uid,x_16_NLL_test,x_16_avg_mahalanobis_score,x_16_cov_stability_frob,x_16_cov_stability_normalized,x_16_intra_spread,x_16_kappa_profile,x_16_lambda_min_profile,x_16_mu_p_norm,x_16_n_profile,x_16_n_test,x_20_NLL_test,x_20_avg_mahalanobis_score,x_20_cov_stability_frob,x_20_cov_stability_normalized,x_20_intra_spread,x_20_kappa_profile,x_20_lambda_min_profile,x_20_mu_p_norm,x_20_n_profile,x_20_n_test,x_24_NLL_test,x_24_avg_mahalanobis_score,x_24_cov_stability_frob,x_24_cov_stability_normalized,x_24_intra_spread,x_24_kappa_profile,x_24_lambda_min_profile,x_24_mu_p_norm,x_24_n_profile,x_24_n_test,x_28_NLL_test,x_28_avg_mahalanobis_score,x_28_cov_stability_frob,x_28_cov_stability_normalized,x_28_intra_spread,x_28_kappa_profile,x_28_lambda_min_profile,x_28_mu_p_norm,x_28_n_profile,x_28_n_test,x_32_NLL_test,x_32_avg_mahalanobis_score,x_32_cov_stability_frob,x_32_cov_stability_normalized,x_32_intra_spread,x_32_kappa_profile,x_32_lambda_min_profile,x_32_mu_p_norm,x_32_n_profile,x_32_n_test
AFPM4D74WWLFUJC7UGYUBK5FY4KQ,6.583695837418559,-17.979603524318733,3.126353984509883,0.7712164288800507,4.609277914590094,18582.20391425767,0.001401597335621067,6.252540420168833,130,148,0.2924769996783578,-21.944864388828947,3.2427391194173993,0.7676360124430017,4.760442492850589,31441.74070651131,0.0008566761571419767,6.304801696851783,130,148,-6.632714507316686,-28.41859666743068,3.2317196095958707,0.8057334215461149,5.301192355009317,77969.35987315864,0.00042486661449318277,6.7693779404306405,130,148,-9.7945145886918,-31.974849875326537,3.350460387921056,0.7860673638769848,5.112797031230006,53690.96447345958,0.0005871475352430008,6.628134833798521,130,148,-40.51208611421987,-30.059805978516124,3.425282643373826,0.7727564860366128,5.17047465698608,271281.7860854198,0.00011585443136797754,6.297967365811639,130,148
AFPPNF3RSFMMNC5UAM6V4B475MBQ,7.326912285531653,-16.3602800090551,1.4018879231346881,0.9387984641465692,5.932256727658651,17963.852532621,0.002198975296220928,7.48049067066905,1019,1016,2.149818033882032,-20.23664157557204,1.9282384500868945,0.913812505617305,6.101680176833735,31351.059366764926,0.001314697966955767,7.045680966166707,1019,1016,-5.667907268627349,-23.09619531179581,2.243703581078402,0.9147300529479495,6.8441610714047085,73969.2400890607,0.0006891758883753869,7.923272368017735,1019,1016,-8.239996729338944,-27.781456130199338,2.126473213749684,0.9168410827139156,6.552644647857922,47588.40977686271,0.000992684335867758,7.712533987563467,1019,1016,-37.9001743666617,-24.673928440667638,1.7505667626064196,0.9325239337822402,6.837723530236692,258315.82859328884,0.00019720946378146858,7.626130117283618,1019,1016
AFPPPZX2PLMWY75AVRTJSMICZOEA,6.756904587310947,-18.881235444752075,2.472542692758326,0.8286713703605311,4.718703261482839,17138.882808121332,0.0015208147221057566,5.938645405906989,163,170,0.9797578786030117,-23.689049451395015,3.4903466067964843,0.7573455161724147,4.8716642509383625,34829.98566056613,0.000789868769245276,6.018282597298511,163,170,-6.857384274335797,-27.3550484660417,4.424702879345656,0.747650913653661,5.547064284041563,74745.50044470768,0.0004661970986601153,6.568771847166979,163,170,-8.847605219553502,-34.49491828950526,3.801466036823532,0.7852563525523575,5.407312109809074,49663.52438911996,0.0006790968699486805,6.460767365593591,163,170,-39.916224222803244,-29.712798124912236,4.264509417465502,0.7521940257285795,5.495284649988772,266839.09726160584,0.00012846497247576995,6.234856069051055,163,170
AFQ3NFIIGSWMRKJNKGBKZOFT3HOQ,6.459830408539388,-19.188929538304365,3.354033108304424,0.7947064572231864,4.674577455184461,19376.66969831667,0.0014762756495074868,5.729397884291074,90,109,1.3345187461647297,-26.883461424950504,4.003110147506368,0.7527133971374217,4.895219958921685,54367.22746550157,0.0005517624845930017,5.878969070179584,90,109,-5.87876808815764,-32.660382258966166,4.250392114763865,0.7861450300431204,5.5267189798703376,101069.16205352156,0.00037416298632225275,6.394460943978099,90,109,-6.0356539026450715,-43.44993279398023,4.819187385998362,0.7539304770271565,5.3487476352611765,74902.2151077365,0.000484546112646103,6.240171044581566,90,109,-39.411342747224175,-32.71081623478104,4.08497202554362,0.7815749171099962,5.415313027101172,284041.04742739146,0.0001289590352236296,6.075952472706147,90,109
AFQM4LM7JQGYBETRKRKNTUP5CVNA,7.61763107194606,-16.941715063257135,4.423326882679485,0.7930715224488987,5.588037680580079,17253.762925873118,0.0021637837252908784,6.153992646593527,179,183,2.182916246589328,-20.6607857455902,4.812866401707424,0.7829403096610751,5.773324353782141,40465.576546812736,0.000989062786740164,6.008245367733048,179,183,-5.184589552976579,-24.814921106428898,5.203446814085208,0.7910284300486807,6.4591835407722575,89862.12949115149,0.0005469875611746006,6.779028233321732,179,183,-6.565794487322258,-32.50412182074578,5.594495268766516,0.7716843571197014,6.157410282014786,51953.848509321615,0.0008702719819366947,6.43977182181637,179,183,-37.3357482758529,-26.081027203607917,5.235999591720686,0.7873099020818101,6.4130198508013,263355.5811290337,0.0001848177342762933,6.3540901341286915,179,183
AFQQRHNOS2AJSMORGOJQTDOWF6EA,8.890445544194032,-16.535908675883068,6.230649585339341,0.8360266362137903,6.872122402794538,21977.053811516365,0.002636157565492986,7.682176383996745,242,218,4.499271699992695,-21.5763220413685,10.71093334722552,0.7269737718654856,7.041059521537031,38056.55536909586,0.0016074773770043528,7.4499790227372085,242,218,-2.9889474093380177,-25.58022473924908,7.687965220656751,0.8229377287880115,7.623332266943478,96766.91186195877,0.0007243846724691246,8.224990125433212,242,218,-4.882745331412451,-31.552953204023268,8.164989553833452,0.8063307608807009,7.488066887067429,57169.83407200496,0.0011716764149939008,8.044592973956446,242,218,-34.328968831737214,-26.70584939590904,7.8383500348534225,0.7923672870471247,7.289453841604499,269662.2015287854,0.0002397501886942011,7.657546463656919,242,218
AFQVCWWD7BEUS6YTHTDLCTLWFIBA,7.1508465946857,-17.15729180100718,3.1384857325122324,0.7891797222212525,4.878196942684438,15032.10332083655,0.0019226670970434367,5.937704190893463,164,157,0.9862364756352308,-21.968722328946054,3.1540760520149242,0.7932404974656693,5.054607416643917,39259.28754639374,0.0007747273126641768,6.106873458267602,164,157,-7.170869079875474,-24.59165716571771,4.757770259915579,0.7516134245220892,5.680739335521876,80547.20379308316,0.00047114629946541875,6.7247318367315625,164,157,-8.044821773195018,-34.75038016258619,3.3853129520327108,0.7952331384744813,5.297585920006516,49286.99814133856,0.0006701754799735728,6.431085260368574,164,157,-39.595099274190886,-28.424487951456992,4.236265446045298,0.7600245054911025,5.584979923178535,270162.57848911174,0.00013522750783048353,6.289451888631788,164,157
AFR6N2JHAAWJLI5EJFQDENFMVVAQ,8.19182164337813,-18.383420205531316,11.097879875086978,0.6133903540912462,6.194597501730995,18854.31479558144,0.002328191248007545,7.620357307468673,170,186,2.832395103761774,-23.099191644203735,7.669778203037308,0.7152513321442853,6.184827503054826,41388.11150651297,0.0010507380440917364,7.070870238071508,170,186,-4.350508586350627,-27.252862021882994,8.846367235046591,0.7079488994551357,6.799637217752749,88526.55020930733,0.0005881206489106217,7.864392691557405,170,186,-6.850961872193004,-32.32310842668119,11.58670699146736,0.6140461578647016,6.617145815201919,63642.022343516255,0.0007809819001318457,7.831666330193365,170,186,-36.6170871706688,-28.50915766394367,10.341429198998073,0.6677410722467565,6.815145823956368,273675.0065636628,0.00019168107949038015,7.655927590625515,170,186
AFRGJMSUHGKN6E36WF7NUXIQVXVQ,9.211745481919612,-18.576210377086543,7.250631888397044,0.7354600269306677,6.028135254800624,17230.259941653298,0.002545133519038826,7.5218549728780815,155,138,5.24419691606586,-26.216026864236618,5.276232404046078,0.8100743805556005,6.236941617401891,40420.4991201214,0.0011254050920570158,7.373031674055851,155,138,-2.90061885517954,-28.457325416303508,7.497277775079311,0.7532824580137343,6.805216912508457,92395.1577341307,0.000577665347361983,8.201460875338846,155,138,-3.4133133215426024,-37.889564746384046,6.217000350182861,0.78631312504653,6.506836330344992,63490.20069834469,0.0007882954506659752,7.928173514037766,155,138,-34.08096694104557,-32.98665954410549,7.242008898947513,0.7428254692667624,6.582072356945919,266981.4101202852,0.00018926277769747726,7.629194177280321,155,138
AFRHCRFFRBM3RVBVDMFDB7SVPTHQ,7.457391980281925,-16.113915378562673,1.496019338225485,0.9591471718840272,6.686663801104522,21106.176136606737,0.002511407984684711,9.654024546860912,778,746,2.0727001753826193,-20.396970508231792,1.4528595905054276,0.9544783080632038,6.512394069082443,36298.7482416538,0.0013780572416900697,8.709775564142848,778,746,-5.195064180507195,-23.0320382323496,1.8791869005812767,0.9504003442586029,7.337919910580326,80511.28358751057,0.0007696661513141473,9.987731843391321,778,746,-7.395256827040327,-28.79677237777101,2.0524853913603622,0.9455415759786848,7.11620807225297,52675.68372657322,0.0011294531722190317,9.7725146213845,778,746,-36.91264860351156,-24.471691141907897,2.014872371547351,0.9492096846114011,7.442019121688512,260481.756751338,0.00024516528253234934,9.802810405831902,778,746
AFSHXT5PTGDSFW2725SDXIE6ZVEA,6.518290164359186,-15.553412150343997,3.722682761600563,0.7602787627137466,5.019011085960692,12770.043802424756,0.002303249544647949,6.392742907322187,170,195,1.260480078784639,-20.511710348055754,3.2646660384069137,0.8079996619405523,5.2309777177460655,31369.964213209725,0.0010266170332423185,6.39376207014407,170,195,-5.770509551055249,-26.326111403779084,3.6627677920523736,0.804535761535035,5.761699293086011,87255.71206590669,0.00043874676678836317,7.054176804038178,170,195,-8.53298485000585,-30.968746464800965,4.675725675439724,0.7358983295443258,5.445750120831563,46499.122231619775,0.0007429804282101513,6.6789212478203615,170,195,-39.713628880753895,-27.10940936156108,4.378791252477888,0.7529293596797189,5.620099827523233,264960.40767025977,0.00013840489691035226,6.513374609513542,170,195
AFSPTSJ4WN3TXSMC52FRT3SD7WXQ,6.897494573729194,-17.17082444512867,3.2225453457419015,0.8528014693072071,5.416422657182494,17066.392937647466,0.0020404261860875158,7.194062560724108,649,638,1.4907886157183075,-21.769222959236917,3.716326894833997,0.8092976539403552,5.415419087896732,34525.414487505484,0.0009846335159078077,6.9866747690790945,649,638,-5.9470344265931825,-24.84755426520202,4.320802628095207,0.8095841311550955,6.038052959866984,72060.22256806963,0.0005844111234225211,7.430114159383148,649,638,-9.172506345587982,-28.881275887039596,4.46474760972311,0.8107049337948299,5.917301875752757,47238.949062293315,0.0008651635768632255,7.568021664261896,649,638,-39.33797219462061,-25.584438511942626,4.057946212224096,0.8206957046497881,6.0099947532791855,251734.85506899506,0.00016546704058869352,7.248996987469193,649,638
AFT5J6QOJXIGZWFLXKAW6DEDYKVA,7.843322229445055,-18.04898622868661,4.7360757499721275,0.7516780769779888,5.20510738530823,13305.241665045532,0.0024917412383287808,7.05608044529742,207,168,2.201530757120725,-22.387087480302924,4.953826086052102,0.7268279259424845,5.2643609344447855,31920.478342019363,0.001034141114899659,6.919552923358891,207,168,-4.446648982432062,-27.77446125112402,5.581951818285226,0.7448824322278883,5.957499668051162,66671.1733144473,0.0006308265192677342,7.923100593952846,207,168,-7.718464819602387,-32.0645177501201,5.776562732351243,0.7057237929335751,5.61603702101629,42624.30183727361,0.0008692755076582285,7.739687395609703,207,168,-38.65039074504363,-27.54780379464419,6.824203665752506,0.6631629361153757,5.7951249828261115,265560.1600370959,0.00014947755778646366,7.550395458462725,207,168
AFTAXGFUHVRCHPOVABUAO25E7XUA,8.236974517995122,-17.966570241920255,4.06708419831296,0.8338156989105359,5.747988482151448,17781.329028836903,0.002223256291871526,6.3471917003086595,358,301,3.116896124571743,-21.937493224958256,5.5527195878686655,0.7608365110300492,5.832145381851909,32008.600221092405,0.0012538465426880853,6.134758900236467,358,301,-4.554371684303207,-25.63334260770335,6.051648604730739,0.7665388338165291,6.341795399372539,79334.13413895897,0.0005897706282776672,6.714844840947996,358,301,-6.634528311869673,-31.6028236455603,4.203407220253389,0.8416895141156543,6.264515589000703,49472.009104792785,0.0009289973417403719,6.631886084300077,358,301,-36.75871833544577,-28.078067785929004,5.777166208658073,0.7723129644925867,6.237815099785357,259777.43714436612,0.00017623441966699895,6.363267090464284,358,301
AFTFDX6Q66PKOISC36VFGNRLSYUA,8.240533095829194,-17.18543569937029,4.394619676545769,0.8301033423345935,6.2155095193908325,18669.869720397033,0.0023794864522283963,7.131252920979675,147,170,3.469599228762057,-22.603788324639908,5.364955258111907,0.8049407778254583,6.418239349938179,44156.67109328862,0.0010706854742333974,6.674325294727965,147,170,-4.483866700111777,-25.946486206404707,5.843850298235268,0.7922784936912934,6.853311796866646,83214.577962568,0.000632241259428727,7.353392900654499,147,170,-4.864032462599097,-36.50083574494072,6.263544482716675,0.7710067678353619,6.576373202203493,70395.36944290211,0.0006977056600341595,7.271533037238182,147,170,-35.36820626621391,-30.31577175262926,4.976600438794745,0.8088359652309752,6.690493906200722,280328.750232408,0.00017828771700987957,7.098073108890525,147,170
AFTJ7XQN2EIELHARUBBL6Y7L65DA,8.219079483982973,-16.82113661504878,7.585582128528204,0.8004021885790976,6.608894990910392,21583.000982280344,0.002545113925534946,8.147478490249757,219,185,3.0304912674215982,-21.930437653385976,10.618806947874912,0.7240257352640977,6.587680659838212,45324.28284715919,0.0012252050915579364,7.7422854016702045,219,185,-4.8164741968945295,-25.119325423659344,9.865350285160277,0.7582731614874685,7.135787307350705,87980.91326774398,0.0007184281145796748,8.211585108384003,219,185,-6.729614717389688,-30.929495325135285,10.445148883259,0.7647673983313986,7.20205021184852,73503.58098334247,0.0008840443430874294,8.487026531990372,219,185,-36.20264922817077,-25.085797606717538,11.292635297311884,0.7278996592090252,7.195032282714686,272264.19616406236,0.00023595407395146789,8.23128782310474,219,185
AFTQN4MTJHHVFM4FEXY5KT76OY4A,6.6362142559499215,-18.054910823173476,10.017398520667841,0.5486732771951736,5.4537457420718205,19797.68141010247,0.0018548201244108996,5.877185861829503,136,144,0.618722079240025,-21.828089871500705,8.175732155533835,0.6001184298346478,5.422504157236156,40693.73511711296,0.0008711430386564406,5.843525317328686,136,144,-7.574581182932649,-25.58306663435137,8.632337462391416,0.6229752450869093,5.961528338602774,90949.47279232104,0.0004632089370642957,6.3519879484303745,136,144,-8.815955882090199,-31.82514104886813,10.133316209288997,0.5834430953387235,5.837886803848028,65131.01301672496,0.0006396401910185894,6.286393359623372,136,144,-39.8293536596915,-25.96010823853543,9.796488167786823,0.5757842464117564,5.998876549082715,271942.48029839946,0.00015830884752795365,6.168177369581395,136,144
AFTS2ADH7XVJ5VNQCXLYVNMTJNGQ,6.521179627989213,-18.596317652119115,2.9210764841905426,0.7434953839392026,4.349642414116341,11641.500027855745,0.0019253955095495181,5.90364102815292,196,153,0.5928099158462297,-22.852523443091034,2.6473221828072977,0.8071284796588974,4.718861122825225,33819.55417936952,0.000794640958766918,6.1765447698031855,196,153,-7.16990308937978,-26.528315918083894,3.0854236766185386,0.8131746708763247,5.269034166621937,65363.39303897388,0.0004993884169425336,6.796292331109768,196,153,-9.556866391666427,-32.69256381838836,2.3850891255497992,0.8308081796020308,4.90874349877962,37514.58087696937,0.0007513855802865625,6.379725773678275,196,153,-40.97798900798787,-28.132905572358645,3.769336765660718,0.7503049722803248,5.172043949824334,254791.09807675582,0.00012209593616832387,6.333627293701089,196,153
AFTZWAK3ZHAPCNSOT5GCKQDECBTQ,5.916642550384872,-16.968087416989846,3.077684024808187,0.7729599825060929,4.620896322057639,14250.755060954234,0.0018027222781697063,5.907899759833925,181,153,0.32009241186082094,-21.885471332350445,2.33581192378858,0.8384500745319124,4.858175170419987,30559.077800496314,0.0009070739968652915,6.166617443853161,181,153,-8.010075082939505,-25.714405260683137,3.4100561719052283,0.788218645143315,5.3317488593748585,69506.1158350623,0.0004700447581458484,6.696859288421232,181,153,-9.27929120628561,-33.20662528440493,4.148673540040839,0.7167394234596766,5.007687127811827,44256.591797973764,0.0006635313999409202,6.416254284223726,181,153,-41.218785141579346,-28.23515682464,4.0109996350887105,0.7391433911687293,5.219244185363266,260288.51308347375,0.00012193461906726811,6.223679482413217,181,153
AFUAKR7T37ENPSFCNQFHAAWRCVLQ,7.262621502473256,-15.977303177059715,2.6022039239748542,0.8331929163028844,5.097561807138335,12990.82649760113,0.0023514131696250875,6.606590614857549,450,471,1.4540576361649415,-19.34561925183471,2.9669093647958964,0.8344437247936474,5.442700423626007,28326.492355487935,0.0012287779422533727,6.928062984818951,450,471,-6.095894845461348,-22.806803908199015,4.575177749308801,0.8032510936396395,6.258731459537024,68997.79578159262,0.0006523669851137508,8.052678179019686,450,471,-7.940490936797876,-28.36021390455949,2.749586718135913,0.852868857571522,5.688912954908369,35312.48871009954,0.0010650210599335464,7.221230483459898,450,471,-38.361741593855704,-24.31528670911732,4.756821574353744,0.7838375202025557,6.175592605833919,249425.06041278705,0.00017663981279741452,7.384388742877285,450,471
AFUHUI2URN4L3V3SJSUCBC4PMUTA,7.846315440004605,-15.837018961865999,2.7089212725264815,0.926278175219369,6.748200957476111,22458.5932082848,0.002411322244316524,8.264350606908392,362,326,2.648373760596672,-20.140980396433402,2.379206416177364,0.9312211320629756,6.660740798643809,42818.591754551206,0.0012385734893751229,7.618974067385339,362,326,-4.956548286563642,-22.159782919736827,3.210187037576986,0.9199397714878979,7.3862233860923645,86428.53252988785,0.000742995725863125,8.55509542612179,362,326,-7.051422124236947,-27.729544854307612,3.4924465690682363,0.9154784579150225,7.340079370425698,65916.0563983291,0.0009670934542995232,8.587401092362107,362,326,-36.22888732445624,-24.408001716325206,3.2440477281721285,0.9172049304857217,7.330732937261352,265814.7183568908,0.00023726318741505766,8.274396897228485,362,326
AFUKCEULW4KYMWRQCVGI6K3WTVUA,7.306992447768522,-16.409158363002554,1.2653231872221706,0.9230310413246312,4.991800839818263,13475.805113375072,0.002209219438093237,6.27314030864728,767,682,2.1514096813246177,-20.809154142657288,1.0936269116072475,0.9377654391424048,5.280538910088045,26346.17200974798,0.0012605063962060558,6.353953809093494,767,682,-5.567704519159384,-24.53082594754306,2.1247262503432625,0.8968131678920108,5.9135566177860985,64604.835109211795,0.0006329022233724725,7.001639558198677,767,682,-7.923469078979842,-29.449257507602592,2.037715997155099,0.8927782348087479,5.582020665206334,37394.5323914715,0.00097631853442064,6.648783340954841,767,682,-37.90119885436772,-26.42894706495352,1.900407585252501,0.9029552910700667,5.816567318639871,240995.7983154221,0.0001647785764878215,6.569880999214421,767,682
AFUQBLHWSNJSWDEXPNYV36DODBXQ,7.6956347544243675,-17.583395618737054,6.234576374497578,0.7784518185753242,6.127391713538459,18718.48704793061,0.002336313001184733,6.576314993008127,172,175,2.2065658985302306,-21.536080822894395,4.838567250619195,0.8133067640415681,6.060250399702952,42467.30002628474,0.0010122060738449756,6.229692885870574,172,175,-5.400477590612149,-25.32067547360858,7.208275709249255,0.76249166268887,6.658136923362051,96451.11407792152,0.0005269624823147567,7.125761071973255,172,175,-7.622245980548353,-30.925318874614593,6.920710220427228,0.7682168397738156,6.474162729668321,53974.39842169059,0.0009094870760243273,6.964515083538929,172,175,-37.35572021179198,-27.465662334541285,6.308559482768793,0.7795310162722516,6.571006297572091,276588.83789791196,0.00017911389243374483,6.751203852685954,172,175
AFV4TYPSM3XZC27VSC2NUVOVJ2JA,7.5043109633754375,-19.386924369219596,3.7094874659045516,0.8161525452044982,4.893920399828813,19456.33954324671,0.0016786247280215346,5.965149728878412,169,155,2.684446367603931,-25.449777147302225,4.227018211521552,0.7924751835947078,5.160110002236137,31021.902118481215,0.0011300760954940571,6.0237141549666156,169,155,-4.726510740248798,-29.44680629633204,4.444061563314135,0.8082282508179417,5.788105393608086,89857.00337149868,0.00047746093749273494,6.4745807745693424,169,155,-7.414406765371076,-36.00696278131156,4.373933189806957,0.8051337076404124,5.523076440370473,61275.2329085985,0.0006479163336275841,6.427686154667911,169,155,-37.30590097217473,-31.560425795251355,4.938298633582208,0.7723484942682872,5.649878916398027,267129.22744948603,0.00015230007915303478,6.243688717595318,169,155
AFV7LKHKY7TF3GKWLEBIWI47JSDA,6.54398041216365,-16.104130425305534,4.864587187998931,0.6600979768131636,4.846623933360373,13847.38074346897,0.0020181402201188423,5.99401085948206,266,277,0.6557125496769164,-20.02997218090966,4.980564659993318,0.6851071381716775,5.115694082316165,30317.42659683924,0.0010130132252942577,6.086279089348566,266,277,-7.113381290609699,-23.847646649937474,7.468919808798411,0.6494082839446984,5.911608412587232,82425.40458144835,0.0004960486976462705,6.825073029971905,266,277,-8.875998911349216,-31.613478975441808,4.989137416324841,0.6921930789736734,5.281690185127102,41321.044321175075,0.0007881384127288059,6.279207275037604,266,277,-39.98704016457693,-26.540959203905935,6.234486728719474,0.6641907607198583,5.683127728314086,259517.33918442874,0.0001433826653380427,6.37788150370595,266,277
AFVFWYK7J23ISMRK3ZI5DCKFXBPA,10.331902852493968,-18.01490889330429,9.04953563309213,0.7821997839203314,7.510830085718487,23496.852782535407,0.0028434292115920553,8.436963845669704,153,150,5.735766799100967,-22.038841435057034,7.752512742369614,0.8162857325696994,7.55344287956952,48370.41204059209,0.0014084965496579626,8.248249670643526,153,150,-1.3964960452240152,-26.179870592712806,9.311024474218465,0.7913069125371712,8.152774476324565,111221.88423305233,0.0006885367742993548,8.73561393202974,153,150,-3.6133098312743708,-31.679014524181003,7.676914571110212,0.8203096035702683,7.810473959763418,71448.56590126533,0.0009939786195219326,8.616374395811594,153,150,-32.74429134597823,-27.400697910771633,7.641383965220064,0.8125387533613332,7.910480295914081,281335.8492813194,0.0002544561132419723,8.303832704416877,153,150
AFVOZ4UNUZKEQ7GTQ3IHQY7PZ5FA_1,5.743104985781464,-16.413954971199388,2.0692841790958223,0.8310936253986206,4.486751104028025,12189.209358346718,0.001994439422821331,6.520025665185547,364,395,-0.18427943970500654,-19.35124060659154,2.558264238843739,0.8337972925024022,4.965963451945563,29647.098612570117,0.0009982538738750658,7.0850235550106735,364,395,-7.790616257283025,-23.079289046166092,2.868293088039943,0.8645439340304288,5.745115457333204,79639.80107497671,0.0004922435251445274,7.671649410505095,364,395,-10.89099684819019,-27.647860427277,2.1921905031575433,0.8597361459122819,5.208810873042573,38546.867600357364,0.0008244914497950161,7.181601685288558,364,395,-41.448160548487486,-24.17662751212605,2.9958021703531332,0.8444915630674957,5.6429999000714455,261895.52916524545,0.00014365669126678766,7.159511271113298,364,395
AFVQ6XMBHSGTRAUUEYSUJ5K7WT7Q,7.3938043238684426,-19.711548814328903,5.5030994791244625,0.5518471066302073,4.470209608235189,12265.52574448037,0.0019455728720295786,5.990908770571808,177,172,1.3952784191109133,-25.583224086274015,4.859728634300296,0.588478869154978,4.484340474755732,31422.088123605365,0.0007427947590849578,5.769297659715907,177,172,-5.609722355109447,-31.69577487420065,5.599974612875033,0.6048046738801788,5.028993304732505,65618.44495251874,0.0004449040323720551,6.189752626403179,177,172,-8.631284273726012,-35.522093284844985,4.9905794329385325,0.6212502974634029,4.82639244726044,40899.648169346714,0.0006599414392104215,6.073738082782257,177,172,-39.51282448947707,-32.46715805503003,5.459063996346196,0.6140981887035208,5.0702719766300905,257348.92413828766,0.00011579367233558673,6.057115011590938,177,172
AFVVHXC46GES3HXVII6FWLQ6X7TA,6.964025219778094,-17.745071341531965,2.8134275282549344,0.811192667672495,4.758807987796708,14286.964109113085,0.0019228339157983593,5.894327704591957,255,265,1.8790912320215305,-23.247732717128414,3.2160282595807073,0.7937539241182365,5.0182453065977946,27424.463193156298,0.0010978774687834584,6.243188402375353,255,265,-6.276594672462507,-25.644147540776057,3.410938978296382,0.8264267803358029,5.756532005838437,74788.92979547371,0.0005197045805219426,6.997851479531633,255,265,-7.909407735713542,-33.33045427296798,3.4400311917049935,0.8093850306103073,5.405905293655458,39395.287771131254,0.000882363476064966,6.431547201077695,255,265,-38.2054809257307,-29.556873511149647,3.8082423981513838,0.794849151327001,5.651118432921749,261287.0211084925,0.00014378915913039394,6.509075107427377,255,265
AFWG3VCBDRXV4MMDNVOFWS7J4TDA,7.130580250809733,-19.41878359293226,3.967778053066391,0.7047714264448676,4.441952207133069,13752.220789818239,0.0018577674911044362,6.139156093642765,178,156,1.4552327649067085,-24.866414997275225,3.8368682734015875,0.7375455845760859,4.731872410646124,36588.25103227357,0.0007716194300946204,6.538516023269878,178,156,-5.855346608709216,-29.635882052455024,6.1931751502340004,0.6493033055165552,5.381430478017594,76431.25550402248,0.0004640182407578778,7.089821630976638,178,156,-8.146304895540242,-36.9060039896721,4.640557697387898,0.6853508388032621,4.880365896478455,50831.041902601726,0.0005848785623233235,6.699279059262886,178,156,-39.42957061531211,-31.565648241914516,6.05791729350294,0.6456411302090339,5.336271164889775,263795.4953708037,0.00013377687939270221,6.466306322742816,178,156
AFX75C3ZAE2NW474FKDCYCHNM3LQ,9.405290416080208,-21.773415642283496,8.47173037821555,0.7053143420494072,6.109972655875504,19991.337827431606,0.002161632480425308,7.596971668588779,146,145,3.8908471545659196,-26.631117237225506,11.12449608292636,0.5525025940384831,5.976887550205234,37092.903639695855,0.0011041526179421553,7.0752173798120115,146,145,-2.7434111623373516,-32.08377152246559,10.778855438334553,0.6745517599355423,6.883843159255922,92500.0905737189,0.0005869786169393511,8.192773389212183,146,145,-3.6107191335900333,-40.79273378730456,10.441057095055918,0.6659044503898576,6.555429007798631,72463.12642021722,0.0006814104755048788,7.874360880073214,146,145,-34.416885371536495,-33.16866542015696,10.980086062554577,0.6580524375257182,6.873373322895156,277492.4635211379,0.00019401579447331569,7.866438668591741,146,145
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,9.244254943470613,-16.252646018948983,1.7125003418552838,0.9467613567556115,6.5608782903405025,20605.000678853812,0.002524862366318798,9.235499729236796,1438,1489,3.755812767066728,-19.92053568695005,1.9404023983907648,0.940816200652878,6.716832826539399,42426.646151846515,0.0012761179767013422,9.299979826381326,1438,1489,-3.371203677916283,-22.8934003233448,2.0474704431244217,0.9361419652009129,7.072289791485663,72216.60994389103,0.0008032652518439969,9.672601966613222,1438,1489,-5.890157955784207,-27.930168027878615,3.093706585637511,0.9111545800778511,7.02263907057105,47953.50490236879,0.0012144147585975255,9.736627547980312,1438,1489,-36.13007035444905,-24.420404585070248,2.8677507952913235,0.9100098098426344,6.90301749382776,255104.13647842573,0.00022014705472081725,9.176821725757357,1438,1489
AFXJTDF5NUVLHKVJU7BMR2ZDVKBA,6.225836774250198,-18.385185519705306,4.733332785463985,0.6928011039091504,4.868779856355367,17983.712954721308,0.0015701042046020294,5.654146088227138,143,146,0.2621406233533705,-23.67828656183362,4.33994441498279,0.7188113773864018,5.018235424476124,39788.27207246683,0.0007335278356452892,5.749345530174606,143,146,-7.005482862232767,-29.01873941208348,5.742489491645532,0.6993229316014055,5.644911246281591,83505.67480445882,0.0004376465869752715,6.262549047997367,143,146,-8.671162480749501,-38.00218727781521,5.80184229288711,0.6822753862015949,5.458739894176842,55376.27794657883,0.000621924170588702,6.071296665351504,143,146,-40.03395236134862,-30.57485112880231,6.602559449402903,0.6542602132443681,5.686991090903536,275316.959443646,0.00013629006805963566,5.919597174121767,143,146
AFXS2DNVD3WRLMLSJLP2UXL2OQ6A,8.403248357603633,-18.206053869761103,7.922542960140591,0.6982865794122239,5.758674499894741,19446.182665348202,0.0021189538540047877,6.413969647165356,86,86,4.100340236638791,-25.109762554204153,10.387202587269465,0.6943901249441287,6.27272581332913,46763.54589000625,0.001078067622726627,6.355844173000273,86,86,-2.5551676346517924,-32.29742223686164,10.612969034722912,0.6715408928781617,6.589938294476746,112358.01953406444,0.0004665159883204073,7.140348804950652,86,86,-4.378775942938479,-36.767920378268975,13.275460878487646,0.6281895959585055,6.56569900178096,89726.01725455683,0.0006048717391487112,6.968422844132697,86,86,-35.863750162434286,-31.212610280997943,8.485110911704105,0.7168357954843216,6.453896340485731,279269.27605162165,0.00017944235302271518,6.746878342284483,86,86
