uid,bucket,n_sents,rank_Y_c,n_sents_minus_1,max_x_stable,sigma_max,sigma_at_eff_rank,energy_top1,energy_top2,energy_top4,energy_top8,energy_top16,energy_top32
AHXFDISHJCHQZRESFA3SIAR6GVMA,1,107,104,106,104,16.76391989801117,8.556757344238409e-14,0.053557746890423454,0.0985406780615844,0.16136454411608742,0.26429480751797707,0.41799674537652853,0.6332205515491043
AGO22BUOE6AX3PRTYLVVQKPR4R7A,9,874,870,873,870,44.47989993615247,2.968226362512746e-14,0.055171533990579245,0.09098994833862808,0.13650044971287517,0.2031352660414368,0.2953237323714442,0.413224964134021
AHHJ4BPQ5TYIUPESYDW6HDSKNIAA,1,111,110,110,110,17.371119856077627,6.752525141662657e-14,0.06374491744444365,0.10709599853209913,0.17075262519325507,0.27252820045592935,0.42847992970545434,0.6367695275097168
AGZFC4267K7DXCAQPVQEXJHFUEWA,7,188,187,187,187,20.92383396127484,1.0455395425983205e-14,0.0562863013409877,0.0912755864552227,0.1485027661690259,0.23197478599172836,0.3547682275568131,0.5252532270004162
AEGSMK2RONJ4PU4US54TRRMINDIA,6,168,167,167,167,19.675959578687138,1.0028286475735825e-14,0.05960577099050275,0.10129266240991416,0.16066278726614458,0.2535075167422945,0.38576955048407596,0.5660844357736475
AHJYWQZ5PICKUZPXVE4HU7L5PE7A,9,660,652,659,652,39.5831556556619,2.9053095807187474e-14,0.058288390816659895,0.08480917008458323,0.1307670097074405,0.19668687666978232,0.293840356449172,0.4230128199262352
AHCFLUHDCLAHZU6AHAJ4C7MPA4EA,2,116,115,115,115,17.513889357480778,2.7570311614406087e-14,0.059816477910011746,0.10361896810007126,0.16770608631242861,0.2655496718168258,0.4102100353163047,0.6098083928528428
AHVK6E5LV26567B2Z6JNDM336G2A,8,333,332,332,332,25.422393092299647,1.7718894102173087e-14,0.05153771158572124,0.08547147762414561,0.13435376438469548,0.20511159314273836,0.3099650377631642,0.450832479168528
AH27HGQKIHLIJMZEZKPFNGOU35EQ,6,166,89,165,89,25.076923578608564,6.3237623158467566e-15,0.09060215554576313,0.16456633689078165,0.28128142062027933,0.45305361133355054,0.6294093830279118,0.798904768496051
AH5NA6LIKHFQO3CDP6LULJT6VLYA,3,126,125,125,125,17.758445802826486,2.0536109159675684e-14,0.06427628241271471,0.11100404350376031,0.1818753251743122,0.2751069123398653,0.4179896548998957,0.6104803594840698
AFVV7CLXY43P3Z3F7SROBZATZVSQ,5,156,155,155,155,20.533817559554322,1.4878295759507504e-14,0.06104004951541707,0.0983307391557823,0.16027502962596288,0.2498751181080274,0.37820218861355936,0.5586043664439632
AHCMBEGSVFSUHRNRYBQ7L5URHCYA,6,175,174,174,174,19.516266674377025,1.0259836314815215e-14,0.05890451385277931,0.0992262010370568,0.15605356249254534,0.23892995554589547,0.3692391715358111,0.5416827786780902
AHQWSREBML5RH7GZCFX6L57DDMHQ,1,109,95,108,95,15.655440845230792,6.046024137063991e-14,0.05194199449061251,0.09940875410769572,0.17541908773438117,0.2873800533311648,0.44656455333462675,0.664951449193191
AE75RQ5THMDYEJUAYOJZHODWFMMQ,7,220,217,219,217,26.00938367159174,1.4249334095628978e-14,0.0643329658677534,0.0956766225744632,0.15023226197222211,0.22950401798716002,0.34574589538958855,0.5029808191481641
AHF575RNOU3ATD7PN73Y6ML7QD4Q,6,164,81,163,81,21.93648968375356,6.651709728250883e-15,0.08415625646418051,0.13196369346054296,0.2150771277752435,0.3379699508122391,0.5201643763078747,0.7476326279254238
AGYITYRAKLJ2Y6B36QH5XC3MH7EQ,3,120,119,119,119,18.049671208615674,3.2878899823391616e-14,0.055736120726140884,0.09571397020095482,0.15512846588704565,0.24857837345748912,0.39423013727457584,0.6046422845766645
AEILG76DNJ24BKXXDGEOZYMTM6FQ,1,110,109,109,109,15.08188953931193,2.066270823716858e-14,0.059679321104622526,0.09782673584098904,0.17108830704137107,0.2755540687566982,0.42707814177958714,0.6310767910445115
AECOPBDL3PHOESNB2RXKPZSXGBOA,9,1050,997,1049,997,51.10571758433886,3.3344738358662905e-14,0.05805631618767447,0.09382462744876842,0.1390416340882889,0.20353485051940015,0.29265862306047435,0.4093228661377504
AHVBTWB5RQY6XBD4GK6L7N5NFKUA,6,181,174,180,174,20.733498298395187,1.4507358237774395e-14,0.0441334607982748,0.07653100590732083,0.12887251248473436,0.21286040670744888,0.33807104240235114,0.5143783154205367
AGFCGZLKAE6D7XDIRA57POPSG4BA,3,120,119,119,119,18.50644097933342,6.616313045290636e-14,0.05852567659489479,0.09790594784110596,0.15510780905072288,0.24453214705150347,0.3839648727964767,0.5820802699267293
AGBYWW4V2ZDUCJGRQNQWLSCPPOVQ,9,362,361,361,361,27.74076049169596,1.8247835855071578e-14,0.050496033929402204,0.0850499430609407,0.13208258270643514,0.20242126984978576,0.30582728804943327,0.44240258706509933
AG5XM7RKRNHXZU7NZAVS72AWEKQA,7,189,188,188,188,22.628325313003565,1.0494619670635452e-14,0.06495480156510551,0.10343308008416202,0.16206825427578644,0.24771568572358355,0.3739159712026153,0.5411168950814296
AGYIFIF36UAWEBK4TO7X4MGJNAPA,5,146,145,145,145,18.541323087086504,1.3405975920157954e-14,0.06062660317854987,0.10350543046774603,0.16628334543896764,0.25411292045648604,0.388226053681571,0.5741700040696333
AEBP2Q4O2JGI5KXYM25VW4I6MUCA,5,144,143,143,143,17.564595858941573,1.0058935305600595e-14,0.07198262414480146,0.1111218857353158,0.17466620976706868,0.27537787654175017,0.4223246859473742,0.6113237559058523
AGQ3ORY46EQE7VBJEDD3SKUL536Q,1,110,109,109,109,18.404034041876994,2.7311546617896182e-14,0.06231632154665852,0.10546298656513221,0.164550515967788,0.2637127540386251,0.41177610058990427,0.6160263415381435
AH2IJABKXWIZIO2FYJXNFEXNRR6A,8,255,254,254,254,26.01118972107934,1.47337739022588e-14,0.05490436681344431,0.08657236953853414,0.1386898405352903,0.20935231472829471,0.31761672253825934,0.4691884544045277
AHKLYD5GR4BP4K65HR6EGXRNP47A,3,124,123,123,123,17.121291387777735,3.060037807903239e-14,0.059831494832095794,0.1084206727404736,0.17687256683001676,0.27559732082803806,0.42099883709727104,0.6228967477052518
AHLASMY7HPI5ACTI3XRP2DDHUOTA,7,215,214,214,214,22.265732709386942,1.1423008764866211e-14,0.06506503109126441,0.0996300956986092,0.15023199374271506,0.22796218930363846,0.34463260928877576,0.5058763592435216
AH6EUO4QSQBUFNDUGEQEOYO3DBEA,0,102,101,101,101,16.241844483962698,3.810035937426795e-14,0.07431408391775594,0.11528418423670768,0.1838373556547025,0.2868159996135438,0.44380688410625485,0.6547120862027733
AHKB2DDGDMX3ISA753Q2BBM574KQ,6,186,185,185,185,20.774245070544833,1.1418629988341454e-14,0.06350161383403775,0.10155006092232742,0.15895715102322602,0.2445400882141928,0.3703969213087488,0.5415852539632229
AEVEXKKEIOEM5OH3XGSVMUR3VGBQ,8,276,271,275,271,25.468175277679094,1.0985035008104527e-14,0.06354928218981984,0.10413006163088748,0.15603710879355673,0.23798677916562908,0.35807117363478436,0.5152006059309279
AG2TTN372SIFA43IEXZRPCN7B5HQ,3,122,121,121,121,17.311156810547427,2.94092933733714e-14,0.05430157513235422,0.09500804938137153,0.15404690958101744,0.2510893178653952,0.3997981608563723,0.6047180298031151
AGBCUH6OF5SMVV6ED5G66Q4QWI4Q,1,111,110,110,110,19.849986465692044,2.4875693224199753e-14,0.06518758660845732,0.1060396350043988,0.1661345557089759,0.26613086084332777,0.41178749910459084,0.6134573460483401
AG3KFKJCPSYRVYN5PN5NEQJS4V3A,6,163,162,162,162,20.15489241477708,1.2359514841535951e-14,0.05537086493075229,0.09165699353585695,0.15214175910989428,0.23511605491858423,0.36245705648657905,0.5414882099390534
AGSGNSTI2FQVP2FA472PPANKG4DQ,0,101,100,100,100,14.422977371611012,2.2661836281430273e-14,0.05739250956747797,0.11343279966682353,0.18678710742268864,0.2998127745384297,0.4608586540270888,0.6696652275943664
AF7KGUAKKGFQFTGJUCYUC5IKM3XA,3,122,114,121,114,15.089272012021857,2.298976634480941e-14,0.06111061503304362,0.1118512420529996,0.19037277676807024,0.3090688718409532,0.47121855739913426,0.6751178249033908
AFCFX34G3LQLDXEEBCPWSX5RRYYA,1,111,109,110,109,17.970129346474913,2.648036406240342e-14,0.09282209181782786,0.13579731595582153,0.20526588957611225,0.3163646310074414,0.46810919500407455,0.667875926199046
AHJCSM7OYYT5AC3YPOKL3VNKNMNA,4,141,140,140,140,18.739985746466807,1.3871600296210955e-14,0.061483398198941164,0.1012746620561783,0.16281893140075757,0.2578743998757769,0.3961859514505487,0.5865742467501869
AF4IFF3OA55YOWXILYETWH57F7UQ,9,531,524,530,524,34.22059203567577,2.128254410738773e-14,0.05367006684330772,0.08363212702418975,0.13504604544612184,0.20474846774730285,0.3027063778559614,0.4339089288153571
AH43LZPH7256CHBSEDLZL4D3XWSA,2,117,116,116,116,17.393974664751514,6.12854202973392e-14,0.06437218175720044,0.11255347791371904,0.17515601230285632,0.27939433016247905,0.43624191109217714,0.6441220177044941
AEVJRHZZOSWCWC4IVTH2QPPG775A,6,174,173,173,173,19.52594238439198,1.5807267172766474e-14,0.050317930024617194,0.09521815145522457,0.15265008521338397,0.23694110368534804,0.362367012568289,0.5363521948152796
AFRPWBSVEF2BQMQTKA33SMTXJI6Q,4,140,139,139,139,18.147132478147743,1.472141908479839e-14,0.052528857702087546,0.0914871496397929,0.14957409763268523,0.2404740320814235,0.37599109728928237,0.5675547978295944
AFPT7MUXVAM4NE4IKGKSXS6G3AOQ,1,108,107,107,107,16.31829566059718,2.8047977065936275e-14,0.0569491350645746,0.09710018090153147,0.1605895028516636,0.26069834364967887,0.4131225362274319,0.6243785064365148
AHA5MSNKUQADZA6E7UAMRHJ3LOSQ,7,199,198,198,198,19.73725075256821,8.04133723158869e-15,0.05672238331471017,0.09858187517718442,0.16100928397288564,0.2506688650188939,0.3760869810075688,0.5450073907023654
AFOTJXRQDUCKYFT2PPHRCVFKDN7A,2,119,118,118,118,17.78669921414723,3.934972781938262e-14,0.0639526289379815,0.11099015571838308,0.18184159720992235,0.2761695022172678,0.4216782693864364,0.6197928362888868
AES2TITGKXHZZPQ6NQQXHK5RQP3Q,3,125,120,124,120,16.588941259032236,3.270904763607657e-14,0.06253271510158691,0.10115787638854061,0.17039179784205902,0.28136585049383733,0.43171200361129597,0.6300737601116639
AE3KLVXGZPANXE5XLXYKHTVAZ3FQ,7,220,219,219,219,21.769403798883133,1.1285309298344617e-14,0.05708471703183422,0.09695047436658234,0.15251986929699315,0.24003474092957694,0.3633328377764897,0.5291146125059873
AEHY474ZXCBIST6LCUFKNRSXON2Q,5,142,141,141,141,17.904783439621358,1.0778390043688264e-14,0.06897250093605091,0.11501780511281123,0.18041907125134748,0.27579688470739716,0.41980830205733427,0.6087779950290351
AEQXZCNKESE5KNCYCQZROO7GZRKQ,9,393,391,392,391,30.316347496556954,1.3006742914889924e-14,0.06174171769960298,0.09720192034535607,0.1448644003382147,0.21835951103942847,0.3221239847614742,0.45962916938279547
AGDQR7EYHX5Z7Q6OCXXTGHQZV7EA,5,146,145,145,145,20.629908558380993,1.0486058080006989e-14,0.08469884403131543,0.12159564233368239,0.18951134956475793,0.2884128180812445,0.4288233436998206,0.6126645571328806
AE7JBM6K7UPOFSXSCXY2VAWFWD4A,3,120,119,119,119,16.849968999740256,3.341486081947733e-14,0.05554797822312223,0.09215582198023367,0.15804928603415094,0.26154702072245917,0.40801506495744494,0.6104802528960678
AEKBPFBX43IZ5DPNC5JU7NSRZ7FA,7,202,201,201,201,24.06305728905495,1.5747524003778783e-14,0.05484014208011865,0.09257501969076505,0.14018656026306547,0.21429717394281103,0.32572099814716504,0.48638689818544917
AEP4KJDGBH6XPJKFEHPYSAPUNDBQ,8,257,251,256,251,24.045745459548478,1.1392774793704311e-14,0.054036752242167904,0.08950729578564222,0.1460415708542553,0.21894244070638527,0.3323124030475674,0.4883545456848413
AF6J5S76N3E52XNARY66M2ITNNZA,4,139,138,138,138,18.38746213335185,1.4043272972045529e-14,0.060185346936104604,0.1016034575193206,0.16373029373537717,0.2589729223019203,0.40050260069082144,0.5912144904104873
AGCVOYO6WC6M4KYGVG4NC5VNNZPQ,4,133,131,132,131,18.50569040685555,1.1274986502324273e-14,0.06832587298688797,0.11010852093283144,0.17812225255331768,0.2744240211848545,0.418104510173273,0.6117447801919645
AEYRVFKM3PK3OWJQEK3U6RMFZ5ZQ,9,377,364,376,364,28.91690363928257,1.898418048837269e-14,0.05624222459370837,0.08645563855845266,0.13915195490732513,0.21438279609411445,0.31977546314379024,0.45876662028423904
