uid,seed,K_A,n_unique_rules_A,C_B,C_B_LB,lambda_min_A,tr_A,beta_A,v_A,lambda_min_boot_q05,B_B,c_B
AHAL3GJ5CESLYFHGFIS7X7L2OU6A,20260202,18,21,0.7288135593220338,0.5417151697218255,-1.7328738942617697e-17,0.8532523947427043,-6.498893522953194e-16,0.02666413733570951,-5.0764830392586555e-17,59,0.40036425046360374
AHAL3GJ5CESLYFHGFIS7X7L2OU6A,20260303,18,21,0.7288135593220338,0.5417151697218255,-2.7333625219831794e-17,0.7973936288705723,-1.096918730431177e-15,0.024918550902205384,-4.7255979421137195e-17,59,0.40036425046360374
AHW24URC4RFVEOKHFZXMVLNECLYQ,20260101,20,22,0.7627118644067796,0.5787412193093191,-2.8881448454445557e-17,0.8933518005540164,-1.0345379613821865e-15,0.027917243767313013,-4.9288054724037813e-17,59,0.40036425046360374
AHW24URC4RFVEOKHFZXMVLNECLYQ,20260202,20,22,0.7627118644067796,0.5787412193093191,-3.058983483891295e-17,0.876500461680517,-1.1167988582326756e-15,0.027390639427516156,-4.5716875342030085e-17,59,0.40036425046360374
AHW24URC4RFVEOKHFZXMVLNECLYQ,20260303,20,22,0.7627118644067796,0.5787412193093191,-2.5200906027891166e-17,0.9005078485687904,-8.955268898257844e-16,0.0281408702677747,-4.517699555284654e-17,59,0.40036425046360374
AHCFYNLZXWHXARK6SJSQBIY3U5RA,20260101,13,15,0.7037037037037037,0.5057745431923907,-5.706875742743294e-17,0.7857396030245741,-2.3241799581543296e-15,0.02455436259451794,-6.337610375508723e-17,54,0.41848935669256576
AHCFYNLZXWHXARK6SJSQBIY3U5RA,20260202,13,15,0.7037037037037037,0.5057745431923907,-3.7751552769747154e-17,0.8159262759924386,-1.4805868179236138e-15,0.025497696124763707,-7.373056686986723e-17,54,0.41848935669256576
AHCFYNLZXWHXARK6SJSQBIY3U5RA,20260303,13,15,0.7037037037037037,0.5057745431923907,-3.812573982063785e-17,0.7785326086956519,-1.5670810196433907e-15,0.02432914402173912,-6.649537314976895e-17,54,0.41848935669256576
AGBL5QAIOWK6ENWLSOW2HWUQAZ3Q,20260101,18,21,0.7962962962962963,0.6072556800279818,-2.199972668244353e-17,0.8599652777777773,-8.186275330294331e-16,0.02687391493055554,-4.927684455784619e-17,54,0.41848935669256576
AGBL5QAIOWK6ENWLSOW2HWUQAZ3Q,20260202,18,21,0.7962962962962963,0.6072556800279818,-2.465232925845864e-17,0.8815624999999996,-8.948594526998106e-16,0.027548828124999987,-7.004616223407983e-17,54,0.41848935669256576
AGBL5QAIOWK6ENWLSOW2HWUQAZ3Q,20260303,18,21,0.7962962962962963,0.6072556800279818,-2.5827345761312067e-17,0.8474999999999998,-9.75191816356326e-16,0.026484374999999994,-6.323413612999108e-17,54,0.41848935669256576
AGNXAQLRAWNX6EXBB2D4LITT2WZQ,20260101,17,22,0.856,0.7483150488090808,-2.2773333331359904e-17,0.7804132040627884,-9.337959209425234e-16,0.024387912626962136,-5.2784186242023275e-17,125,0.2750592728836126
AGNXAQLRAWNX6EXBB2D4LITT2WZQ,20260202,17,22,0.856,0.7483150488090808,-1.808592194360161e-17,0.8496075715604801,-6.811962623311587e-16,0.026550236611265002,-7.407945829702607e-17,125,0.2750592728836126
AGNXAQLRAWNX6EXBB2D4LITT2WZQ,20260303,17,22,0.856,0.7483150488090808,-2.1005937228588448e-17,0.8171552785472449,-8.225976249090175e-16,0.025536102454601403,-5.63685678658924e-17,125,0.2750592728836126
AHQFFVHDUPLKSLRFOCLRMHBSBDOQ,20260101,18,21,0.78,0.5801946695959669,-1.3619957165980424e-17,0.7954861111111111,-5.478896780518359e-16,0.024858940972222222,-5.597578248975396e-17,50,0.4349068969310031
AHQFFVHDUPLKSLRFOCLRMHBSBDOQ,20260202,18,21,0.78,0.5801946695959669,-4.049311961792406e-17,0.8812152777777773,-1.4704463942581991e-15,0.02753797743055554,-7.643988835067967e-17,50,0.4349068969310031
AHQFFVHDUPLKSLRFOCLRMHBSBDOQ,20260303,18,21,0.78,0.5801946695959669,-2.012532810359235e-17,0.8348263888888887,-7.714304529497447e-16,0.026088324652777772,-5.052407276051473e-17,50,0.4349068969310031
AEIVZRSUIO26HLONNJVEEYPRYCNA,20260101,20,23,0.87,0.7502521941205487,-1.3784734671468445e-17,0.8538695721839451,-5.166029143757376e-16,0.026683424130748284,-5.585242714393569e-17,100,0.3075256160047112
AEIVZRSUIO26HLONNJVEEYPRYCNA,20260202,20,23,0.87,0.7502521941205487,-2.752534809567032e-17,0.8678897612562092,-1.0148882708174115e-15,0.027121555039256538,-5.3750633734075334e-17,100,0.3075256160047112
AEIVZRSUIO26HLONNJVEEYPRYCNA,20260303,20,23,0.87,0.7502521941205487,-2.4585997459464366e-17,0.8354430379746836,-9.417182057200896e-16,0.02610759493670886,-4.527172765751473e-17,100,0.3075256160047112
AEAXAJACFMXIAAH4WOHRMXPSZWFA,20260101,22,28,0.8823529411764706,0.7853343637669732,-6.250754548255783e-19,0.8826389281474363,-2.2662057967918335e-17,0.027582466504607384,-3.5331842326763224e-17,136,0.2637010401994322
AEAXAJACFMXIAAH4WOHRMXPSZWFA,20260202,22,28,0.8823529411764706,0.7853343637669732,-1.4962391730628247e-17,0.8928430097800888,-5.362606081197114e-16,0.027901344055627775,-4.425200895067025e-17,136,0.2637010401994322
AEAXAJACFMXIAAH4WOHRMXPSZWFA,20260303,22,28,0.8823529411764706,0.7853343637669732,-1.4865510618e-17,0.8564503363672338,-5.554278159242011e-16,0.026764073011476056,-3.696939889476577e-17,136,0.2637010401994322
AEMP3A7IKW37CMWFXNKXWW6HGJHA_1,20260101,20,24,0.7692307692307693,0.5956945765250103,-1.4030396215374254e-17,0.8513183965858859,-5.273851483681419e-16,0.026603699893308935,-5.011662683323375e-17,65,0.38143858160527194
AEMP3A7IKW37CMWFXNKXWW6HGJHA_1,20260202,20,24,0.7692307692307693,0.5956945765250103,-1.7788601875679586e-17,0.8944901691815272,-6.363795597022671e-16,0.027952817786922726,-5.2315135924601446e-17,65,0.38143858160527194
AEMP3A7IKW37CMWFXNKXWW6HGJHA_1,20260303,20,24,0.7692307692307693,0.5956945765250103,-1.6607304143652847e-17,0.8403063557384542,-6.324285529530139e-16,0.026259573616826695,-4.235300529767298e-17,65,0.38143858160527194
AGJITMTUCLDSYTUOSC2Z7OGJWXVA,20260101,21,24,0.7857142857142857,0.6374271947940885,-1.5883541981631255e-17,0.8613040123456787,-5.901207194286331e-16,0.026915750385802458,-4.4516899698552654e-17,84,0.3355379555903601
AGJITMTUCLDSYTUOSC2Z7OGJWXVA,20260202,21,24,0.7857142857142857,0.6374271947940885,-9.906563885125348e-18,0.8880931712962963,-3.569558404117561e-16,0.02775291160300926,-5.566859497059104e-17,84,0.3355379555903601
AGJITMTUCLDSYTUOSC2Z7OGJWXVA,20260303,21,24,0.7857142857142857,0.6374271947940885,-1.4474910637900912e-17,0.8799189814814815,-5.264088514523965e-16,0.027497468171296297,-5.014975900353803e-17,84,0.3355379555903601
AFUFF6CVQ4VVTRGIROH44A7ESUDQ,20260101,24,27,0.8939393939393939,0.7465887961078681,-1.920438462215623e-17,0.9008400292184072,-6.821858354165178e-16,0.028151250913075226,-3.614861364512352e-17,66,0.37853786588357646
AFUFF6CVQ4VVTRGIROH44A7ESUDQ,20260202,24,27,0.8939393939393939,0.7465887961078681,-1.2268514781578402e-17,0.9419284149013877,-4.1679650682542594e-16,0.029435262965668365,-4.353358609863523e-17,66,0.37853786588357646
AFUFF6CVQ4VVTRGIROH44A7ESUDQ,20260303,24,27,0.8939393939393939,0.7465887961078681,-1.4154484791082028e-17,0.912276296566837,-4.964981716823993e-16,0.028508634267713655,-3.574886231543881e-17,66,0.37853786588357646
AESPFWNUHN4G246P5CIB4BE5F7RQ,20260101,22,25,0.8918918918918919,0.7541547829797608,-1.9885515905820568e-17,0.867573964497041,-7.334665804029305e-16,0.027111686390532533,-4.5286208918092876e-17,74,0.35749126713786156
AESPFWNUHN4G246P5CIB4BE5F7RQ,20260202,22,25,0.8918918918918919,0.7541547829797608,-1.7155248802325162e-17,0.8994674556213015,-6.103255412339616e-16,0.02810835798816567,-5.165838816201403e-17,74,0.35749126713786156
AESPFWNUHN4G246P5CIB4BE5F7RQ,20260303,22,25,0.8918918918918919,0.7541547829797608,-2.3320547185239913e-17,0.86585798816568,-8.618705609087508e-16,0.0270580621301775,-4.7453217206152314e-17,74,0.35749126713786156
AGUQ2BPQ2A4H2QKDVJWK6X6MVBLA,20260101,18,21,0.8783783783783784,0.7368752522878421,-7.082321634371086e-17,0.765142176199868,-2.9619892792404902e-15,0.023910693006245876,-5.397460850172452e-17,74,0.35749126713786156
AGUQ2BPQ2A4H2QKDVJWK6X6MVBLA,20260202,18,21,0.8783783783783784,0.7368752522878421,-1.4150979174730947e-17,0.842517258382643,-5.374742524095923e-16,0.026328664324457594,-6.233576473209088e-17,74,0.35749126713786156
AGUQ2BPQ2A4H2QKDVJWK6X6MVBLA,20260303,18,21,0.8783783783783784,0.7368752522878421,-1.6723470607207253e-17,0.8107330703484547,-6.600829286519953e-16,0.025335408448389208,-5.933453219000288e-17,74,0.35749126713786156
AGM5JAMRPDLOXPSUPSBH3CN6WCMA,20260101,25,29,0.8547008547008547,0.7424955468893026,-7.213069898810884e-18,0.851176470588235,-2.7117553731535055e-16,0.026599264705882343,-3.6773924866426534e-17,117,0.2843075325701629
AGM5JAMRPDLOXPSUPSBH3CN6WCMA,20260202,25,29,0.8547008547008547,0.7424955468893026,-1.8160993205191814e-17,0.8982698961937716,-6.469678935347222e-16,0.028070934256055363,-4.94269765292781e-17,117,0.2843075325701629
AGM5JAMRPDLOXPSUPSBH3CN6WCMA,20260303,25,29,0.8547008547008547,0.7424955468893026,-2.4236278091278278e-17,0.8801384083044981,-8.811806093259221e-16,0.027504325259515565,-4.0022089693645314e-17,117,0.2843075325701629
AH7ETWOPU2HH47YLRGRQFIL4NJVA,20260101,14,16,0.6721311475409836,0.4854662092214667,-1.8065002911228534e-17,0.8066430653894209,-7.166491822256414e-16,0.025207595793419402,-7.274629855093893e-17,61,0.3937462037268508
AH7ETWOPU2HH47YLRGRQFIL4NJVA,20260202,14,16,0.6721311475409836,0.4854662092214667,-1.0042574562404352e-16,0.8656809662640563,-3.712249645314657e-15,0.02705253019575176,-8.44351918199574e-17,61,0.3937462037268508
AH7ETWOPU2HH47YLRGRQFIL4NJVA,20260303,14,16,0.6721311475409836,0.4854662092214667,-3.4572243172258386e-17,0.8067471886713868,-1.371323999695899e-15,0.02521084964598084,-6.933513612073285e-17,61,0.3937462037268508
AGU7C7CZA56W7C3PML6C6TD2SRFA,20260101,24,27,0.8,0.6439071524268346,-1.3976790862469772e-17,0.802551020408163,-5.5729454729440845e-16,0.025079719387755092,-4.024160031122321e-17,75,0.35509999436605094
AGU7C7CZA56W7C3PML6C6TD2SRFA,20260202,24,27,0.8,0.6439071524268346,-1.2171451672250467e-17,0.8638265306122446,-4.508850327113281e-16,0.026994579081632643,-5.4526961919559246e-17,75,0.35509999436605094
AGU7C7CZA56W7C3PML6C6TD2SRFA,20260303,24,27,0.8,0.6439071524268346,-1.2144034032998743e-17,0.8255612244897956,-4.707211016313463e-16,0.025798788265306113,-4.07851222929163e-17,75,0.35509999436605094
AEKZNV5KOIJKBCW3H2RSQVO63DSQ,20260101,19,22,0.8266666666666667,0.6749602244497424,-1.681275321586895e-17,0.8176092128027681,-6.580259792615499e-16,0.025550287900086503,-5.3519461892746144e-17,75,0.35509999436605094
AEKZNV5KOIJKBCW3H2RSQVO63DSQ,20260202,19,22,0.8266666666666667,0.6749602244497424,-2.667029972486797e-17,0.8765138408304496,-9.736863828495596e-16,0.02739105752595155,-6.50387133799306e-17,75,0.35509999436605094
AEKZNV5KOIJKBCW3H2RSQVO63DSQ,20260303,19,22,0.8266666666666667,0.6749602244497424,-2.101612574106971e-17,0.8540224913494809,-7.874687499758428e-16,0.02668820285467128,-5.213065606972652e-17,75,0.35509999436605094
AEW2XCQQH7QTXUXEIEAD4XQINHJQ,20260101,17,19,0.8541666666666666,0.6628094464652029,-2.4925748007855786e-17,0.8439669421487603,-9.45089074485092e-16,0.02637396694214876,-5.679720778875688e-17,48,0.4438749929575638
AEW2XCQQH7QTXUXEIEAD4XQINHJQ,20260202,17,19,0.8541666666666666,0.6628094464652029,-4.6456223952077774e-17,0.9179338842975203,-1.6195057093944827e-15,0.02868543388429751,-5.3051481769231605e-17,48,0.4438749929575638
AEW2XCQQH7QTXUXEIEAD4XQINHJQ,20260303,17,19,0.8541666666666666,0.6628094464652029,-4.041179834521556e-17,0.8595867768595037,-1.5044176828446757e-15,0.02686208677685949,-5.20256398050863e-17,48,0.4438749929575638
AGJYGNSFUQILJ2WA7XDTP5YN2ZTQ,20260101,24,27,0.8769230769230769,0.7232532202331322,-9.025134514090707e-18,0.8692247991234476,-3.3225502164933806e-16,0.02716327497260774,-3.8885870521281455e-17,65,0.38143858160527194
AGJYGNSFUQILJ2WA7XDTP5YN2ZTQ,20260202,24,27,0.8769230769230769,0.7232532202331322,-1.5876368076916108e-17,0.9062271731190649,-5.606141523131817e-16,0.028319599159970777,-4.832332757642561e-17,65,0.38143858160527194
AGJYGNSFUQILJ2WA7XDTP5YN2ZTQ,20260303,24,27,0.8769230769230769,0.7232532202331322,-9.325225423244792e-18,0.872466216216216,-3.4202724185469384e-16,0.02726456925675675,-3.783850340861934e-17,65,0.38143858160527194
AEAZROFBPDU26QZJ5ICYR7AOMW5Q,20260101,17,20,0.7391304347826086,0.5682427607374647,-2.828089034923539e-17,0.815946930280957,-1.1091266571269723e-15,0.025498341571279906,-5.3373844557824305e-17,69,0.37021733628453835
AEAZROFBPDU26QZJ5ICYR7AOMW5Q,20260202,17,20,0.7391304347826086,0.5682427607374647,-2.7318783254396888e-17,0.8433272632674295,-1.0366095135518943e-15,0.02635397697710717,-6.931006873308953e-17,69,0.37021733628453835
AEAZROFBPDU26QZJ5ICYR7AOMW5Q,20260303,17,20,0.7391304347826086,0.5682427607374647,-2.318816754952306e-17,0.8368561394380847,-8.866773231573297e-16,0.026151754357440146,-6.15599876962194e-17,69,0.37021733628453835
AGG6BKDYWE6N6DPLJJB2WGTUV5UQ,20260101,36,44,0.8679245283018868,0.7765601334153727,0.00011122200602806691,0.861725557789907,0.004130206143619879,0.026928923680934594,-1.0693829767995091e-17,159,0.24388367742148528
AGG6BKDYWE6N6DPLJJB2WGTUV5UQ,20260202,36,44,0.8679245283018868,0.7765601334153727,0.0002769439317072973,0.9130996839988509,0.009705627950523599,0.02853436512496409,-1.3918011265663518e-17,159,0.24388367742148528
AGG6BKDYWE6N6DPLJJB2WGTUV5UQ,20260303,36,44,0.8679245283018868,0.7765601334153727,0.00026512035722577146,0.8829359379488653,0.009608682880134419,0.02759174806090204,-9.765321880175301e-18,159,0.24388367742148528
AEBVRDYVYXRN76VYT5NAJVIJTL7A,20260101,18,21,0.9038461538461539,0.7357787663032535,-1.9700715667821434e-17,0.856076989619377,-7.364091185894159e-16,0.02675240592560553,-4.8775473080492285e-17,52,0.4264612988552444
AEBVRDYVYXRN76VYT5NAJVIJTL7A,20260202,18,21,0.9038461538461539,0.7357787663032535,-1.73640171543945e-17,0.9243349913494809,-6.011333057178827e-16,0.02888546847967128,-5.996763534368431e-17,52,0.4264612988552444
AEBVRDYVYXRN76VYT5NAJVIJTL7A,20260303,18,21,0.9038461538461539,0.7357787663032535,-2.5980713450764773e-17,0.8911656574394462,-9.32916145818786e-16,0.027848926794982694,-4.979902615154369e-17,52,0.4264612988552444
AGMD6LVSGUU4JPEAZ4TK3UBL2MBQ,20260101,19,23,0.8333333333333334,0.6792108280015874,-1.7350384492719497e-17,0.8340242346938775,-6.657028425208897e-16,0.026063257334183673,-4.2919982666965344e-17,72,0.3624224141091693
AGMD6LVSGUU4JPEAZ4TK3UBL2MBQ,20260202,19,23,0.8333333333333334,0.6792108280015874,-1.741713812743133e-17,0.8872059240362811,-6.282063779986782e-16,0.027725185126133783,-4.722932970377268e-17,72,0.3624224141091693
AGMD6LVSGUU4JPEAZ4TK3UBL2MBQ,20260303,19,23,0.8333333333333334,0.6792108280015874,-1.1893682630533449e-17,0.8445826247165535,-4.506342340452494e-16,0.026393207022392298,-4.877544365562217e-17,72,0.3624224141091693
AGSCLYM6ICDUYZPNL2EVMDECTYVA,20260101,24,27,0.7962962962962963,0.6072556800279818,-1.988187331853792e-17,0.8412629757785466,-7.56267617274401e-16,0.02628946799307958,-4.171195908769052e-17,54,0.41848935669256576
AGSCLYM6ICDUYZPNL2EVMDECTYVA,20260202,24,27,0.7962962962962963,0.6072556800279818,-4.108968748579627e-18,0.9149816176470582,-1.437045263189838e-16,0.02859317555147057,-5.281207524309667e-17,54,0.41848935669256576
AGSCLYM6ICDUYZPNL2EVMDECTYVA,20260303,24,27,0.7962962962962963,0.6072556800279818,-1.2463198802314898e-17,0.8785142733564012,-4.539736846282064e-16,0.027453571042387537,-4.867686628699676e-17,54,0.41848935669256576
AH5W6LHK6CY3XNMTSIMU6PKFUBIA,20260101,16,18,0.7142857142857143,0.5207874240069754,-1.3007589559717972e-17,0.8251471253961067,-5.044468472348617e-16,0.025785847668628334,-5.397439284642751e-17,56,0.41094839026651225
AH5W6LHK6CY3XNMTSIMU6PKFUBIA,20260202,16,18,0.7142857142857143,0.5207874240069754,-4.770714096571346e-17,0.8662290629243996,-1.7623843117765119e-15,0.027069658216387488,-5.810359886510036e-17,56,0.41094839026651225
AH5W6LHK6CY3XNMTSIMU6PKFUBIA,20260303,16,18,0.7142857142857143,0.5207874240069754,-2.2689247855198497e-17,0.8555907650520598,-8.486018795705139e-16,0.026737211407876868,-5.0811177359055594e-17,56,0.41094839026651225
AGCXLRMTTQO4VGIB3RWMXECECWTQ,20260101,35,44,0.8743169398907104,0.7913501780836335,0.0003333441046441009,0.815252008765522,0.013084311640965502,0.02547662527392256,-1.3890331393917967e-17,183,0.22732947671409054
AGCXLRMTTQO4VGIB3RWMXECECWTQ,20260202,35,44,0.8743169398907104,0.7913501780836335,0.00023052253661761955,0.8463476990504015,0.008715946389457283,0.026448365595325048,-1.5364531783279434e-17,183,0.22732947671409054
AGCXLRMTTQO4VGIB3RWMXECECWTQ,20260303,35,44,0.8743169398907104,0.7913501780836335,0.00021248426500884054,0.8336084733382028,0.008156702694076716,0.026050264791818836,-1.2714027845117845e-17,183,0.22732947671409054
AG47NFTVEHSXFGQG7QKQHMQ42WJQ,20260101,19,22,0.6712328767123288,0.5014676223447526,-1.8071081124099965e-17,0.8396321491559589,-6.88723742358496e-16,0.026238504661123714,-4.722118758991291e-17,73,0.3599315088938813
AG47NFTVEHSXFGQG7QKQHMQ42WJQ,20260202,19,22,0.6712328767123288,0.5014676223447526,-1.5313726358193614e-17,0.8975812547241121,-5.45955300295145e-16,0.028049414210128503,-5.673747276187561e-17,73,0.3599315088938813
AG47NFTVEHSXFGQG7QKQHMQ42WJQ,20260303,19,22,0.6712328767123288,0.5014676223447526,-2.821326228636606e-17,0.8361048122952884,-1.0797981065140217e-15,0.026128275384227764,-4.711796610748705e-17,73,0.3599315088938813
AHV67OZ7EO5D6QX53S4BEXRQ6FHA,20260101,31,46,0.9003021148036254,0.8456403287115436,0.00022415492186960283,0.7866972222222219,0.009117812161031264,0.024584288194444436,-3.3431898540566387e-18,331,0.1690313656328227
AHV67OZ7EO5D6QX53S4BEXRQ6FHA,20260202,31,46,0.9003021148036254,0.8456403287115436,0.00023623465128560624,0.8576694444444444,0.008814012076687743,0.026802170138888887,2.3929310955317953e-18,331,0.1690313656328227
AHV67OZ7EO5D6QX53S4BEXRQ6FHA,20260303,31,46,0.9003021148036254,0.8456403287115436,0.000186596812255966,0.8218291666666664,0.0072656194673762255,0.025682161458333325,6.152702757018081e-18,331,0.1690313656328227
AEFI22B7AS3VNNKN4DC5HADG77QQ,20260101,19,26,0.8523489932885906,0.7544904510678802,-2.4169357843798246e-17,0.8431039686132484,-9.173476579331931e-16,0.026346999019164014,-4.151820696972161e-17,149,0.25193480100834054
AEFI22B7AS3VNNKN4DC5HADG77QQ,20260202,19,26,0.8523489932885906,0.7544904510678802,-4.036679456006192e-17,0.8878703284543026,-1.4548717132723343e-15,0.027745947764196956,-5.2384233680544627e-17,149,0.25193480100834054
AEFI22B7AS3VNNKN4DC5HADG77QQ,20260303,19,26,0.8523489932885906,0.7544904510678802,-9.411540277902172e-18,0.8562823801619637,-3.5171725574442405e-16,0.026758824380061365,-4.0873733489880233e-17,149,0.25193480100834054
AGRQGAGROERFY6CCW4BODCENODQA,20260101,11,13,0.7761194029850746,0.6063378223854093,-5.2541599607427334e-17,0.762755102040816,-2.2042870417243102e-15,0.0238360969387755,-6.666044188429398e-17,67,0.3757023363262605
AGRQGAGROERFY6CCW4BODCENODQA,20260202,11,13,0.7761194029850746,0.6063378223854093,-3.443793429805146e-17,0.8351801658163264,-1.3194924192919623e-15,0.0260993801817602,-7.362828524264308e-17,67,0.3757023363262605
AGRQGAGROERFY6CCW4BODCENODQA,20260303,11,13,0.7761194029850746,0.6063378223854093,-3.086359485884297e-17,0.8077965561224486,-1.2226284303857145e-15,0.02524364237882652,-6.528278240292427e-17,67,0.3757023363262605
AHCLCY7ATRXRQFKXEFUD7WTINBTQ,20260101,11,13,0.7301587301587301,0.549757538438769,-2.0912796962163678e-17,0.6852066115702478,-9.766535983294872e-16,0.021412706611570242,-7.395337393160631e-17,63,0.38744585796686215
AHCLCY7ATRXRQFKXEFUD7WTINBTQ,20260202,11,13,0.7301587301587301,0.549757538438769,-2.4910418599738652e-17,0.7516528925619835,-1.060507320705751e-15,0.023489152892561985,-9.85391402856755e-17,63,0.38744585796686215
AHCLCY7ATRXRQFKXEFUD7WTINBTQ,20260303,11,13,0.7301587301587301,0.549757538438769,-3.6543166227398033e-17,0.7485950413223139,-1.5621013428183397e-15,0.02339359504132231,-7.950951512887187e-17,63,0.38744585796686215
AHMVNNNXFUDT7MLQ4F7HNC66LTDQ,20260101,21,24,0.7894736842105263,0.6052302873869578,-2.4543358276917865e-17,0.8189392089843746,-9.590302384414922e-16,0.025591850280761705,-4.111157101952285e-17,57,0.4073276290245997
AHMVNNNXFUDT7MLQ4F7HNC66LTDQ,20260202,21,24,0.7894736842105263,0.6052302873869578,-1.5153726664055396e-17,0.8713073730468748,-5.565421207834597e-16,0.027228355407714837,-6.106695814187771e-17,57,0.4073276290245997
AHMVNNNXFUDT7MLQ4F7HNC66LTDQ,20260303,21,24,0.7894736842105263,0.6052302873869578,-2.2077502246153345e-17,0.850067138671875,-8.310873809105184e-16,0.026564598083496094,-4.84638445668978e-17,57,0.4073276290245997
AHSMSNNZ3CE5QC57OPYLD6QRQERQ,20260101,15,17,0.6964285714285714,0.5019821565665499,-4.606903945646982e-17,0.8075740099961551,-1.8254788345826694e-15,0.025236687812379848,-6.031923964741333e-17,56,0.41094839026651225
AHSMSNNZ3CE5QC57OPYLD6QRQERQ,20260202,15,17,0.6964285714285714,0.5019821565665499,-1.3404710522419302e-17,0.8541906958861976,-5.02172101362441e-16,0.026693459246443674,-7.77548504588095e-17,56,0.41094839026651225
AHSMSNNZ3CE5QC57OPYLD6QRQERQ,20260303,15,17,0.6964285714285714,0.5019821565665499,-2.523920445382145e-17,0.8030565167243366,-1.0057256565412171e-15,0.02509551614763552,-5.520429567837853e-17,56,0.41094839026651225
AGAQBOI26SMK7M5KPF4PFK2S4OKQ,20260101,31,41,0.946524064171123,0.8831667032010738,0.00018469460949398494,0.8846180774347125,0.006681106405768324,0.027644314919834767,-9.208892869119051e-18,187,0.22488500269695427
AGAQBOI26SMK7M5KPF4PFK2S4OKQ,20260202,31,41,0.946524064171123,0.8831667032010738,0.0002565133111950772,0.9095894886695135,0.00902431927863327,0.028424671520922297,-1.1530068594956004e-17,187,0.22488500269695427
AGAQBOI26SMK7M5KPF4PFK2S4OKQ,20260303,31,41,0.946524064171123,0.8831667032010738,0.00021332620826948194,0.8907792480571306,0.0076634459991209904,0.02783685150178533,-1.0782766021020155e-17,187,0.22488500269695427
AG4Q6YXM5RL7XTQGDEETLNSXBBIA,20260101,21,25,0.76,0.6226157331010471,-2.104861394389696e-17,0.8282467961421585,-8.132306087292068e-16,0.025882712379442452,-4.910110775836464e-17,100,0.3075256160047112
AG4Q6YXM5RL7XTQGDEETLNSXBBIA,20260202,21,25,0.76,0.6226157331010471,-2.6961982109609035e-17,0.8589311666006076,-1.0044849471723417e-15,0.02684159895626899,-4.920454718649037e-17,100,0.3075256160047112
AG4Q6YXM5RL7XTQGDEETLNSXBBIA,20260303,21,25,0.76,0.6226157331010471,-1.0863703990776472e-17,0.8426806711586734,-4.1253886508023174e-16,0.026333770973708544,-3.914472076627675e-17,100,0.3075256160047112
AG4GNHABQ7DVDHNH52V7BIN3V5WQ,20260101,19,21,0.7647058823529411,0.5949904391667284,-1.6939196468893926e-17,0.8194925028835061,-6.614511848458737e-16,0.025609140715109564,-5.604338395843693e-17,68,0.3729295874619298
AG4GNHABQ7DVDHNH52V7BIN3V5WQ,20260202,19,21,0.7647058823529411,0.5949904391667284,-1.8237571337585483e-17,0.8816801230296043,-6.619206530338665e-16,0.027552503844675134,-5.701539645200164e-17,68,0.3729295874619298
AG4GNHABQ7DVDHNH52V7BIN3V5WQ,20260303,19,21,0.7647058823529411,0.5949904391667284,-2.6958527611042753e-17,0.8668781237985387,-9.951489833118134e-16,0.027089941368704334,-5.573329376311327e-17,68,0.3729295874619298
AE4YA7ZSIYTFM2JSMNXZMBJ4A2VA,20260101,28,32,0.7894736842105263,0.6516195434557626,-2.9881117098478477e-18,0.8836690689981093,-1.0820744786681644e-16,0.027614658406190914,-2.953494423305889e-17,95,0.31551462473248554
AE4YA7ZSIYTFM2JSMNXZMBJ4A2VA,20260202,28,32,0.7894736842105263,0.6516195434557626,7.31711757171891e-18,0.9407047495274101,2.48906750404562e-16,0.029397023422731566,-3.3163398682562017e-17,95,0.31551462473248554
AE4YA7ZSIYTFM2JSMNXZMBJ4A2VA,20260303,28,32,0.7894736842105263,0.6516195434557626,6.032988528819988e-18,0.904773156899811,2.1337462484380205e-16,0.028274161153119093,-3.172562714463921e-17,95,0.31551462473248554
AGCJO6Z4BYMH27EYRFR4ZQXGAZ3A,20260101,19,23,0.8390804597701149,0.7022227350510082,-1.696445604095447e-17,0.782067965496728,-6.941373605115581e-16,0.02443962392177275,-4.777068249828788e-17,87,0.3297020677023652
AGCJO6Z4BYMH27EYRFR4ZQXGAZ3A,20260202,19,23,0.8390804597701149,0.7022227350510082,-3.4990125754338606e-17,0.8296772754312908,-1.3495416317830214e-15,0.025927414857227837,-6.929330886398616e-17,87,0.3297020677023652
AGCJO6Z4BYMH27EYRFR4ZQXGAZ3A,20260303,19,23,0.8390804597701149,0.7022227350510082,-1.6021585826999363e-17,0.8362395895300415,-6.130907372516372e-16,0.026132487172813797,-4.7643400140442146e-17,87,0.3297020677023652
AE2B5CUQIA5ULZCR34UOPOXROEPA,20260101,26,53,0.9283707865168539,0.8970519317592397,0.00020265895360255945,0.804498683832477,0.008061028122989831,0.025140583869764907,4.9930331096588654e-05,712,0.11525009718675194
AE2B5CUQIA5ULZCR34UOPOXROEPA,20260202,26,53,0.9283707865168539,0.8970519317592397,0.0005116152047224334,0.8761291999053542,0.018686383872249045,0.02737903749704232,0.00010301950059558258,712,0.11525009718675194
AE2B5CUQIA5ULZCR34UOPOXROEPA,20260303,26,53,0.9283707865168539,0.8970519317592397,0.00027043375702930127,0.8469833778393725,0.010217296409066979,0.02646823055748039,4.253089014530144e-05,712,0.11525009718675194
