uid,n_u,n_sents_user,rank_Y_c,n_u_minus_1,rank_deficient,sigma_max,energy_top1,energy_top2,energy_top4,energy_top8,energy_top16
AG5O64JBMX5QU6JZJMV6A7JVA4FQ,5,193,4,4,False,8.938603487605182,0.3955377837060767,0.6485722472551907,1.0,1.0,1.0
AHCR53CDYDQAS6C5TZXQWB4PWTCQ,5,2622,4,4,False,7.4761909363836745,0.4026904244759754,0.6826870012155786,1.0,1.0,1.0
AEKNMPUXBMNMHDYWMLKOUTEY3LYA,5,149,4,4,False,6.530737510021122,0.3055195732435306,0.5685242664929299,1.0,1.0,1.0
AFVRLJBDC44SIHVQUUFTON77M3EA,5,109,4,4,False,7.576765412127642,0.389995748032702,0.6435319242834026,1.0,1.0,1.0
AFETPCZPQZEICIHWZTCUJUVJPALA,5,134,4,4,False,6.2701701021086995,0.34730594619591704,0.6307823156598816,1.0,1.0,1.0
AHSJS6DJLJXZS4IS72QU3PPJDDGA,5,101,4,4,False,6.9568718602155055,0.3102440133298611,0.5604185288313975,1.0,1.0,1.0
AESP437VVPHFP6RBUAMJGBJ5HWBQ,5,120,4,4,False,6.368851442883862,0.438985592007834,0.7045757313632022,1.0,1.0,1.0
AG2YJWMXWKLFZGVDPSXO4LHCA3PA,5,578,4,4,False,9.038122077502637,0.3838705389466193,0.6275137114484625,1.0,1.0,1.0
AEIY34D6GHL47CSXOINXLX437PTA,5,167,4,4,False,6.342558352181852,0.3630690112890954,0.6165439697110149,1.0,1.0,1.0
AEDGZN5OQEJNL26DU6HSVJP3XPGA,5,101,4,4,False,6.898973298996477,0.4264859550203078,0.6729044658446388,1.0,1.0,1.0
AH67QNDYAF5I7XGT55OSFK4ZWZDA,5,126,4,4,False,6.303525578104514,0.34611876928412766,0.5994252479846145,1.0,1.0,1.0
AEJJ4HTWBXN5WXB2X2NXUCIS2LFQ,5,172,3,4,True,5.629100813824494,0.5824774994889631,0.8810708801416465,1.0,1.0,1.0
AG4VLC3WRWUPR4XKG4KPOXFA6LHQ,5,201,4,4,False,8.424246306146667,0.5202927113388983,0.7795842721282026,1.0,1.0,1.0
AFKSID3IJE4NMLXBF4UZBD2XS75A,5,129,4,4,False,7.783240567471808,0.33729862879253275,0.5767224940693636,1.0,1.0,1.0
AHE23HN6PWWLKQ7NDYTGYXULFTPA,5,100,4,4,False,7.980934021393458,0.4642515149696466,0.7328761015977667,1.0,1.0,1.0
AFXXNBWCNHQALN6XKWC7Z2JMIKLA,5,104,4,4,False,6.627004224839906,0.3145930157309883,0.605980554760137,1.0,1.0,1.0
AFJBKPK5W56XWSNPQU2WW66ISWYQ,5,368,4,4,False,6.530917811033486,0.39937160537897415,0.6728991843180987,1.0,1.0,1.0
AG2Q2QBN42KMKP5OY3GPU6MLPANQ,5,100,4,4,False,6.1283571843202775,0.36676525174423796,0.6403896357333079,1.0,1.0,1.0
AEONSYQSC53SBO5NSXJ6GRSWY36A,5,131,4,4,False,6.254060611343701,0.39428703760444295,0.7390797127917491,1.0,1.0,1.0
AHRSEQIU4DBPAPKJDIYAWCYBYPSQ,5,127,4,4,False,8.65975425592983,0.32604932075258614,0.6065737560976436,1.0,1.0,1.0
AHHQSSCEFBDD5V2IMTVEPR34BVMQ,5,404,4,4,False,6.946435167331711,0.40892340283002315,0.659219425482199,1.0,1.0,1.0
AEJULOIIS2FOHJKRJK5JLXZDWFOA,5,133,4,4,False,7.674146231006068,0.3895007961300573,0.7070206083389661,1.0,1.0,1.0
AFFV2L7G7ZRITBQ7GVVKMO4J26XA,5,116,4,4,False,8.322979543690442,0.32986661183185495,0.5927538791743381,1.0,1.0,1.0
AHPDWNIO6GPOATZP63X3FUAQPPQA,5,299,4,4,False,6.977633981993632,0.3448114446648181,0.6035310415967853,1.0,1.0,1.0
AE7JBM6K7UPOFSXSCXY2VAWFWD4A,5,120,4,4,False,9.131527456626722,0.4870607108126619,0.7014653747073474,1.0,1.0,1.0
AFDOIYOQ5JU6UHGI6FFDK64SB7DA,5,111,4,4,False,6.964782031088886,0.36527250557664626,0.5997139401330657,1.0,1.0,1.0
AFTPC7XK7ZWHRGU622TBRJVDQ5MQ,5,228,4,4,False,6.091277520641812,0.3770697340800433,0.664279945064515,1.0,1.0,1.0
AGKMJKWW2AZPOJGCZGHMNYONC33Q,5,174,4,4,False,8.907843695392613,0.495935495634662,0.7640988072071659,1.0,1.0,1.0
AEMOSR6PPH6SLWWH3FTRNSCEFJSA,10,115,9,9,False,7.829003581820985,0.19124273661206176,0.36636011266144664,0.6229188589519942,0.9587318947209399,1.0
AFIRDXKIWQG5TK6XGGUKG44Q3QNA,10,232,9,9,False,9.322543596319184,0.18618213175936552,0.334709144694561,0.5863678093823499,0.9447655255965351,1.0000000000000002
AEUAL3EJKUSTNB4YY6STLYGTJALA,10,331,9,9,False,8.619428335835254,0.1944883372685856,0.3491220237409954,0.5948127496634504,0.9397217841271062,1.0000000000000002
AGDFPMZUWIYJBX3DTVC2ZPJPALGA,10,237,9,9,False,7.525441163291212,0.19494755491276342,0.35147916045987404,0.6303115217065557,0.9630620022187666,0.9999999999999998
AEXBAGK42T4VUE6DK5APFV5ZJQKA,10,127,9,9,False,9.351270416752902,0.21224820001756795,0.388564031106967,0.6531287535079298,0.9565267472302104,1.0
AHAVVDFUPNWTGLACNX7FXDKNSAKQ,10,130,9,9,False,9.25609360030751,0.18900346070517013,0.3551788637892606,0.6458214236483611,0.9494976085023888,0.9999999999999999
AGAU5BH2622ISFNPF6E3FZGZ2G4Q,10,106,9,9,False,9.739964375560536,0.202317991122176,0.3641985666356443,0.6027917376953212,0.9509360320552624,1.0
AEYZ4OQR4ZXFL4EMBZDIZ4EX7FFA,10,130,9,9,False,8.485406074417039,0.21258375036242566,0.3731470383260087,0.6175235199735428,0.9405871169918997,1.0
AEFZSGWL3X6Z2VS65UON57NIJPMA,10,112,9,9,False,9.471307536686846,0.18195875548580337,0.3258524585671209,0.5805349070061028,0.9402094984306305,1.0
AGYHZ6BEEFCJJMD5CNSRKEMJEMCA,10,197,9,9,False,8.374582058236086,0.1815052397777685,0.3347837351262455,0.5983846169272263,0.9623743924234167,1.0
AFLDVQ2MD27WFGPH5HJ66GI7PO2Q,10,453,9,9,False,8.988210165679517,0.1984473642407875,0.36381560936836993,0.6173422194359677,0.9456124742589765,1.0000000000000002
AEIMKGOOPJCFS55HP4VNWY4N3SVQ,10,179,9,9,False,9.0518864870485,0.1979146110493026,0.3480197716376787,0.6030477350654829,0.9618105697643404,1.0
AFAOLRTHKC36JVPANVADVOWZDW2Q,10,121,9,9,False,9.076363750538796,0.21036868981638077,0.3954949623589332,0.6286618973022032,0.9561347385279156,1.0000000000000002
AFREEUPTDM4GQPYLVA2EU546ZNNQ,10,117,9,9,False,7.397835235884107,0.18507935805643713,0.3540774166195832,0.6130602880967779,0.9653589295095294,0.9999999999999998
AENEBO2ESDZSB3GSHROPTRBAN2VA,10,298,9,9,False,8.277229685801007,0.19310183560176272,0.3630492210142588,0.6187086497371436,0.9598086558082962,1.0
AGA6ELHQQPZEVEG26LAAV6SFWDEA,10,154,8,9,True,8.205269098149111,0.20526353955195348,0.38563845483566306,0.7017504040007164,1.0000000000000002,1.0000000000000002
AELJQ3VP26KANKYL3PDK5BYQLAXQ,10,105,9,9,False,7.632978391838272,0.18679820176425135,0.3586155524855015,0.610031317985006,0.9398778201882992,1.0
AG4LQ3ZXJ7GLXKRNXAMOYWVEH5ZA,10,117,9,9,False,9.66924441004009,0.2699806164051156,0.40127195632807305,0.6208908324083064,0.944627791360182,1.0
AEOYWMLWQX43VA3EE4SZAZK4AOMA,10,189,9,9,False,8.245993703036687,0.25514601182184127,0.4052924815816545,0.6464185005033405,0.9562410693432004,1.0
AEIIRIHLIYKQGI7ZOCIJTRDF5NPQ_2_2_2_2,10,155,9,9,False,8.137792584093836,0.21599369909240917,0.3725184363792452,0.6267019709934135,0.9519543125826582,1.0
AFATNFWGYVVMEZWGDNLDUXRBRFLQ,10,138,9,9,False,8.37032040286037,0.18723213160486524,0.3528434171388521,0.613597300918253,0.96392698491502,1.0
AELXQXLPI44TDSYJTF7SVIJ4YHIQ,10,151,9,9,False,8.514866755490038,0.20954611521314873,0.3612545300024563,0.6114185278218174,0.9435550712587696,1.0
AHPNEEABM5OSDMOU67FIV5767RUQ,10,334,9,9,False,7.878191706642182,0.20702436479855127,0.3782170901946318,0.6753582127089727,0.9633978338396891,1.0000000000000002
AGGA73VALFKPEIR7UR7X436FENYQ,10,135,9,9,False,7.724842954121403,0.18457531291629783,0.3522738394200776,0.5953712776438083,0.958085386255364,1.0000000000000002
AHGGEBG6ULZ4CC4XTUVH7JCO2ZRQ,10,169,9,9,False,7.410782095941854,0.1848525455184528,0.3250441418833846,0.5771918153977074,0.9337445532485786,1.0
AHY5L4NFQJZOERBXDM7EHXZWQMBA,10,109,9,9,False,7.243471642903303,0.1951930113152689,0.35809091115680336,0.61560002897161,0.958766316713445,1.0
AG272WR6P7SPB7U4RJZN2KT7NJNA,10,134,9,9,False,9.257580603087288,0.2137760005553953,0.3705278520290134,0.6337568344070154,0.9603404029669025,1.0
AGSGNSTI2FQVP2FA472PPANKG4DQ,10,101,9,9,False,10.707663624741807,0.2275333603901942,0.39302164382704774,0.6659911685027027,0.9682470232126749,0.9999999999999999
AEVNAOGKLGUNEKB6IGX3GZFFWBJQ,10,124,9,9,False,8.635194614439957,0.20875304039544468,0.3585051762615185,0.6273825603070312,0.9553459141663289,0.9999999999999999
AE5R3WBD7BSSWJ4F3PE5ICQHUCDQ,10,106,9,9,False,7.121379263247648,0.19919105503147524,0.3774034587791105,0.6521353974382698,0.9596154919124505,1.0000000000000002
AEBP2Q4O2JGI5KXYM25VW4I6MUCA,10,144,9,9,False,6.3566811734343505,0.18707127565136442,0.3512309247307756,0.5961869004844392,0.9425257454489259,1.0
AHGIDR4IJFS23Q4GTZ33FI5LYDSQ_1,10,3928,9,9,False,7.50128481752966,0.21444083046379947,0.3676413934464989,0.610329667727479,0.9457492656298155,1.0
AFWMAREYRP3DEKOE3DHJJQ6UNXYA,10,113,9,9,False,7.131562070860396,0.1717055285973485,0.3265428723074522,0.5826265643408706,0.9364165400413592,1.0
AGJDDGXMJFWUVAPWYWT6452FFQSA,10,236,9,9,False,8.28492034939908,0.1819721770834755,0.35994524055615296,0.6241801440533177,0.9463642006731338,1.0
AEFNW54XK3ARD4OBRWBS5TXURUQA,10,116,9,9,False,8.078775449613287,0.2503514106838296,0.4791347298651408,0.7191167612113191,0.9620456956932993,1.0
AHXC6RWIQNNNVBU7LDEMFHY32QPA,10,100,9,9,False,7.939937251991851,0.18094891953377695,0.35855040755230316,0.671566951256497,0.9561600773418668,1.0000000000000002
AHP5AG3KQWUBZ6QRXGWPC2OK2PQA,10,793,9,9,False,6.579711627951349,0.2225840879537182,0.3901290847921,0.6206244182600299,0.9503874751405218,1.0
AG247MO6LCT6AVOQPX5N4TXUVP4Q,10,148,9,9,False,7.940980617932159,0.177581450786748,0.33521388556986453,0.5758183251248997,0.9446320082055097,1.0
AGRLVQDTJKVF4WP3BUF7VPGKK7QQ,10,310,9,9,False,7.441782946128434,0.18608915798819894,0.35966570008100185,0.6199104700252936,0.9551734137954425,1.0
AFYAG7CSWHL2WLV52JBRW462JJFQ,10,126,9,9,False,8.8527632613988,0.18798612943720877,0.33270094365200054,0.5756455971151172,0.9532414156036555,1.0000000000000002
AEO6S5KUCKRTHOYDS75RKO56ZDFQ,10,154,9,9,False,9.462819319317433,0.20646748782579485,0.34108679438408396,0.5833962865786531,0.9417912342922816,1.0
AFFKZZOUORW65WVQM46HW5MJDK5Q,10,126,9,9,False,9.296072498809805,0.2649201836392642,0.41167659637704923,0.6471613116712475,0.9545935394278341,1.0000000000000002
AESXPFPYKPBWD4SLCAZRXX22GEZA,10,103,9,9,False,9.109313140346359,0.20165148454164483,0.34700014689816583,0.6002214424250064,0.9531225007394216,1.0
AHIVOEPP5OY7GCRETCWT5EQF7GRQ,10,114,9,9,False,7.787157500985428,0.18292555639563682,0.33288636168433017,0.59987311546699,0.9427145562792321,1.0
AHJ2EQIOGKETX22VMNQA5OFEXGFQ,10,116,9,9,False,8.228964211138528,0.200758529463975,0.36717883428216413,0.6245204460095517,0.9516582367681167,1.0
AFXBZTQQFKBDOGT2NSQVEE5VHKCQ,10,108,9,9,False,5.929013952814289,0.17325385141777486,0.3453573958230813,0.6192082979282509,0.9418882844228323,1.0
AH6RO2MUQJBOTBQMME4AIDNUJYFQ,10,142,9,9,False,8.351555509731005,0.18845846914919848,0.34553146199672613,0.6082088487206732,0.9487879415876912,1.0
AGBIP7TJWZYYCSCBNLFJMOPGOUGA,10,211,9,9,False,8.737169418778826,0.20104853687765062,0.3741686603457967,0.6291971841124104,0.9564250466257525,1.0000000000000002
AELM4ZCJJNCHH5KIJAFUBUETRIZA,10,118,9,9,False,8.449879034835671,0.2638597771742625,0.41691087182060516,0.6498451143409156,0.9720391312427354,1.0
AEUYAGVPGKPKZU5SG3A66V5VLMRQ,10,172,9,9,False,8.48428576874465,0.1857628516276722,0.34794004618982505,0.615141109216805,0.9465535376136307,1.0000000000000002
AFV4TYPSM3XZC27VSC2NUVOVJ2JA,10,324,9,9,False,7.118808438845608,0.22285590848275919,0.3731311535204627,0.618326512665662,0.9499796505781624,1.0
AHN7QO7GCXIOGEEGYQ2UD7LVG7OQ,10,126,9,9,False,9.299973201106976,0.26595787681829003,0.40567681112159937,0.6484446361877745,0.9475287760949208,1.0
AF4AYT2KDUA3BZUYDOV54XGILQ2A,10,100,9,9,False,8.447980542791365,0.18470076410813016,0.3666232164966791,0.6262348421479397,0.960118710046323,1.0
AEXCRWZRJLGRZPCVD3YGA5QMMVKQ,10,156,9,9,False,9.304877127086089,0.18850585314646173,0.37008835007640856,0.6473193440016237,0.957427184238284,1.0
AHBGMVTXWTS4YMVMWUUF77UAH24A,10,107,9,9,False,9.61824349791304,0.17911056725100963,0.3445749643267177,0.609344848695433,0.9654464608944504,1.0
AEYVBSVXB2M76M3HEX4PNF7GWK2A,10,115,9,9,False,8.742163050640704,0.1795288109090617,0.3324901563279478,0.6063252742830072,0.9554431588612458,1.0
AGWITEYQTALYN73Y2AP27U5J46HQ,10,146,9,9,False,8.908473759428013,0.19318623350150316,0.36295021785075976,0.6334836749995904,0.9538799660670065,1.0
AFXRCCU4R5UMKN2P45WIQSHM3QFA,10,146,9,9,False,7.943526639404722,0.22911988188428642,0.40100898505539917,0.6299132452345346,0.9594442762437954,1.0
AFDZHJN4DODEXOLEINLGVZOWICGA,10,140,9,9,False,10.248108794758538,0.21771089110532185,0.39703739787231057,0.6288671703441728,0.9424721607072744,1.0
AFPT7MUXVAM4NE4IKGKSXS6G3AOQ,10,108,9,9,False,7.733472794994367,0.17662906518286478,0.3432652404030054,0.5801262549908035,0.9345554414036491,0.9999999999999998
AEPL634LBBKZD4WC2WJEXH4DOWLA,10,101,9,9,False,7.299975051252439,0.18632739772345472,0.344121530990712,0.6165409571737966,0.9676085649236622,1.0
AGTEJVERQWRSFLUOXMZTJLYBOYIQ,10,220,9,9,False,8.380368761610706,0.19152053608012154,0.36504175409528317,0.6216968763686057,0.9391065878723843,1.0
AHAVFW4GL3ZT2A6PDDDJSJJ5GY5A,10,129,9,9,False,9.964019459962191,0.22436538711526605,0.375985218132121,0.6372325793401897,0.963361163903571,1.0000000000000002
AH2YFS7V23YAFP7L2JSBZRLIVUAA,10,126,9,9,False,8.239993814699385,0.19703278603100444,0.36044463398683796,0.6279097012149397,0.944844378100553,1.0000000000000002
AF3VSWDL4IXSKFT7GK6MHLHJ3YCA,10,122,9,9,False,7.8077394298676515,0.2133734511890445,0.367150773498125,0.6373336747014497,0.9501281870427011,1.0000000000000002
AGOVZTWAXGQ4KG3F2LFWT6DS6TKQ,10,105,9,9,False,9.215930186055656,0.2766559257141754,0.43270358266496867,0.6535964168260946,0.9566794377661045,1.0
AFIHPFIZXC72VUCPMVGRLMMJTPMA,10,182,9,9,False,9.484267213825,0.2114511626310198,0.3842704666796555,0.646190295477097,0.9793623846442411,1.0000000000000002
AGIPMVG2HKWT5CASTZYS4TAB22BQ,10,188,9,9,False,8.48929642796211,0.1916706219197081,0.3402020801163961,0.609056381009413,0.9628249852519036,1.0000000000000002
AG3BQZPT2PGT2CV2T74JPBFZQB4A,10,118,9,9,False,8.718878914632972,0.21186970325538304,0.38017032481151003,0.6412377255464394,0.9623380193804342,1.0000000000000002
AE2K7G2RD7RULVI7EICLIIF3VZHA,10,111,9,9,False,7.3358745824389375,0.2215523091365733,0.3715511115566095,0.6304235806508768,0.9427212028563204,1.0
AEUEV2RK2DDJASJJ3HRCQMZVC5CA,10,114,9,9,False,8.498709652292026,0.17860550384263513,0.3491568645541469,0.6200357368748661,0.9566426997598267,1.0000000000000002
AFAWMUZHDWA2BUULOOOVMF3RR6QQ,10,267,9,9,False,7.392894291751585,0.21560112824068312,0.3688138631556998,0.6196360436398763,0.9511394598802756,1.0
AHSSDNEMHCJBRRMCLPGASYU2JQLQ,10,130,9,9,False,7.911052836850145,0.22343719024432251,0.4152220691753877,0.6890955601423553,0.9672843731046293,1.0
AFH7RVQUMZVDTAOF7P62ZUL5BAVQ,10,105,9,9,False,8.903078500949361,0.23753313393487166,0.4401431229932319,0.732246490543925,0.9661623282238658,0.9999999999999998
AFNUHCITVPCKVVAAYVQH4JNECFWA,10,141,9,9,False,7.969238465209007,0.1917535075947065,0.3593836643520451,0.6281673237518126,0.9542552546419676,0.9999999999999998
AG3IOEGF2MNX7OC7JSUPYV2Z3ITQ,10,298,9,9,False,6.808988252401237,0.16182311002212235,0.3223213833179325,0.5935433446053717,0.9422212764339107,1.0
AF5F3I4YZ3UBPDG3BMFSHFNOYPCQ,10,114,9,9,False,7.5169838107592195,0.17591857288672544,0.3288445155281998,0.5896081836608914,0.9504306080171399,1.0
AHJ5GJR24U6AOMQL3ZKAFOXXS7MA,10,109,9,9,False,7.654864827446336,0.19345313808674489,0.34849102105645624,0.6060768916716779,0.9489601060757192,1.0000000000000002
AFWKPVOLEYTBZNW6FRJ4C4VJ76DA,10,132,9,9,False,9.636343810410139,0.23378429514710433,0.3958849089729439,0.6298839802206356,0.9600863257521425,1.0
AHKJQPQ2NLTXMC4BL7KN5LSO5HZA,10,215,9,9,False,7.563222982264864,0.15372841139333351,0.29802217500753614,0.5603555939968002,0.9408532124776493,0.9999999999999999
AHP3RMY24RUHJWKGGHY4XRXEA7TQ,10,121,9,9,False,9.242477154962428,0.2090635926578619,0.4043344729150318,0.6537864727726961,0.9555901774464026,1.0
AHT3FWUNV6WCU3WKDWAMAVDEV6ZA,10,125,9,9,False,8.362419008542588,0.1973195589007743,0.3434977134910244,0.6101051744005299,0.9440519913230366,1.0
AEJ4NPKOL2ATUHAR5YR6E64JN5GQ,10,122,9,9,False,8.214049225274314,0.18904624453692784,0.33943863465936325,0.584374087938605,0.9376433055664994,1.0
AGSGIJR2WQ6XRRRYNMSVCJLOH3CQ,10,146,9,9,False,6.635559797774806,0.21436540326117445,0.4000153056149054,0.6526267576341555,0.9502810873695765,0.9999999999999999
AGYGWOTELHRTF6OJXYJLPIPVPQCA,10,166,9,9,False,7.932018500280586,0.23904603909116065,0.39556581335752916,0.6345088054716036,0.9574843375924587,1.0000000000000002
AHY33GMV66E2L2OGPPLIZ3IDCUYA,10,179,9,9,False,9.058946112127492,0.24186414577786558,0.4168053874971485,0.6927228726999783,0.9574562680340821,1.0
AGM2IQT4E4RJBGCM5LJRAGVM6MBQ,10,180,9,9,False,9.996352287606356,0.22531467656805598,0.3834668912940098,0.6372340845007856,0.9624156997719833,0.9999999999999999
AEF4ERFVACUREO7O325GCGDHS3AA,10,134,9,9,False,7.905513717405395,0.22075996868980874,0.3748215893542248,0.630750522119352,0.9474512142866162,1.0
AFVBUYR2KLGZ4SFVK6XGBKVZ5CTA,10,144,9,9,False,8.34166982363164,0.22388499178406276,0.40571684340793945,0.634754403747836,0.9473162835009082,1.0
AFP2H5S2KB4WGAOIEEDTQBUMG5ZQ,10,118,9,9,False,9.752010546492299,0.20540326068876247,0.3822961158506276,0.686195427335347,0.9655808647117499,1.0
AGZZB4TFHPUUSVW7DDAJWD5DJQCQ,10,110,9,9,False,9.627753473894751,0.2138754890495903,0.3597622564544585,0.6078244173702848,0.94549311517597,1.0
AGRC7GGSEM62JUMADAPRDMWK63TA,10,123,9,9,False,7.163918388122338,0.18179853585432992,0.34313929269984556,0.6207054470687218,0.9667179984918868,1.0
AH33DSGP6JD2BY4GKQOMITFCNFKA,10,298,9,9,False,8.875180728394144,0.1856441974114042,0.3543822264727454,0.6413235208372894,0.9655451233878382,1.0
AGF3WT5EJRTCRVYOYADQDZ6DNKMA,10,100,9,9,False,7.620537228572637,0.16086589377302363,0.30201434286440354,0.5502696705351507,0.9370809411184797,1.0
AGZFC4267K7DXCAQPVQEXJHFUEWA,10,188,9,9,False,10.18553103425164,0.21609048625224597,0.4043972046797973,0.7012892713486051,0.9583316769965889,0.9999999999999999
AGKSBZKWZHGJKCNMBMM6AYTX3WHQ,10,117,7,9,True,8.663109555927692,0.35823134691172154,0.5079933100567421,0.7654869755899039,1.0,1.0
AGK7LQIMYOFD5UR6JTJYQNQHIP4Q,10,190,9,9,False,6.198117915697146,0.18284943216033284,0.3387946719089016,0.5897677906508073,0.9449432758942955,1.0
AG7J2BQ42YTOXPDVY4T4JZWUDCRA,10,270,9,9,False,9.570858891949875,0.2099503550988219,0.35713103480268515,0.6141580081546977,0.9436806539413537,0.9999999999999999
AEWA73ZOFSME3SMC6WKEDTKMDGHQ,10,116,9,9,False,5.469675060797202,0.17154441095588804,0.3263643726859259,0.5862192687179157,0.9401032888644065,1.0000000000000002
AFX4KLMEDBLOCTDCNSG6HL73R6ZQ,10,163,9,9,False,9.441601580541212,0.1734653442414444,0.32903893026045455,0.6124486502473051,0.9394004042573981,1.0
AF5WMXTKZMTL3EVJMZM63ILA6H7Q,10,141,9,9,False,7.969870513959778,0.21095594822080876,0.3802554250060326,0.6531192442593511,0.9592749607030141,1.0000000000000002
AGKFAOJX4FPADTOHRIJOBP3JNL3Q,10,203,9,9,False,10.02492771967791,0.20815902192370866,0.3764064609247467,0.6300491272160476,0.9475971491355348,1.0
AFZIHXLLRIZYAZDRCGC3Z4DYUMQQ,10,108,9,9,False,9.895661596553875,0.26726014856307645,0.42492772312084237,0.6692503400658365,0.9735176322806572,0.9999999999999999
AG5ALUCP2JUPUPJZQEGVYBWBSVZA,10,120,9,9,False,9.051688984313321,0.21237188561103965,0.3607918596719005,0.6024207567058011,0.9539157733027096,1.0
AGSL2AUNWK5OOXGO57MLCI2Y4MYA,10,247,9,9,False,8.366221503184368,0.20282139159763693,0.35496248932892827,0.6116070198224021,0.9449765738369782,1.0
AF7YPDDSITOLXXOX6JM7HYLUXK4Q,10,138,9,9,False,9.676438643001832,0.25231329779514733,0.4406947610272851,0.7010535898666131,0.9679163460938859,1.0000000000000002
AG2RSDSR2D3Y26RV2VO2Z76KH5ZA,10,146,9,9,False,8.277972588140788,0.20219778745945796,0.3809553947025555,0.6555918541650828,0.9585578008093276,1.0000000000000002
AHVLJYVLQA2VXUH4OZQGICPAXJQQ,10,101,9,9,False,9.978335079343424,0.22867976792755054,0.42599649478364965,0.6945130745843308,0.9672497263449129,0.9999999999999998
AHWFAMRETIELDXF3D26JA4SRA3FA,10,421,9,9,False,9.156390205676498,0.22232692017663347,0.3779999970312157,0.6369204970881966,0.9601127729392286,0.9999999999999999
AFSNEH45IGUF23MBKFH4TY4S6D6A,10,141,9,9,False,9.723842450056607,0.21557937071026634,0.3658873312058847,0.6288996209559529,0.9532174663396461,0.9999999999999999
AHN2KLI3UWLU73E74DDQ3DWIV76Q,10,129,9,9,False,8.610156490019437,0.18598794476323088,0.34653980354836095,0.6080024978542202,0.9491393328387047,1.0
AGZRUASM5MP7E6RPWO7BBLI35YNQ,10,247,9,9,False,9.142684436865212,0.19398625832466312,0.36141102725982727,0.6152778013764632,0.945414427748245,1.0
AEGBNQNP2YDBMHPTLBOYOOXXL3FQ,10,103,9,9,False,9.183810478517977,0.16645426269061886,0.31302679147895685,0.5489412347404039,0.9389240375811913,1.0
AE7ASEVRPJIQKV5PTPOX4AIDSYPQ,10,140,9,9,False,10.067953946518449,0.21765878606230715,0.38725929218513444,0.6297452598579276,0.9487040589738789,1.0
AHILECHCGMOAULUWIOLFPV2XTAKA,10,151,9,9,False,9.26036110176622,0.25915469246027467,0.40479710090485915,0.6522351782662847,0.9593528227844896,1.0
AEW7T5OK55DUZ4EJKRRXZYNKRT4Q,10,214,9,9,False,7.084803091801231,0.17507650802091482,0.33879645615673165,0.5968579715791985,0.9418976893247764,1.0
AGSFT5XKVSEWQ45E54ANFELLSLFQ,10,124,9,9,False,7.833292227467929,0.23801577626419504,0.4044753397556867,0.6785874937308479,0.9735908056207103,1.0
AFPIVFTKD2B5U365NQ2PSOOZZBFA,10,196,9,9,False,8.824506559054868,0.19241886832419666,0.35490871305564553,0.6017610007670554,0.947218487064237,1.0
AEWFDRE37ICDKBMVGFPIC3VHE2CA,10,117,9,9,False,10.061047376250475,0.24239625073552826,0.43657732003895544,0.7110988559963007,0.9630077590966573,1.0000000000000002
AEPPMFJUVGGQXIB64J6C5DNF7CJA,10,114,9,9,False,7.724313663129567,0.2168060376686413,0.4021879890933337,0.6484393165179627,0.9579813226983501,1.0
AH5ONINJRNZ674DXUMV4RMYIFYVQ,10,516,9,9,False,7.165654206398964,0.1760857345873908,0.3377880687492801,0.6035764271998042,0.9424771595023507,1.0000000000000002
AGGHIRS7NROMQU4N6PDJCNH26ZEQ,10,152,9,9,False,7.842346811936425,0.20855341986669856,0.39111890891437123,0.6570820818506121,0.959094866165025,1.0000000000000002
AFCZXK4TAXLJ2IOARDVBTRPTGVEA,10,103,9,9,False,9.84617984951282,0.16249959374614867,0.3130384253315889,0.5792350100333743,0.9580711012337231,1.0
AEUOFJ7IEGXHNGNVGLC4BQQ7XOIA,10,223,9,9,False,7.4422247444761025,0.16865623979078073,0.3070501885578874,0.559679157163331,0.9332056506614144,1.0000000000000002
AGVJST7CASCOH7EWNENJM6VR77LA,10,213,9,9,False,8.601064300482697,0.18629641677420777,0.3358926348712512,0.5919471372339827,0.9555823718770288,1.0
AE62HSB3XTOFDCM4GRIFDT2VIBOQ,10,255,9,9,False,7.6864816292854785,0.19939925696032104,0.3670620344428812,0.6373398551022439,0.9720153933837947,1.0
AHUPEIJQN2Q4QVUFILFTMR7EMJ7Q,10,106,9,9,False,9.833238937319363,0.23440627393554817,0.39640226062132855,0.6416622435293946,0.9507596661104292,1.0
AGOIB5PDEMTQG4DL45T53A62R6FA,10,229,9,9,False,9.619961805450131,0.2586463530975947,0.43652288854014626,0.6836691256469968,0.9534056769337229,1.0
AEHVQEYFL5WYB5PC6CUCUJPZEJJQ,10,106,9,9,False,8.465534452448631,0.21605448768644772,0.38017425338939426,0.6295324716480977,0.9489261550532433,1.0
AGCQMKREJ7MZWNOKELGVDQ4F6HLA,10,121,9,9,False,6.699873869664899,0.22310293175655316,0.3888111622349921,0.6238446167407938,0.9435089230933812,1.0
AE4OOUOFUEJB2QEIMULD6BLVBNQQ,10,106,9,9,False,9.458604655913149,0.23117623265338985,0.38804350733119414,0.6386454997578894,0.9451741773004788,1.0000000000000002
AFVAUF5XDUB2H6MA2ND3VFEO5E2Q,10,162,9,9,False,7.241549465287638,0.18438832158300875,0.3545989736744772,0.607132806565211,0.9387946869842978,1.0
AFWMG7UFWQJPALHSIATX2G6YNOXA,10,120,9,9,False,7.276518577081161,0.1760230139714337,0.34491212333993737,0.5838968139391341,0.9426006601309979,1.0
