uid,x_12_NLL_test,x_12_avg_mahalanobis_score,x_12_cov_stability_frob,x_12_cov_stability_normalized,x_12_intra_spread,x_12_kappa_profile,x_12_lambda_min_profile,x_12_mu_p_norm,x_12_n_profile,x_12_n_test,x_16_NLL_test,x_16_avg_mahalanobis_score,x_16_cov_stability_frob,x_16_cov_stability_normalized,x_16_intra_spread,x_16_kappa_profile,x_16_lambda_min_profile,x_16_mu_p_norm,x_16_n_profile,x_16_n_test,x_4_NLL_test,x_4_avg_mahalanobis_score,x_4_cov_stability_frob,x_4_cov_stability_normalized,x_4_intra_spread,x_4_kappa_profile,x_4_lambda_min_profile,x_4_mu_p_norm,x_4_n_profile,x_4_n_test,x_8_NLL_test,x_8_avg_mahalanobis_score,x_8_cov_stability_frob,x_8_cov_stability_normalized,x_8_intra_spread,x_8_kappa_profile,x_8_lambda_min_profile,x_8_mu_p_norm,x_8_n_profile,x_8_n_test
AEIIRIHLIYKQGI7ZOCIJTRDF5NPQ,8.822221493967715,-11.902535132904319,1.6805118555636251,0.9116616912878642,4.954738087380006,4361.380253954385,0.0068850339274496705,6.79611179856934,1014,1048,6.979648846405852,-15.410445444338857,2.8986438360924907,0.8816217230126243,5.815447913306293,19222.978313557494,0.0021077271185041017,7.361659084349076,1014,1048,7.052899784760256,-3.744266550230704,1.1488287391637737,0.8799113708411932,3.3267376079530484,18.875939031899538,0.7206475742212471,5.119736577894295,1014,1048,9.238029643493071,-7.528357197373077,2.6328038448161513,0.8660238432330782,4.886081541614699,6032.736033644718,0.004926492862516861,6.975925940367974,1014,1048
AEIIRIHLIYKQGI7ZOCIJTRDF5NPQ_1,8.491371709698225,-12.082185533168726,2.482935133122271,0.8393664854303873,4.671574704916344,4071.9815487166547,0.006407977235902046,6.915888240306342,185,183,6.52783721475891,-15.840858965617056,4.217677126639322,0.7765019077605455,5.306496868865276,19416.23861394224,0.0017279905831533316,7.214919399584562,185,183,6.7935750867670714,-3.519669669914583,1.4774698332651892,0.8125233897828524,3.106284043693153,16.652807441527838,0.7017523627749715,5.140592940260278,185,183,8.695051814470167,-7.204660715215624,2.836076625181235,0.8125039124395308,4.488654985201495,5049.7243034197545,0.004786957993280179,6.961922171197767,185,183
AEIIRIHLIYKQGI7ZOCIJTRDF5NPQ_2_2_1,9.1579906575431,-13.468996387855578,2.1439420963493268,0.880859177716785,4.743900610057922,4703.879832083941,0.006070340510590135,6.726303616490385,262,272,7.119529354622662,-16.965142643295607,4.461815320670953,0.8161501299234927,5.622564833800825,21180.334757703986,0.0018645083623472494,7.222462744498139,262,272,7.1071587728253425,-4.169515717862439,0.9691369187260235,0.8943332153990609,3.1692051015992027,20.23502733808827,0.6354618099023172,5.033990983485887,262,272,9.41964264455693,-8.4228862737793,3.145080171297663,0.8411295848465268,4.743378286821117,6713.73588482067,0.004372654432959399,6.958640891938626,262,272
AEIIRIHLIYKQGI7ZOCIJTRDF5NPQ_2_2_2_1,8.837627967724163,-11.183711350137452,3.6654049736796086,0.8284220378399146,5.165818597684211,3997.4461530311874,0.008126626829060922,6.938863716896873,293,330,7.2201477478520815,-15.90143846918356,3.3965710470363586,0.8664432579760603,5.982865306769028,19100.244217705465,0.002184248919831607,7.657225029033916,293,330,7.035869527525882,-3.702180085366308,1.4547669570981296,0.8495877232776627,3.380776756050539,20.15539959501636,0.6834729879978073,5.238284589929969,293,330,9.198873748058784,-7.023966728456797,3.7519038913591256,0.8213721091571253,5.054419031914396,6055.381942079328,0.0052175693993603365,7.058555068631976,293,330
AEIPJBAN7A55Q5DFFPZSR2UV3OKA,9.1600667271662,-12.35464185183188,2.279372713171032,0.8723313223829167,4.881220800864789,4650.6834001539055,0.006190359394974925,6.447779190669362,772,746,8.012850129660228,-16.88438354902223,2.0589903695615184,0.9013203979271718,5.459918648116234,15426.98927864593,0.0022977441477243874,7.117121937788734,772,746,7.135421213611014,-4.262849508907603,0.5539297231372876,0.9293435585777287,3.0922318164633316,18.12406480851983,0.6423714404879889,5.055520599130669,772,746,9.480000146912598,-8.121725362599452,2.2105091189144823,0.894129600914111,4.975531555433755,6583.163492265378,0.004635233949913642,7.070263211804271,772,746
AEIXEEET2JH7UHPPX4WEFRYYX7IA,8.369200357075886,-12.223532054276813,2.437337968585502,0.8506783567052005,4.715828267561511,4929.644912584109,0.005275491649276085,6.42834330516603,200,201,6.3052006645909895,-17.014620546837474,3.521111831903844,0.8210691025820619,5.351824269718268,20239.983856534058,0.0016274464200719272,6.613172399774973,200,201,6.759300375468163,-3.5375310136945286,1.3282007439214902,0.8357566940090276,3.1204041699013056,14.022142942037034,0.8258106902681027,4.831102578766371,200,201,8.618190100363384,-7.672137403488015,2.569844699440035,0.8279992617482235,4.424705434143152,6208.875032041996,0.003739814607346278,6.400499072719389,200,201
AEJ4MQMARLF3CETRXSPSFLBPJPJQ,10.174928145111833,-14.307268172383097,3.8787611987791193,0.8033511974377601,5.281942304828099,5258.068017361529,0.006205856895071416,6.318363456713093,179,190,9.585194815273958,-20.318519503684428,4.8455612104211,0.7962295127474489,5.931077066628198,21250.716023517216,0.0019280595775046868,6.697384637542661,179,190,7.554888981041299,-4.5439438816892315,0.8518452515315026,0.9106157051442799,3.4593267094385545,17.18188415730841,0.8279714196592248,4.72540016797066,179,190,10.2027744349234,-9.433689946306231,3.913908835832729,0.810914240676194,5.156458778641394,6947.487851286652,0.004654413248776117,6.6054395305266125,179,190
AEJYZEXHGRPOQ7JWTECOBUIRSEDA,9.150929966623757,-12.755965767474459,3.9077922801591773,0.7585690982345293,4.69780296236919,4263.404023845195,0.006391906586259561,6.568290650339245,269,262,7.404984265125614,-16.88895516886712,4.97899956610642,0.743019099003868,5.165293432277303,16627.09157051778,0.002021756899750666,6.488641685714382,269,262,7.143914058694188,-3.9097753993674913,1.5914947031777316,0.7915412784402649,3.0053412202565277,11.774322412324286,0.9913667491778154,4.878629272968391,269,262,9.233711790140402,-7.979139356294057,4.218666560591532,0.7362729424248716,4.481182872978159,5813.268418030503,0.004405636243980301,6.462167557817872,269,262
AEKXTCRO7YBU4MT6WTY4BKAAH5JQ,8.342162262463932,-12.150886400430347,4.092842570666987,0.6916777567587409,4.496277232665325,4727.793665746352,0.005080486651307125,6.0120767261279076,142,138,6.479553028940203,-17.301105683250935,3.601271366423794,0.7405637222183336,4.815637499223812,16426.66908403844,0.0016456959395367038,6.1406437584346545,142,138,6.709070625743206,-3.779528250639187,1.6997219509643189,0.7231111633644371,2.791316925723728,13.724609261759593,0.698826331933698,4.744071194361474,142,138,8.76511388222495,-7.837676660838381,2.763181203856666,0.7856832995248549,4.301414556350928,5613.9044507539775,0.003951151350201188,6.234534286415496,142,138
AEL44WHEDEFNR3LR65SSDZWB4G3Q,9.783258225563,-13.273769953705104,2.0835643607195697,0.9224804468628077,5.725580516032832,5488.051582377217,0.007151677880229032,6.813066808607879,156,133,8.443959042158296,-18.003433297995908,2.953901232635288,0.908338932820757,6.5460459960847714,20613.295362700876,0.002437057926867914,7.523949756001048,156,133,7.260496732017016,-3.8496126730162956,1.9033250445616499,0.8465479931782698,3.810090338126015,27.169398994039735,0.6360694450340725,5.252839527642417,156,133,10.042801321616803,-8.612924330872165,3.2673448603287696,0.875476722112046,5.6616052023746954,8309.051319326984,0.004630229778467842,7.324069042838344,156,133
AEL4PBKFH7QOW74BY4ZYRZKKRAJA,8.850189622647644,-11.409177238746137,7.866733402362888,0.695737897704294,5.450690887889105,5375.170111782063,0.006756395811762209,6.991005926236422,269,263,7.144976785816539,-15.627140407241729,10.387208153954722,0.6867161807389235,6.432603400779406,25817.4005389653,0.001909052706746569,7.998379727288738,269,263,7.030628170373369,-3.747111899453876,3.5333035860147883,0.7094057344065736,3.5973581626274944,23.773345666563813,0.6707937045151428,5.383785316171608,269,263,9.297070837691072,-7.825578881222248,7.054486700083039,0.7289812176192543,5.366252696603673,8038.076569874685,0.004475820622243597,7.310515221620284,269,263
AELADMN45VGEJ7XYNZFIHRVMEJ4Q,9.488489537116878,-15.909614094288989,2.934143771217117,0.8051227966408014,4.453617441314833,3925.0522292651767,0.006166079832669428,5.5223120425905865,115,115,8.042337338529965,-20.395972323463436,3.4318629321884018,0.8030507183142712,4.95972890571904,19612.95499455079,0.001520754840730818,5.800967819944333,115,115,6.950969086221726,-4.172471858844457,0.7263657459736741,0.8967024074198643,2.928630103181645,15.41614500188653,0.6853933254178007,4.352589590566641,115,115,8.961517689552506,-8.38652074246856,3.313392588351396,0.7859172600093816,4.3942029616988965,6477.877247306114,0.0037029024192914224,5.7795078137263065,115,115
AELCHJO64W7III5PDR7RURIJV5CA,6.751915920515522,-12.981204539803489,1.6412929482157943,0.8084964856313951,3.4868010830568297,3427.9761388925253,0.004646823342624211,5.783615956566607,186,204,4.923945199122065,-16.88747758251221,3.953192442614669,0.6526040698795543,4.049871963569425,14366.109751914062,0.001562407125733982,5.7355313792560745,186,204,6.342856899780053,-4.087718062902147,0.943437841223371,0.7466785421159379,2.2025761702046642,12.191835940130952,0.5365436854526446,4.51552143685905,186,204,8.120838883145096,-8.932517264512326,2.0285722105699655,0.7708358055337545,3.5092279773595223,5934.627569510748,0.002741495833561691,5.830968266736475,186,204
AELHJGJ7U27236OSGNIRZI7ZJDCQ,8.962115746075446,-13.907746049340625,3.6162633274488796,0.7998443633029405,4.7747059735566175,4840.7833472018065,0.005852141768977328,5.868024719306181,144,168,7.5641574978088135,-17.937287806639088,4.411485490534923,0.7987220314894008,5.460759778957717,14018.906125375779,0.0025974614147772795,6.1102414447998035,144,168,7.135329982179965,-3.971272336836789,1.4993503187668145,0.8076648610594541,3.1736229505889906,13.161013348315773,0.9121316257109398,4.4771745378051735,144,168,9.623619408408842,-8.981711268099353,3.873527438208548,0.7935837768815187,4.836861299017745,8516.608668369301,0.003373646761031933,6.1815587598419945,144,168
AELHYMCYVS6T35HA3UH5UGFWTK6Q,8.375955825654817,-13.577120601677551,4.654954296226221,0.5969297010054571,4.1741782311570255,3855.918343425921,0.005308763112882799,5.594379245220803,304,289,7.331754605501172,-18.192120433283943,4.924167272054333,0.6274103542813823,4.697183933895911,13513.43767607403,0.0019112265968315822,5.843366942600003,304,289,6.910648454296724,-4.1326660987437664,1.2971967348245534,0.7415874659290287,2.693658852502733,10.286765368210382,0.835895271239077,4.464682801520028,304,289,9.096186214861406,-8.81949303444033,5.298342435122969,0.5854132081551621,4.210404061720062,4828.729074582649,0.004427851367392548,6.018334981500528,304,289
AELU7VBQWQH7VMYK6Q3CIU5C43RQ,9.152004590216563,-14.746838559492211,1.8010277477086871,0.8407308003536647,4.118962851535958,3363.1455977673636,0.006044883820999846,6.2312511285211,212,207,7.595628004857369,-19.289037648639223,2.4538033769971563,0.8326610256497327,4.702859886110747,13235.802503137873,0.002011578659249822,6.144546056057162,212,207,6.9273823608697755,-4.538030143999055,0.5295996106762327,0.9082705930112034,2.688493095113403,11.96217978381397,0.7444840599866095,4.666329199659376,212,207,9.295652842324124,-9.392397860553952,2.130394951884876,0.8187271079345668,4.116086683242626,4863.239727612996,0.0042104664230474325,6.28404015990881,212,207
AELUTBS3LRR5WHUB7JJ4UXR3QHPA,8.731634035119004,-11.756947627815386,1.5625726545064142,0.9214782254297024,5.070231547718367,5186.637343191466,0.005907488090786179,6.82079159967654,403,399,7.391836614866128,-16.187692447039677,2.4668154700748373,0.9030000924954648,5.847023009991383,18232.645931267805,0.0021992873507477636,7.12006198951686,403,399,7.104205495133695,-3.945431283487026,1.2201716951973474,0.8754338233171836,3.377854161048019,16.299980143847527,0.8375126448809255,5.078861740320385,403,399,9.265804755239444,-7.858326543241589,1.4406547513868149,0.9295044067629206,5.0243969708722815,6249.3827696599665,0.004898093953071069,7.063693763878626,403,399
AELZDJ42ZTKWK3733KORAERLI2CQ,9.2953416691596,-14.641864423614537,4.016760007207832,0.7194089845845888,4.542090419559815,4011.3005724264517,0.006098205491118646,5.56977251422473,119,158,8.703456892217924,-20.769485313559098,5.7716871965548044,0.70505876089961,5.2776543996028416,20540.078144758176,0.001623640226618378,5.926279979448512,119,158,7.20078809888532,-4.348046698909357,1.9493033270582225,0.7246237065752366,2.985452540848447,13.781742531988884,0.7980458917717816,4.417038854146839,119,158,9.423635297614146,-9.507836307005164,4.6270112250898086,0.7081866740944396,4.54110917244726,6441.482536220238,0.003874849366826092,5.724006150453859,119,158
AEMRAZPNN2NBBUDV4YGGYMGPFC6A,7.875857744518106,-12.962524702525052,3.3842913405015764,0.6962409721320717,4.090154589316491,3952.8613174550287,0.0050740215621672986,6.250577916254361,157,187,6.179009549029088,-18.412991138487417,3.6619229973449703,0.7017663570676719,4.434585617269682,13715.180333072867,0.001684562655087567,6.078613732327841,157,187,6.820104491189829,-4.333199534288427,1.6948636694191814,0.6801176020958353,2.625401382449106,10.435503786181767,0.8157118785471209,4.652708919697906,157,187,8.368806223040801,-8.369839363277707,3.1830837022074756,0.7006978803475815,3.885044700179005,4707.852767896611,0.0038012403370204363,5.986401800203101,157,187
AEN5LX5777LX2H7KYOC3ZV7BHW7A,8.005969341894724,-13.209808557357015,4.166775412501704,0.6720154867383893,4.234135163721674,3645.470966439623,0.0061007873850459195,5.99680657555033,141,137,5.7895958558447225,-16.7611927976894,2.799069059583295,0.7889077359472226,4.49684520255292,15293.32148147209,0.0016287646292053569,6.014807677159074,141,137,6.671258365947874,-3.7636153837293356,1.7537954155720679,0.6850127469260531,2.638259415530611,12.5712938564681,0.7160332515645347,4.680949373916295,141,137,8.217196707473446,-8.081215311488783,3.232434169457246,0.717435964292884,4.022089043251918,4807.5993114797575,0.004086732205004787,5.938982533315187,141,137
AENEBO2ESDZSB3GSHROPTRBAN2VA,10.220927668885086,-14.014587622391579,5.852871107529687,0.7456334550421133,5.527276465338573,6746.474169835431,0.005331710182084765,7.379177856384049,152,146,9.450334097557542,-19.932805951649055,8.509411135842965,0.7009228972501531,6.411968909412714,26625.78543578886,0.0017815255939516712,8.08824160532636,152,146,7.394364166984035,-4.14695004499475,1.285555948348882,0.8887393209298229,3.719394473195952,24.73164942229401,0.656340654950677,5.688579144956551,152,146,10.700055990873311,-9.352795248261568,7.553352336256287,0.6823979618870339,5.580337364601296,6376.197099496369,0.005765466391587504,8.021202961743551,152,146
AENEVJH3U3MYSPDNE6VBEQCW2V4Q,9.101504706087285,-11.96193329373824,6.796839330437164,0.7357419369980676,5.383564431061207,6132.966467126412,0.006101362826520817,6.382984423376392,266,241,8.4457543494459,-17.351137385778262,7.398647025768022,0.7504035400722926,5.993887559255006,19196.584243799636,0.0024196486506587217,6.786081883904356,266,241,7.135285033905299,-3.8203054691043814,2.223505312534772,0.7965821349989588,3.4295121131261035,21.439169055445213,0.7071463041719772,4.6292241178362366,266,241,9.870705358890222,-8.064990095653654,6.731933886516467,0.7557235320720813,5.485486030386706,9915.134187767928,0.003969832370957895,6.799454117326189,266,241
AENGGJFDKQ2NVKLH5AASUYFZMXXQ,8.498656893393724,-14.416922862773406,3.259901407637927,0.7122128229225522,3.950728727649599,3317.1137674423203,0.005894855948356287,6.119448590754162,98,96,6.903883733926738,-19.53536785519854,5.760295378591313,0.5936712965172279,4.620754896577787,19440.64211288464,0.0013613370864974806,6.272066028238851,98,96,6.636055687938328,-4.175460550258356,1.7271828474349908,0.652883503039168,2.5670612102738617,12.290038499912505,0.6606042167416051,4.77807414093029,98,96,8.669302999170418,-8.788526725594096,2.978678756669041,0.71959539373608,3.839153476729412,6207.322955444687,0.002989315807986658,6.39948727903319,98,96
AENPFFAIQ75VTJYM6BCEKB5WWWJQ,9.911832655802097,-13.637712358855755,2.0435539608724325,0.8847071991427365,5.0319390569,5492.852867698286,0.005474101259804463,6.2121170015980915,191,209,7.875144932190304,-16.62471822930152,3.4937096301812787,0.8352688242826023,5.5937740876022755,17427.06281502038,0.0021682051177437946,6.228593596162242,191,209,7.420959601451124,-4.164921247666168,0.6312647901658576,0.9217313077436574,3.2135615402912876,12.861798637978435,0.9766767119476318,4.790380634211924,191,209,9.936785207292282,-8.639185556770391,1.9880847590865056,0.8880260649420335,4.898813330720556,6012.480340400473,0.004818214808888327,6.363646734841891,191,209
AENRY5O66WAAZIZDQQINVD3PLFZA,9.719611486223155,-13.482992874548781,7.346261227416226,0.688473445146508,5.4280657833828565,5960.358583589257,0.00600008411542466,5.870789507619298,106,94,9.339061781454198,-20.442442490847952,7.3039217539511485,0.7163645571718634,5.9540354493702585,18726.105868977334,0.002260093351928777,6.258988088020881,106,94,7.0773562004288975,-3.6355220653018723,1.9581794008118727,0.7917593217124498,3.3851389947993873,17.387766957099554,0.7855709020809766,4.375208893852968,106,94,9.878632115080592,-9.503677447455091,6.107929842050071,0.7413597371727869,5.245350420280965,9642.330400424093,0.0035492341991851047,6.112428199216331,106,94
AEO3V6QEVI6RWUKVT2JDK43FEIVQ,9.493158203328571,-13.45260070273675,4.781176146178864,0.790873497732981,5.131594460121233,4813.889911173786,0.007043487061088025,5.878170932690578,211,188,8.519234199589095,-18.35077937764259,6.294592965547154,0.7743376682038147,5.85505186087809,16986.583697815997,0.0025646984761899267,6.370286563995585,211,188,7.250858950711197,-3.9638131322477346,1.9413260501528746,0.8138208071548535,3.4155181079006085,17.882142042621012,0.8148199197062823,4.645065430976346,211,188,9.66453413407031,-7.937025055539983,5.516020939328051,0.7782998856156437,5.28738554263278,8010.510431962372,0.004479294113135066,6.342245482429218,211,188
AEOFL6B6OAGTNKAO6R3HGN76ETWA,10.06935031287776,-16.733623358486224,5.820065578857744,0.8086662789469451,5.393757779826806,7634.523232843414,0.0051953263499936115,6.485625658200117,100,112,9.152826341062058,-21.603226938757196,7.428017402033953,0.7918705336893065,6.349509355064251,30899.592502443862,0.0016895608490842585,7.322320257312755,100,112,7.217809873462241,-4.1385919529498185,1.1590358459673868,0.9070253425620347,3.5880347626740066,30.582408420070994,0.538222773728746,4.9924794036535305,100,112,10.072055137292685,-9.86104346906838,8.006711306932027,0.7383531587615516,5.527677567358694,10828.057695070764,0.003721467628784245,6.920338396161749,100,112
AEOK4TQIKGO23SJKZ6PW4FETNNDA_1,8.895612422114038,-12.620612285339567,2.149029557039733,0.8440444167074477,4.461965282409798,3947.673215570599,0.006144626155613204,6.094798998466703,268,279,7.311526279240803,-16.832137048317627,2.3010127115090784,0.8530816633964537,4.974834641134075,14622.650726835518,0.0020282246028779536,6.182011075724496,268,279,7.031411844757779,-4.338194095431,0.5535079134380004,0.9004004929287351,2.742114087661072,11.350043250362402,0.8047619242447487,4.662709405836018,268,279,9.287398283778543,-9.090905085603907,1.617344823062048,0.8927113514872461,4.358301367560162,5793.098601113676,0.004155633076168675,6.208628137709711,268,279
AEOK4TQIKGO23SJKZ6PW4FETNNDA_2,10.750452420764514,-16.162341852849714,6.558939492416172,0.652965187276876,4.883899827308681,4554.14403085138,0.006457213399887463,5.781129546815583,112,110,8.943078252613171,-19.373542823021904,5.513167856094377,0.7523582536175291,5.555459235325464,18159.540816475554,0.002052804672803908,6.137091256739484,112,110,7.885067694206159,-5.527824107451939,2.545266353147813,0.7201890716808252,3.171371570476687,13.373294932788063,0.9534690951290159,4.491796079858353,112,110,10.21609346717662,-9.85150298987378,5.132627810293979,0.7625183934306665,4.909486509477568,6243.317227438067,0.0048942909248338475,6.30300711319008,112,110
AEOOVIA4OZ4YXXMOX52QKRFPI44A,9.211787938383075,-13.479620458287862,4.72796034368143,0.7591356579012791,4.999663774032901,5725.738139579632,0.005443522975257396,5.632014575535216,106,101,8.094749045882816,-18.786490709096686,6.441146385284636,0.708759389510917,5.545452317237199,24735.385393271325,0.0015452522503191202,5.807567256925054,106,101,7.269839498743753,-4.263370637639142,1.9138238495909965,0.7569509255451671,3.112313572860585,14.783862457529594,0.817009741157162,4.2989262578466,106,101,9.152417051524067,-7.703834199444635,6.1056677478500685,0.7468753617388797,5.142954989920737,8934.87477113703,0.003910664103785392,5.813761929218872,106,101
AEORT2SOUGKL76PYWWGS4SUL3OSA_1,7.450868005957714,-12.758915043993142,1.902098303755045,0.7949129296473488,3.8283722145370827,4007.5027863235146,0.00440299862049701,6.39184059727441,315,286,5.5701086303806555,-17.887353834565072,2.8041327920751016,0.7293900802894722,4.171902736569667,12984.482291876746,0.0015902085751888454,6.200258582603739,315,286,6.56952577069432,-4.42881987834552,0.9484336024117379,0.7551844141916648,2.3369483772380772,9.358198438566152,0.7171630304349474,4.837683483259314,315,286,8.465845743083804,-8.958265282241275,2.3854083731282425,0.723678217033678,3.628093557788234,3704.947945915782,0.004268842579006705,6.341601637390956,315,286
AEP4KJDGBH6XPJKFEHPYSAPUNDBQ,8.736269990259004,-13.205429526838325,2.8556479582199303,0.7717557380111677,4.408031895106495,4854.010421918425,0.004865501210198983,6.154555436102707,129,128,7.6704604691345075,-18.795749164876717,3.0516086551476156,0.7899935483522924,4.891926882403357,15448.392437918441,0.0018424495352467516,6.120022648770848,129,128,6.749940300582861,-3.727217908302702,0.7760223274122793,0.8304570599339902,2.576877545943639,8.008047339576082,1.0306183146226853,4.56822741962896,129,128,9.286960681458917,-9.34239198200784,2.4449593302493593,0.8037900570233467,4.172954188127095,5587.813861931514,0.003878048803631339,6.08786813927628,129,128
AEQ2P7WFOZXT2WM3WSFJPDWLXQAQ,7.448467855983876,-12.922788662772424,1.8044740461701168,0.7955395766947067,3.7960549516268896,3663.152889830007,0.004610155520800422,6.004750912690843,175,170,6.290209031938992,-19.12138515843073,1.87475134335253,0.8159093099844887,4.245504013523094,10556.044467653237,0.0019701689611332195,6.1708665659165245,175,170,6.290961708429712,-3.9670915719419395,0.7599761994304239,0.7796408712109271,2.272577784710327,10.294214481573704,0.606717318482791,4.720346890322915,175,170,8.289674689600208,-8.81115546600424,1.624950422050824,0.8279291682772338,3.8028229971655967,4545.925489297732,0.003728327430616813,6.302081566213013,175,170
AEQOF6IINLJ7YDIGCTZUORSL3G3Q,10.293429612361297,-16.195978483751013,9.449756884788739,0.5848205310355971,5.2806430607649855,7612.172549773491,0.0044607458446839325,6.316401852333761,86,86,14.217221988774517,-33.269845671899546,12.554821826293532,0.5462713200146909,5.868581119648258,21954.799733656706,0.0018906335389294007,6.708527011960536,86,86,7.563446046961713,-4.941455312167353,3.3790181292712544,0.6491764566579276,3.3291327624708598,18.52397366879399,0.7269977354877296,4.904458715907256,86,86,11.920789269135454,-14.25009673861179,12.588763478578922,0.4666035210302757,5.137584285043382,10508.14558849754,0.003155053044433759,6.738798303588473,86,86
AEQXZCNKESE5KNCYCQZROO7GZRKQ,8.806777687997526,-14.547121547586633,3.414410912199406,0.7568916064232712,4.414231515876157,4074.0228921098565,0.005688249263106539,5.820438374937974,201,192,6.968824737825481,-18.14464768450271,3.638814816524006,0.788523396898292,5.099018408390356,17459.12297735407,0.0017593340011630484,5.890041765363045,201,192,7.101170559290893,-4.478058279183088,1.165358363942681,0.8109523395213689,2.8723132352480523,12.554350627263766,0.7715453180138014,4.51542933251992,201,192,8.972206751626011,-8.863803768034673,3.5487267286321043,0.7296160564819059,4.230874067164447,5907.817418556692,0.0036369879431902125,5.824479423303947,201,192
AERBXNFQCS5OD6LJOIXMRDPTOVHQ,7.525895327001752,-12.900097954635283,2.4589543755861576,0.7830983231056368,4.012282688490213,4381.618166003054,0.0045028527543603146,5.973827367694736,189,175,5.749672470471994,-18.11574569144624,2.920971025318818,0.7617591114819118,4.44735526853525,15942.82539192908,0.001440063266328313,6.174648955717174,189,175,6.42032944830788,-4.012016766848609,1.0381449958998534,0.7922124187935757,2.595486640838252,16.310234063207293,0.4917420188596935,4.605115972602111,189,175,7.826090603100858,-7.019899770512241,1.5883821453947962,0.8650082375280223,3.9352035643185688,5390.6234459559655,0.0035251970913332273,6.159851122398779,189,175
AERDCAMJOVIBWC7P3ZRCGDXSHBXQ,8.317756563388972,-12.775935204204112,2.8991213043627404,0.8263723638260568,4.681123518365401,4513.9513453431355,0.005932552806388808,5.802898476218782,153,171,6.661049759462893,-16.64177099416863,4.354922692879666,0.7787431887729137,5.296096801358059,17817.32503120158,0.0018624669898028349,6.214603012156986,153,171,7.01764861363278,-4.172816321832502,1.011920427237779,0.8689392463103617,3.1011294410114525,16.200475585125314,0.7077329835315515,4.422812014595705,153,171,9.206698628020527,-8.92301867758267,2.799579283840877,0.8306687418900589,4.609884779916402,6558.7746123800625,0.003959477464538105,5.983659900993472,153,171
AERDQD3WFTSIGCSDF6GGFCF5PPVA,7.557736835584151,-12.229712821485627,3.0392185390898607,0.7188821195059674,4.0934938261598806,3767.9459282196344,0.005281473556323766,6.5235856893378426,208,193,5.575781535203695,-16.783628895662545,3.0738718817724116,0.7506261746444289,4.510181442403375,11355.551265951666,0.00208662363204304,6.559862870950641,208,193,6.230761372164855,-3.8663159459625507,0.7866550109124334,0.8071730861024473,2.34079239636573,10.283009327845305,0.6572999794689393,5.090746573875269,208,193,8.0833954345785,-7.896012585371888,2.575037542052919,0.7340559048049444,3.836219396763752,4250.478571285726,0.004060061582898229,6.4665965442700655,208,193
AERPI4FAV5T5IFS2QYG3B5Y6IPAA,7.521121382772468,-12.697029242204067,3.7397163015296067,0.6388420020582568,3.959058942033427,3483.47439538575,0.00539795199849769,5.508750225080445,130,108,6.6734249219964665,-19.688070413616032,3.5480667408027475,0.7121588175848732,4.395773498551282,10848.745973726085,0.002163694296660644,5.576046086478123,130,108,6.649097564655894,-4.458520748914204,1.2205055201101949,0.7235240876143879,2.424705080534001,10.514819244172067,0.6899881457211439,4.159311719169608,130,108,8.264869003836958,-8.203075340655248,3.7637948761452997,0.6328515817197743,3.8158009941975646,5088.1997745466215,0.0035255816497774296,5.501113582629475,130,108
AES3YWD3ONJOUDRWFIV2ZO44QDAQ,10.279618325083907,-12.69881589376463,3.2610796629145953,0.8795808519416459,5.815076918750002,5572.779184060075,0.0074171138283696016,7.810536512988413,375,386,8.549970890861808,-16.51391246152935,5.738264415623173,0.8362244140526245,6.775003494566361,22281.25311295048,0.002458896756647715,8.615183163505568,375,386,7.613927478689945,-4.1288032258327725,1.4129963012661422,0.8908551711038274,3.8811471993288134,24.911234878335186,0.738025589257198,5.880597591524532,375,386,10.497912518484295,-8.483277414676826,2.8916854266736323,0.8926359698722538,5.893870265885939,8525.330914345184,0.004894850957466398,7.982902803442055,375,386
AESO27BUQYLOIWXWMISPD6XY2A4A,9.887309337449222,-14.73700582564947,10.517461898407001,0.6274705544810206,5.714217738139579,6895.93270908639,0.005863026803842182,7.309390849422018,177,190,8.895256038592184,-20.13543152253338,11.98030893536757,0.6560518854182543,6.554707703343301,24571.66683821827,0.002097212901195776,8.08624475481401,177,190,7.240940139440889,-3.8140086360131193,4.052457430253835,0.6960877729543296,3.8345643152425257,30.90960017309474,0.5843401928109614,5.458729679790566,177,190,9.878721779408053,-8.599509969700112,9.363226163453431,0.6719407978987256,5.742568912665881,10347.994336434294,0.0039085712136518935,7.684004774915129,177,190
AETGGEJL7732J4VMO6KOTNIO5I3Q,8.29900398829625,-12.08339695645711,2.537648389282752,0.7852294224259143,4.248210167275375,3517.472739310196,0.006154774202898231,6.420001111529254,142,149,6.134316813348188,-15.886428460505133,2.6185319333431267,0.7945339224065862,4.648387383090814,17383.639097711,0.0014541197752055246,6.68277507463578,142,149,6.64039818521941,-3.801777400479731,0.879043042473012,0.827391458781497,2.6897238190237567,10.665729928932938,0.7965708495521727,4.936077000686488,142,149,8.652482365203731,-7.115560595948757,2.1708369131090346,0.8183651552229945,4.187267943798213,4321.673763869303,0.004854391589147463,6.7568873979347845,142,149
