uid,V_u_A,n_A,n_B,chi_hat_B,chi_ub_B,C_B_LB
AGGPYEPHVLFMAZK5MQMZQUX6FWGA,23,55,48,0.1347517730496454,0.48805359595005104,0.5652484470288064
AFWMAREYRP3DEKOE3DHJJQ6UNXYA,18,53,60,0.1598870056497175,0.47588976268167715,0.5304207972758685
AEICWNHLXQDGNO2XLQ7DKMJCSXZA,22,49,57,0.08834586466165413,0.415439793589132,0.6885100653153211
AESDODWKLW32QTRNWQYWHJSO7C7A,19,59,58,0.08650937689050212,0.4079142817708914,0.5916522758635323
AH4TDMQHUBY3D4BX2QO3SRHEIGQA,29,124,104,0.12005227781926811,0.36007360193419846,0.747386892385817
AFP6MGUZJXZS2CEMNEDE6OSI4ZFQ,19,67,71,0.16338028169014085,0.455941985733871,0.6751431804133872
AGDKEE5KR5ZW4PBRXPSLGSMK2MKA,21,55,45,0.15151515151515152,0.5205268705674178,0.42530251289777304
AG73KPN6A7OHE4TDURUPA23EKGPA,33,101,67,0.11352329262777024,0.41482009955620824,0.7307690135115728
AG3PBRFNWNXXDVXAT67MRO7J3KYA,26,104,104,0.1469380134428678,0.3869593375577981,0.6903067844257832
AEPBTWL72RD6XOTW3HFIACUBIPSQ,20,57,51,0.17019607843137255,0.5163597549518296,0.5437877861860005
AH3ODUOFNNVKUICPVY6X7UK5IWYQ,16,49,64,0.11755952380952381,0.42352787764462585,0.5901581119804671
AFZLBERQPA3V4XA4BCQ4Z4KYYLFQ,25,96,106,0.13692722371967656,0.37467341284668426,0.6847768766764285
AH76RNVXZKA5VFZFH76O6U6QEVGQ,20,72,82,0.11412225233363445,0.38443067029058603,0.5756549993137534
AGGYFVQ524L62PL5GEEHV3NGKT2Q,22,57,62,0.11263881544156532,0.4235029738023428,0.5786265732411264
AHNZQLIFT6OIXVVS6MS5SCMLWCBQ,19,57,47,0.17668825161887142,0.5375888325064008,0.5573789001307583
AH6KH3PEADMEAN2IR5QMAAA5YKTQ,30,114,96,0.12719298245614036,0.37701509723458587,0.7534643113989653
AFEAADP4WF3WCCCWDJBVZOSBXCVA,22,93,111,0.16068796068796068,0.39407146378782304,0.6978635154357347
AEKMZRFI24IXTBXMZOKENNL3VFBQ,17,59,55,0.16094276094276094,0.49403891398068833,0.6784314580533164
AHXY7OKWZZA2AMR6HYTRAN2ZIL7Q,41,225,244,0.11424812790933009,0.27094906144233327,0.7140913930043015
AFHRGIQHOS75DP7CP4ILF6RTMYIQ,17,51,57,0.14786967418546365,0.47496360311294156,0.5279666876087183
AEH6WQXNWZQA3ZL4T4LMXZ4OGW4A,24,56,84,0.16379804934021802,0.43086912395172033,0.6509662688633147
AEXBAGK42T4VUE6DK5APFV5ZJQKA,25,70,57,0.08959899749373433,0.41669292642121225,0.4552670020733752
AGZZU4U7G74SBKXOUAH57MWALSOQ,25,120,112,0.15025740025740025,0.3815477354869705,0.8210954451203758
AE5INRAIGFDNXPWT5LNVJEEAAHBQ,53,592,561,0.14816653934300994,0.25160272176541665,0.9034819103487847
AHS5OQLOPMP2YCRIWK3W6WDJ7BLQ,23,60,69,0.1794543904518329,0.4762872942067703,0.7015891310648786
AELCQ4XXBVXQGVV6ZKPSMATY5VFA,22,62,67,0.1650836725463591,0.4663804794747971,0.6755136027138984
AG7BPICCM3LVR4A52RQBYS5JLYPQ,25,50,52,0.15309200603318251,0.4925334178552654,0.6620434254942276
AH2D3DFBV7M72TOCB36TKOOPCY7Q,21,75,51,0.1976470588235294,0.5438107353439865,0.6326842387742619
AEAD7ZP6VV4IJL2Z2HVIRVEBHZJA,28,70,66,0.15384615384615385,0.4551429607745919,0.6010859800713153
AGSGIJR2WQ6XRRRYNMSVCJLOH3CQ,22,61,85,0.1341736694677871,0.40124474407928945,0.538549964977356
AGVTEUBWUZ6IKQF5XWBICOPTM2LQ,21,56,66,0.124009324009324,0.42530613093776204,0.6181835372734725
AEVNAOGKLGUNEKB6IGX3GZFFWBJQ,19,61,63,0.17562724014336917,0.4864913985041467,0.5669930617557406
AFD3QKEFR4QC5A77SE52O634AH6Q,33,104,97,0.15098797250859106,0.4008100872870366,0.6349344172643914
AFWICO7S6CSLJETX6O4DTDQIWUGQ,18,63,48,0.16578014184397163,0.5190819647443773,0.6127797426714258
AFQRNCF4VRLK654LPYWZYBZM3MVQ,24,83,82,0.1460403492923818,0.4163487672493334,0.7002289818288004
AEG6ASBOHNKM2H5ZOADIGDHRMUOQ,24,60,51,0.1419607843137255,0.48812446083418254,0.6326842387742619
AGSP5T6QDRZHHZZ4V5DFE62ZVXOQ,24,65,64,0.13938492063492064,0.4453532744700227,0.607675818275921
AG2TLPRRHQWYTBYVTE35TFE4WAOQ,30,72,71,0.14969818913480884,0.442259893178539,0.726740952876795
AH4IUUFWBACGOJCLV5HWBJBLHKQQ,20,63,50,0.1657142857142857,0.5118779622347427,0.6029720201760312
AFC5ELAF3WQ726FJEUQZSOWDKVZQ,25,86,77,0.1442241968557758,0.4250000146007664,0.667304617154822
AHNGXLYEOGW5COA66X5ZXJOOCQ3A,27,58,53,0.11175616835994194,0.4511975801820248,0.6225993137562401
AFV23FOLCTY6JC6Q7P3GSJ5AABJA,20,71,65,0.11634615384615385,0.4223145076812559,0.5618071043059913
AFJAB5S4BMMXACJU7CEK356C2AYQ,55,596,621,0.13855384135889046,0.23685771969202365,0.8766743144243737
AE4JPPM4YPZ4EONHBXME6VWPVS2Q,25,87,82,0.1120144534778681,0.3823228714348197,0.6294938618830628
AFFV2L7G7ZRITBQ7GVVKMO4J26XA,18,65,51,0.21568627450980393,0.561849951030261,0.6097335482929176
AG4WSKK6TG3LFCXZ5ZM4KEWLBNRQ,30,125,131,0.1634762184380505,0.37815781714624797,0.7776253825029102
AE75H4JVORAPLLQO3MAC3FRN4MAA,20,68,80,0.1639240506329114,0.43759046588851014,0.7237104218669741
AEXYYBY3TRVAAGBXZWZP3EYCHXAQ,29,97,97,0.11791237113402062,0.36773448591246616,0.7181531995775353
AHXFDISHJCHQZRESFA3SIAR6GVMA,23,56,51,0.1780392156862745,0.5242028922067316,0.5018827343627887
AGO22BUOE6AX3PRTYLVVQKPR4R7A,42,435,439,0.17234062470746092,0.28929849234199156,0.8585004805715833
AGB7ZKRLJLQ5KJYNFCNXXMN4G36Q,26,91,90,0.12409488139825219,0.3821100520785822,0.7520887970620709
AGPFJ4F4XFOHAKDDX3AITBNIOCMQ,59,750,805,0.1640616791817311,0.25038705396935573,0.8943778987665751
AF3QJNS6XCODZPL6SVDDITEDSIIQ,22,93,111,0.1379197379197379,0.37130324101960027,0.6978635154357347
AF4P3SU3FCXKY52PIF5MDE43N4IQ,16,51,65,0.15528846153846154,0.4612568153735636,0.5786351893924526
AHY5L4NFQJZOERBXDM7EHXZWQMBA,18,50,59,0.18936294564582115,0.5107678505262104,0.6366094162355412
AGOJALZXRUHUYIYJO43DNE46PZGA,30,91,78,0.20612720612720611,0.483279958305217,0.7016434415248278
AF4AYT2KDUA3BZUYDOV54XGILQ2A,20,60,40,0.13974358974358975,0.5267663457640848,0.5202134136360157
AFKZ5EC56OPE56AE57EWADWTQFXQ,19,52,60,0.15593220338983052,0.4719349604217902,0.49539209759325087
AFGM3WALHHNWCL3WI75IQQTENANA,50,241,251,0.1398565737051793,0.29466567611337724,0.821889493201402
AFVTHPT46GLPZLSL64FJFXT2535A,16,51,54,0.10761705101327743,0.44071320405120484,0.6962285829063553
AFRDP7XVDBRVHJV2BCP76MI355RA,23,117,114,0.15882626921285514,0.3880787644088263,0.6454271534209566
AG3IKRZQLJKKTTUCRSNS2GIXKOSA,31,122,118,0.11531218310879328,0.34064554344537573,0.6470020237778817
AEUPV47K3MID5ZL4QXGIED3GRZIA,22,59,67,0.25825418362731795,0.559550990555756,0.7307690135115728
AEOOFIVJLXKVNYX6NM5PGAEKONVQ,30,97,115,0.10129672006102212,0.3305492152569933,0.7487720121812793
AEYFIW5EZMPHAQ3GIKWEZCYEHP5Q,20,52,58,0.20024198427102238,0.5216468891514117,0.6933183282405708
AHDDDUNFUZVAR3R2PD4HABZCJMBA,25,51,67,0.15015829941203077,0.4514551063404688,0.557013177764826
AHNTAHDGESFMTOVBMCCCO3R5ZYUQ,19,66,75,0.14162162162162162,0.42616641093093377,0.6908299635564327
AG2SIW25DLCWFWTLS4CFAAREW5WQ,21,71,61,0.17103825136612022,0.48704100839807984,0.5547042225472776
AGEN4RIQ7PSB74XHK5AG7LJMNCSA,31,112,110,0.1591326105087573,0.39251611360861965,0.7273022868915646
AEUNG334KUZWXHHAIRMJXCBT5FYA,34,145,155,0.13514872224549643,0.33239378287379107,0.7866138617954007
AHZKXDFUNNEGHAIB7N7UJSWGFOLQ,18,43,65,0.14951923076923077,0.4554875846043328,0.5125947916301135
AHRMJPYIRMJZNMUCT2TEOTEYUICA,23,141,147,0.16587456900568445,0.36845153809360714,0.8090029974735322
AH4XFUJHJBD23NTO5F774MBO3O6Q,22,53,53,0.12119013062409288,0.46063154244617577,0.4979217652317703
AEOCAUXMWWWC2TDXR7OX2DGORO7A,24,65,51,0.08941176470588236,0.4355754412263394,0.5226479034046672
AHHJ4BPQ5TYIUPESYDW6HDSKNIAA,21,57,54,0.13417190775681342,0.4672680607947408,0.6962285829063553
AG7GB4YT6G3ZDXENSCTMLVRMIN2A,17,56,50,0.14612244897959184,0.4922861255000489,0.6262770761129544
AFPIVFTKD2B5U365NQ2PSOOZZBFA,22,93,103,0.11897963068722635,0.3613426817099816,0.6543021832527917
AE6ZACDI7GDCKS5MTEQZVYT4DORQ,29,115,85,0.18095238095238095,0.44802345556388323,0.7099032491461267
AF3QJUZMINQU5V6DCZIN4CPGLCOQ,11,45,56,0.16363636363636364,0.49073029256384154,0.5398826411842328
AECTZ66656CDAFHMJI3PIJVIN3UQ,18,57,55,0.22087542087542086,0.5539715739133483,0.6784314580533164
AHSRXEAKIZWDKIKTZF2HOG6NF2CQ,25,52,68,0.16637401229148377,0.46320691604642117,0.7729816628927655
AGZFC4267K7DXCAQPVQEXJHFUEWA,27,88,100,0.22767676767676767,0.4724514507448493,0.7380310478425417
AHSGGWMLBEVI573TDJAKIUGRFKFA,21,49,59,0.07364114552893045,0.3950460504093197,0.41998244836594
AGLRX3SNKMVXT7LB4CNMLQOZBD3A,19,69,69,0.13469735720375106,0.4315302609586885,0.6496882251686545
AHBWJLR2FWXYGPSSCWWU7DRXBSIA,22,91,90,0.11510611735330836,0.3731212880336383,0.6341542710154072
AEA4I6B4EUGTHM2PEZYDRNXONDIA,20,49,59,0.12857977790765635,0.44998468278804565,0.45363136514478763
AGYGB42MVBQ4X2XNEX45VHJD7GOA,22,81,78,0.11355311355311355,0.3907058657311244,0.5983245948043638
AGRH5XIRBBJTYZ75VD73TU7JG5LQ,20,71,65,0.14134615384615384,0.4473145076812559,0.5786351893924526
AEJUZT6ZKPG4ATV7G4D3LNC624XQ,18,50,56,0.16558441558441558,0.4926783445118935,0.5592840534978557
AFLI33M7ADMQ2B3DSIJLODWUHTAA,20,68,64,0.16964285714285715,0.4756112109779592,0.625462420574552
AERXVEPEZCQKJBVO6ALDYGWDSQYA,25,64,67,0.11714156490275893,0.4184383718311969,0.5094855190367608
AEMUDVQWVGL2U7M52PFGDRO3DQTQ,17,47,59,0.19988310929281122,0.5212880141732006,0.7194414023008631
AHJBJXPD5RRVYSGZ2KTEM6WLXGXQ,26,73,74,0.15734912995186967,0.4418939192611818,0.6710018905837396
AE5RI4JTP6U32UO6VJY3MS4OLORQ,21,62,49,0.20153061224489796,0.5548324351453037,0.5959765977260192
AE3QO7L7NG7AUKZEYEOLHM2Q7M3Q,27,92,85,0.11960784313725491,0.38667891774875723,0.6546760790640314
AEGSMK2RONJ4PU4US54TRRMINDIA,33,80,88,0.10893416927899686,0.36986485815815945,0.7468867028963979
AGDJ4U4GGIQ6AJLIBE6RSDPL2VYA,21,45,87,0.18230419673883988,0.4462515255910795,0.7586399170992263
AFQM4LM7JQGYBETRKRKNTUP5CVNA,34,175,187,0.1704329825771951,0.34991048808819647,0.7516887249854903
AGBE4G65WDC55OINI4OQKENARLJQ,28,65,66,0.09184149184149185,0.3931382987699299,0.6531718816506668
AEJYZEXHGRPOQ7JWTECOBUIRSEDA,40,280,251,0.17271713147410359,0.32752623388230157,0.8556341010954683
AERPMHQCRO2J4KJSGXXXOO7EOD3Q,28,70,53,0.14876632801161102,0.4882077398336939,0.5379907055121395
AFDFF7MGLO3PBKMESF6JCR4EW3FQ,21,57,50,0.13551020408163264,0.4816738806020897,0.5801946695959669
AEMT3I6AICC5YI7Z5G2V4LEGYKPA,32,201,177,0.14477401129943504,0.3292798708255682,0.7580420743857041
AHJYWQZ5PICKUZPXVE4HU7L5PE7A,46,340,320,0.1276449843260188,0.26447819195381816,0.8258328576490571
AHJ5GJR24U6AOMQL3ZKAFOXXS7MA,16,46,63,0.15053763440860216,0.46140179276937965,0.5159640709057707
AEYKTZXAWOPJG5MGGMKBLRJR6Q3A_1,14,52,49,0.17261904761904762,0.5259208705194534,0.42306634469984633
AENVDZJEJQBHTA5X3JB45EG6XXEA,28,96,100,0.12565656565656566,0.3704312487246473,0.7380310478425417
AHCY5HIXEHYPRIU7NPMXKPLPJR7A,18,67,42,0.09407665505226481,0.47177219088540817,0.5393407867784361
AFQGXKKBN5V3V5V7CY42FCQTAYHQ,31,125,111,0.15266175266175266,0.386045255761615,0.7733949000497149
AHYOB7J3MRXOLCQ67KGALUH7TY6Q,23,50,51,0.12,0.46616367652045704,0.44164684005217486
AEVZGLYUEQEYH3ACTQCPBU65KIKQ,26,148,140,0.13247687564234326,0.33934924048715664,0.7230748239980421
AH3T7SU7USHPJ26STB3EGNFTDPSA,63,553,566,0.14502642359048126,0.2479128969886787,0.9085728775274973
AFPAS6247PI447QH57WTGC7RUU3Q,18,53,47,0.21461609620721553,0.5755166770947449,0.6307330951907155
AHLZZ3NGM3Y4NBNDW26J4WAPV6WQ,21,77,79,0.17689061992859462,0.4540433721066055,0.6601541857263991
AEP5JNRRA4BXDGRZC5ZXWRKCZR2Q,22,81,90,0.10112359550561797,0.359138766185948,0.6217434190972437
AEN6VLVSAZEINQOVKNFAL6IG65OA,17,53,59,0.11922852133255406,0.4406334262129434,0.6366094162355412
AEPPEVO52IBP32OZJXPDIPPQ5TZA,10,43,61,0.1650273224043716,0.48103007943633125,0.5196242178758462
AGXJG6MR7XYFSA2J6RX753MSFVXQ,19,56,54,0.07966457023060797,0.41276072326853536,0.5655798297438002
AGDBVEKDSVUHJRPRIVHNADY3L6IQ,15,47,58,0.12764670296430733,0.44905160784469667,0.5916522758635323
AF6M3QM4HCJWGINCDUKAAH5IQ5XQ,15,44,60,0.10847457627118644,0.4244773333031461,0.6035695340495391
AFVFWYK7J23ISMRK3ZI5DCKFXBPA,45,166,137,0.10444396736796908,0.31433652649237914,0.7868126677492505
AEMG5P4JZXUEK35T56CZ3O4GOP5A,23,65,53,0.08635703918722787,0.42579845100931074,0.47837049614293403
AFVCWOFPUHU3ADTPTITP26RGLF5Q,19,74,78,0.11521811521811522,0.3923708673961261,0.5842463000319933
AFQ5IKV6BEJT7H6BIRHADAGRF27A,27,109,90,0.15580524344569288,0.4138204141260229,0.8250919032179487
AF57NVU57KDQAEHYO4DFKEI65IRQ,28,93,99,0.17336631622345908,0.4206260851666427,0.6994629030844454
AGGYJVZ522UT2OJM4FFKRRVTIX5Q,27,84,79,0.17429406037000975,0.45144681254802066,0.7522011113374503
AHCFLUHDCLAHZU6AHAJ4C7MPA4EA,19,66,50,0.16326530612244897,0.509428982642906,0.5145999324265984
AGYRMITUSD6IEQMJDPHYMA7CJI2Q,16,55,56,0.11168831168831168,0.4387822406157896,0.5592840534978557
AHVK6E5LV26567B2Z6JNDM336G2A,40,160,173,0.11621185643231617,0.3028508025398105,0.7327703447820072
AEHQSCXIJY2GACS7FBGDVSHOP5GA,31,126,105,0.17417582417582417,0.4141971482907545,0.6820234390122062
AH27HGQKIHLIJMZEZKPFNGOU35EQ,18,93,73,0.10007610350076103,0.3885458339344752,0.6996760711234844
AHKKFCPXS6OQMUSMNSNXXU2JKTHQ,24,96,116,0.20209895052473764,0.4293665382722782,0.8044072054992315
AEXYLV5YOYWSLGG47VVECVURA7XQ,19,60,51,0.10588235294117647,0.4520460294616335,0.5437877861860005
AE34VVFABKBA5ZFYOCL3BRUN7QVQ,33,78,51,0.156078431372549,0.502242107893006,0.6803808599623558
AH5NA6LIKHFQO3CDP6LULJT6VLYA,25,67,59,0.11689070718877849,0.4382956120691678,0.6169779710481944
AFYZMA72W5SMBGZVYUP4EX5O7RQQ,22,54,48,0.15070921985815602,0.5040110427585617,0.5652484470288064
AFWMG7UFWQJPALHSIATX2G6YNOXA,19,66,54,0.1278825995807128,0.4609787526186402,0.6506689257222734
AGPH4RMR4EOTWJJKC2T6CUBIHAJQ,25,67,70,0.15320910973084886,0.44577081377457906,0.589336333198911
AHLA24J43UD2AKTINUBUWKEDPQHQ,35,172,170,0.1508527671423599,0.3385863792117898,0.8117251552655512
AGI2PC6YMBH3TM6UEQRAOOFZ77IQ,22,53,57,0.15789473684210525,0.48498866576958316,0.6669945733865204
AE6GBO7A4LHI7GQULR64DPYFYJ4A,18,44,62,0.12691697514542571,0.43778113350620323,0.47595338804431264
AEOLORJKMS44IUJWCYBJGYDLCD4A,21,61,67,0.1994572591587517,0.5007540660871898,0.6063378223854093
AFWAC4NJFZ55V55ESCI65QLDZOSQ,21,74,67,0.2062415196743555,0.5075383266027935,0.6577980543656652
AF4E3NZ5US36XUBBPFET6A66OG3A,23,66,75,0.1236036036036036,0.40814839291291577,0.59881228183275
AHL3FVIBAL4FQFWRBAAJJLYPZ5DQ,15,66,58,0.15849969751966123,0.4799046024000505,0.6933183282405708
AGIYFVQRH6FEXW2M4OJMT3NEUTQA,13,66,62,0.1427815970386039,0.45364575539938146,0.6148219086622118
AHYCWHEN55G5GAMWHMI3UJHQ3T6A,29,83,87,0.1309810211173483,0.3949283499695879,0.7300028291457613
AGKMSOLXXD3VWLQXUFEF7RG2PYZQ,25,69,77,0.15892002734107996,0.43969584508607057,0.7299388345538895
AFVV7CLXY43P3Z3F7SROBZATZVSQ,21,83,73,0.13470319634703196,0.42317292678074614,0.6509583327592572
AHFWDMP5HXQ3A3NTN5T4S7B7BDZA,18,53,59,0.16130917592051433,0.4827140808009036,0.6366094162355412
AELDDMYRH6UVEDUIQGRSHZWQM2LA,21,54,63,0.15207373271889402,0.46293789107967154,0.5327515027614806
AEFUPXKTX6C4GW2B77FHBRTDCLUA,21,59,73,0.2100456621004566,0.4985153925341708,0.6509583327592572
AFC47ZK3Z2BFXSQPRI5DNSQCY2BQ,21,58,59,0.06487434248977206,0.3862792473701614,0.5057611592104926
AFO4JFVHP2IUNIAM3R2HWEHDEUJA,43,184,177,0.13828967642526965,0.32279553595140276,0.8258256267842524
AEAY2WGERHFFEDTKJDKID4D3RW3Q,23,104,108,0.1536863966770509,0.3892209452773213,0.6480897344623286
AFBJTBLXC6U3IMQB4RIPPSBCORLQ,19,65,64,0.10069444444444445,0.40666279827954654,0.5558621774938162
AFRANYYHRL3ZMJ4F5GAGDECQ5GNQ,23,86,78,0.17282717282717283,0.4499799250051837,0.733110637248447
AHCMBEGSVFSUHRNRYBQ7L5URHCYA,30,93,82,0.1111111111111111,0.3814195290680627,0.6158304855979284
AEMB7SD3UGIGU5NDJYV2OAIABJIA,22,92,101,0.1495049504950495,0.3942796335631311,0.6705157003273077
AFOTHO5QENS65RZSHAUT6TP7CIMQ,24,62,68,0.11018437225636524,0.40701727601130266,0.5311850768340144
AEMN5QZGZ2LV4QGL7SURX33C2NHA,16,73,84,0.16379804934021802,0.43086912395172033,0.6509662688633147
AGX3ICN3W5V2XY47PLFK5NOTH5DA,25,98,97,0.16666666666666666,0.41648878144511214,0.8227294529675553
AEB2MNEEUALSUMA7CAEQJSFGTJDA,15,53,62,0.17715494447382338,0.4880191028346009,0.49251826355669426
AG5HSUEH4BYPTBNEMPSDL4L3DRNQ,26,65,61,0.17759562841530055,0.4935983854472602,0.5908033490176484
AHTV22XCEITN6NDZ6XFFB3P4SW2A,20,53,56,0.17207792207792208,0.49917185100539996,0.5207874240069754
AGBIP7TJWZYYCSCBNLFJMOPGOUGA,32,118,93,0.12505843852267415,0.3802536866024103,0.719886432360665
AHIG7XX4LPDHSXX7MCQYVSJWX4EQ,19,51,59,0.1852717708942139,0.5066766757746032,0.5600866405542735
AHNZSE3QYPIWIB537LY2Y74GBTCQ,19,58,74,0.10995927434283599,0.39450406365214813,0.579176830051247
AFVP6OSQJHBZCGMJFIRKZANPJ6EQ,24,72,64,0.16220238095238096,0.46817073478748306,0.6806664055141363
AG4XQOAMUDUVDASKTPIIDLDX3BSA,23,60,52,0.10708898944193061,0.4465304012640135,0.5512847671309347
AHORWDUASCJWOSOEZPQHAF7I6OFQ,23,61,46,0.16231884057971013,0.5232194214672394,0.5982899322797393
AFRY3KL45NKPPE4WDGWARUKBI54Q,29,78,66,0.11328671328671329,0.4145835202151513,0.6010859800713153
AF7ONCCYEZYUVOL3GHBGUNXRISOA,31,123,129,0.15261627906976744,0.36896857689505314,0.7190461222954831
AHC4NS2FA5Q6SDVKCXSPEIPRB4GQ,25,79,87,0.1520983694199412,0.41604569827218085,0.7300028291457613
AFJCRMSGWYMAVOASYUUBR63OTLQQ,20,55,47,0.12858464384828863,0.489485224735818,0.5812352083539684
AGQLKAQYWNXSQC6BXMKLU7HA5EGQ,22,55,62,0.060285563194077206,0.3711497215548547,0.3653215372038053
AH36N5HJJQCBDAURJUTFAIB4GRFA,30,145,164,0.1548705671105791,0.3460074824597471,0.797732025444404
AH5YBY5VBPNDMBGHVQYEMMQNPDEQ,23,100,93,0.20476858345021037,0.4599638315299465,0.7070296751397904
AEFO4YEMPTW2MIA2FZ3TSMYOUHNQ,17,51,56,0.16558441558441558,0.4926783445118935,0.619539725880391
AG5D7S6MKAW6SARHXXJSXSX4ML6Q,28,67,72,0.1388888888888889,0.4273586193226031,0.7128863349028877
AGXZMIBFXPDAOZQXMMBUAPSK2TLQ,15,40,60,0.08813559322033898,0.4041383502522986,0.49539209759325087
AEUITNFQ5YAJ5BGEKIEQK4REHFDQ,24,66,66,0.11468531468531469,0.4159821216137527,0.6531718816506668
AE6MQHV66OK34BGN2TADAYGZJDVQ,24,66,73,0.15449010654490106,0.4429598369786153,0.6509583327592572
AHF7W2GQAELHFR4T4J24EYR4I4ZA,34,99,93,0.09654043945769052,0.3517356875374267,0.7070296751397904
AHQWSREBML5RH7GZCFX6L57DDMHQ,19,62,47,0.09435707678075855,0.4552576576682879,0.4668324878573718
AHNGXSJ44HVTEJAF4G6XHN4MJA7Q,35,219,232,0.162897447380206,0.32359989982040066,0.8130190234614342
AEK6SR63YICRLQH7KO6MHRF73RMQ,18,63,65,0.15673076923076923,0.4626991230658713,0.6129998695218872
AEMDWYLUJDA7LTRQSX6BOJDVTF7A,19,53,62,0.15282919090428346,0.463693349265061,0.526276279720809
AF7K2QWRCP3F5JP2VHS2RBUIUUCQ,24,49,51,0.09411764705882353,0.44028132357928057,0.587296753724472
AHJ5UYB6WIQRWXQJ2B5MUV564TAA,20,74,64,0.17311507936507936,0.47908343320018143,0.7193369127092686
AFM5EFJ3XC66O732Q2CPS2TKMG4A,23,60,70,0.1267080745341615,0.41926977857789166,0.55815154698731
AFY5ZS4KYYBPX5IAUVPK5JG6AOCA,11,44,61,0.12021857923497267,0.43622133626693227,0.7492475064670857
AGVNQCF2GD4RYDYJQWD3CFBT3RRA,42,267,246,0.1601128256180521,0.3161754634897199,0.8379052766324561
AGFGISQL32VM4G2ZDX2JUXXYTJXA,26,109,80,0.18544303797468353,0.45910945323028224,0.7084448997869988
AGPBLK2TIZU42KPLDX2ALX6CPFOQ,38,207,172,0.16952264381884946,0.3561615899263438,0.8655988758820832
AG644AQBRT56BVFDCJMISCNTSRMA,47,344,341,0.12283939968949456,0.2555871098404331,0.8570078885403958
AFIL2IVD4EMGED6B55QB73O5N7FA,35,140,128,0.10691437007874016,0.3232666679040258,0.6989972871389671
AF6SM2ESLD534XWS7P6PFSL257CA,40,315,305,0.15780845556514236,0.29819636443763764,0.8445811880913147
AECCWTWRVTRL36SUIZOJ5OYQDYGQ,43,99,79,0.14053878610840637,0.41769153828641725,0.6749222844276285
AF3OWPUMBCPUFZE3ICY25MOCL2BA,44,338,363,0.15382859230172138,0.2824793095022481,0.8523364487265186
AF2S7MHKYEU5DFVE7DSDOXF67ETQ,21,55,64,0.13640873015873015,0.44237708399383224,0.699786170999884
AGDMXN47VMOK7TB4EGSCLWJ43QRA,18,84,88,0.15856844305120169,0.41949913193036426,0.73282657662423
AHPYUJKVXMGAHDVKLVYCQ7IKAGTQ,28,59,72,0.17410015649452268,0.46256988692823686,0.6306783147838518
AEQY37KSVMAVV6AUETJFVEXSYPQA,19,56,50,0.11755102040816326,0.46371469692862033,0.5145999324265984
AFVS7ICCOISHBTZBGXJBWKYRBEDQ,31,121,110,0.11109257714762302,0.3444760802474854,0.7058936495321909
AEQCVAHIOLXISDG5N77DBCMIX46Q,20,60,64,0.1314484126984127,0.4374167665335148,0.5390565752926517
AEDF6LSTO7L4BWZPQXJSZ3FPMX5A,34,115,120,0.14397759103641455,0.36742528340735814,0.7091805958068094
AHSYS7DOWAOLGVZ7ENICI4ZNK36Q,29,123,127,0.11273590801149856,0.33079852729648385,0.7149339029219064
AH2XZBSDLT2QDYEFM5MQQPWDQDAA,37,106,88,0.12173458725182863,0.3826652761309912,0.7053186512271972
AELUXKVLA6MVN4POAMLJIP3CL3ZQ,12,50,60,0.08644067796610169,0.40244343499806134,0.49539209759325087
AGH5MIN6VJSDWJF5XACS6K4ZX6QQ,17,51,58,0.14882032667876588,0.4702252315591552,0.6111913791378998
AE75RQ5THMDYEJUAYOJZHODWFMMQ,25,109,111,0.1760851760851761,0.4094686791850385,0.8316237188700913
AGWNDI4F6STGUPVPJMHGTCLEHHJQ,22,57,53,0.1204644412191582,0.4599058530412411,0.5794774148253274
AHNSZCP3JIOZZVYXFJRGQEKRSTFA,37,150,156,0.09768403639371381,0.29366062688329997,0.7879090264648184
AHUKSS2YODCRG5GLY5APDL62IC7Q,18,64,79,0.11619604024667315,0.393348792424684,0.5751163208612222
AEUX5GR2YXV6MFH6SIDE3DMLPZGQ,31,87,83,0.1057890096973259,0.3760974276542775,0.6471768009759744
AE3QC4R3QMSHINRTN3L7YFNSC3XA,31,87,86,0.13214774281805747,0.3960950716702971,0.7129917012823959
AEJBJGF6POXHQ77KUHQNO7Z5WEBA,13,48,80,0.11075949367088607,0.38442590892648476,0.4876584219331724
AHBV4TCOJOKIL4BC7GHVCIAG7ZEA,21,65,64,0.1865079365079365,0.4924762903430386,0.625462420574552
AFYDI5PL5YM5JKTHFCREJ7KVWVLA,21,43,74,0.1051462421325435,0.3896910314418557,0.5356073709413122
AFHVL3J6IJCOWM5SQRSXLTUPW3MA,20,45,55,0.10437710437710437,0.43747325741503174,0.43886024198904433
AFQPRBK7XJNB4IT6Z6KZYWEZUF3Q,19,58,59,0.146697837521917,0.4681027424023063,0.5600866405542735
AECMBFXDJHHNGEBXIOVY5M3V2PKA,36,147,138,0.14016714270601927,0.34853319023212664,0.8435980977692383
AEHPITA5Q7OHED7NAZLRHUTOXDQA,25,85,89,0.09831460674157304,0.35924529562073565,0.593208028445146
AHQUWJNO5Q6WUGHOV266SGGIDTIQ,30,138,123,0.14674130347860856,0.36834988891750653,0.6692952212625143
AEAEB25YC6CS7TKQ7EK5GKHJOBAA,21,80,73,0.12366818873668188,0.4121379191703961,0.6669469725343722
AETN2CVMM7M6VM2TZPWV7ASPULRA,19,57,64,0.10416666666666667,0.41013502050176875,0.625462420574552
