uid,x_16_KS_stat,x_16_NLL_test,x_16_kappa,x_16_lambda_min,x_16_n_profile,x_16_n_test,x_16_tr,x_20_KS_stat,x_20_NLL_test,x_20_kappa,x_20_lambda_min,x_20_n_profile,x_20_n_test,x_20_tr,x_24_KS_stat,x_24_NLL_test,x_24_kappa,x_24_lambda_min,x_24_n_profile,x_24_n_test,x_24_tr,x_28_KS_stat,x_28_NLL_test,x_28_kappa,x_28_lambda_min,x_28_n_profile,x_28_n_test,x_28_tr,x_32_KS_stat,x_32_NLL_test,x_32_kappa,x_32_lambda_min,x_32_n_profile,x_32_n_test,x_32_tr
AFYB7O3AY4KNFJ466V2KSOQB2ODQ,0.07373501640343388,-0.23852256655178053,921.0616787917817,0.008712620269655929,524,581,8.024860652244595,0.07374789975636048,-4.0944471871930235,1287.790029205276,0.006257646791696012,524,581,8.058535144634508,0.0737457282140111,-8.722680405542523,1899.2665655525684,0.004255676400119634,524,581,8.082663900558336,0.07375842054241599,-14.260675854108852,3091.4176069705823,0.002619124559105971,524,581,8.096807776869262,0.07375261437958469,-20.564260012593557,5528.482227315835,0.0014662977681565855,524,581,8.106401151206558
AFYD3MPCZTULGZL2JJFW324JB5BQ,0.1394117972000607,0.03490649494109998,1104.0909941643195,0.008977589851555902,211,198,9.91207610440386,0.13949365650334256,-3.596609868314649,1743.2913296383833,0.005705248534715769,211,198,9.94591030400209,0.13951352034797776,-7.848665354991826,2940.0500624962515,0.0033912721352937344,211,198,9.97050985331214,0.13947986601434553,-12.984403521299326,4710.309741811009,0.0021197717776023786,211,198,9.984781654456524,0.13947414938182773,-18.960363040086406,8465.342225769391,0.0011805678526990208,211,198,9.993910893838919
AFYF3RMBXF63VL5WHFNQCOFOWTHQ,0.04797540975405201,0.8055762945446273,1234.980207752449,0.00917110693383914,251,252,11.326135546472585,0.04793061310144309,-2.6210560797598244,1619.5875451297138,0.007018910560387413,251,252,11.367740123982875,0.047920206053993386,-6.756909203079056,2580.5614589501797,0.004415604846554746,251,252,11.3947396849728,0.04791913851653429,-11.560041580308608,4459.795924136033,0.002558647743430263,251,252,11.411046777450146,0.04792992017625164,-17.409402806850693,6828.087592104681,0.0016727741217422833,251,252,11.42184822506229
AFYGKU4M4BODTPVSRIQ2UYZYEVDQ,0.05592869278758106,0.11099992319728068,1075.8828541177443,0.007481068957255923,167,137,8.04875382158416,0.05591992185310868,-3.1186366030786976,2059.0006135388044,0.0039235716797264295,167,137,8.078636495820195,0.0559146338469827,-7.110438749244599,3577.758594010748,0.002263689338532088,167,137,8.098933985103683,0.05590449684148624,-11.919080919486548,6540.807272649982,0.0012401139033588798,167,137,8.111346038004118,0.05593099867082507,-17.438801795962814,7711.0250153702755,0.001053171357901982,167,137,8.121030686253665
AFZBRVQRMNE3RV6MZUYG4E5MZP2Q,0.08463618959459884,-0.6307148590431952,1043.0677693618293,0.008332033269543893,215,215,8.690875356711699,0.08464840595942602,-4.505331120594867,1565.076474516039,0.005574129529897494,215,215,8.723938993147716,0.08468860654246735,-8.849206540301136,2842.316755964951,0.0030767184466019854,215,215,8.745008394163278,0.08472177801663672,-14.243807944875346,3916.6093072766434,0.002236344621147388,215,215,8.758888157463918,0.08470948771611375,-20.38708794251228,5930.7914709388615,0.0014784866664967976,215,215,8.768596111556036
AFZUC23U6UM5PQGWTWF3DEYO2YYA,0.10413703815844488,-0.8336686068488087,1122.3798088181184,0.006856141266491453,85,95,7.695194523914688,0.10409262118503171,-3.807088311423121,2196.820994362924,0.003516141762480423,85,95,7.724334042973247,0.10404280120888487,-7.773840380260973,4088.687496613147,0.001894962995888695,85,95,7.747911507834696,0.10412806582697842,-12.236286658209888,5444.754472717544,0.0014254518732620394,85,95,7.76123546258709,0.10409722874604788,-16.865866045063143,9754.747652037498,0.0007966219887738202,85,95,7.770846474552864
AG2L2V7VZCTSJXDAMHS2IQKGK4XQ,0.09920495548984304,-0.03167084004824749,1011.6019043580808,0.00867415368745278,250,265,8.7747903889219,0.09924398809088292,-3.4191909148975483,1571.711136519069,0.005603470853371914,250,265,8.807037543404649,0.09913896787893733,-7.626075728591278,2084.3849654596142,0.004237040738407039,250,265,8.831624013175533,0.09909690131485499,-12.85998024946348,3385.843231662661,0.0026125331374826748,250,265,8.84562764104013,0.09911426319163408,-18.743242959150233,6058.1695155578,0.0014617957844303873,250,265,8.855806659207074
AG2YJWMXWKLFZGVDPSXO4LHCA3PA,0.061853325481203814,-0.37115372780748773,1051.5426739519437,0.00923612266575338,290,288,9.712177124894463,0.06190896819030711,-4.3675857101758435,1575.4239370998719,0.006185758840026618,290,288,9.745192545705072,0.06185157272389408,-8.714415525197397,2317.6606966028958,0.004215435374069412,290,288,9.769948885550201,0.06185487719720051,-13.885517905853767,4936.726789412184,0.0019816397738658055,290,288,9.782814158608025,0.06188201779777747,-19.764397691275384,7429.547277326335,0.0013180347436462594,290,288,9.79240144107858
AG35UADO45DOVFVQMOZH6RXPZLMA,0.05602075839022069,-0.4016311056350727,998.924190986867,0.008342794544054205,386,394,8.333819290488995,0.05603024918134836,-4.380864020122471,1282.153515783127,0.0065261800190803045,386,394,8.367564656097407,0.056015264452587754,-8.882038967650104,2184.2806961526403,0.0038408847277220425,386,394,8.389570366910748,0.05599127102012458,-14.405631769349993,3491.880174829621,0.0024064063591500927,386,394,8.402882658100138,0.055983637186132085,-20.763366917588513,5900.0301294910005,0.0014256703336853957,386,394,8.411497923465323
AG3AVVQWEAP4AXNUT3EZ6QK4FOBA,0.14007000067325687,-0.87522741539804,1015.1102686539568,0.006819734405769952,142,112,6.922782424789769,0.14029396711499298,-4.419777933604112,1359.4775340073343,0.005117249096789945,142,112,6.956785183005253,0.1402900031708591,-8.875525922700088,2909.6555948006953,0.0023990856875186466,142,112,6.980513093094903,0.14025208933815286,-14.27051392134401,4411.380243647861,0.0015852000689413213,142,112,6.992920266356972,0.14026602486911482,-19.576840184815484,6868.397535567005,0.0010193667321721934,142,112,7.001415951090484
AG3CK7F7NP5GM6BN6OHZJRWWF7QA,0.05802604927721766,-0.9451253266315619,829.7183427894718,0.009223362704286604,306,356,7.652793217946901,0.05823008952579911,-4.956788413303533,1278.4439916170918,0.00601114174513139,306,356,7.684908046821905,0.058272012078948165,-9.447478545713059,2180.4026977394133,0.003534518634964492,306,356,7.706673966886807,0.05831332755992502,-14.834680589232438,3436.4441160124443,0.002246288283323545,306,356,7.719244154094891,0.05832406033548909,-21.02176353731752,6543.89625612737,0.0011809377756924193,306,356,7.727934289073007
AG3IOEGF2MNX7OC7JSUPYV2Z3ITQ,0.07839683284239374,-0.17709388095921808,1075.3817581506157,0.007107498567903874,166,132,7.643274306005452,0.07830742736302088,-3.9016068578644822,1509.4317357802004,0.00508485469886856,166,132,7.675241054303278,0.07824575791587318,-7.682113293390422,2410.928545579941,0.0031930162752131486,166,132,7.698134084412716,0.07827736636562899,-12.360665145578832,4383.5765545313225,0.0017591424536654496,166,132,7.711335615968569,0.0782532318579221,-18.140752834839443,6700.708914163848,0.0011520827993001508,166,132,7.71977148312536
AG3Z6KI55YOIHANOCATVJMQB6AIA,0.07574649722486526,-0.8791540037221752,849.9820762903938,0.00871738655682352,132,95,7.409622325394823,0.07570782725443942,-4.495759752682803,1478.1617399541226,0.005037724479244929,132,95,7.44657158165016,0.07566163063104875,-8.452806064231677,2380.6418519698714,0.0031376121695268202,132,95,7.469530846025536,0.07567700675640476,-13.323988435938103,4220.107938934747,0.0017732236643231852,132,95,7.483195263317237,0.07571724310610917,-18.622280218450975,7042.462870805405,0.001064109523022897,132,95,7.493951806359202
AG4CEAFRHGDNLJ6FREM7SVHAEOWQ,0.049435733951668115,-0.5826337664026741,910.2157896204769,0.007782106227344942,222,240,7.083395964633207,0.04948212116067546,-4.601906857678742,1503.8452502362709,0.00473125473521701,222,240,7.115074961213967,0.04935014787793035,-9.096141548485798,2151.221159522133,0.0033178695670587465,222,240,7.1374712171913135,0.04942031199018071,-14.78626999522877,4000.190409509029,0.0017873084329827493,222,240,7.149574052452205,0.04942839521961273,-21.306371761063538,5340.602279031651,0.0013403170799411398,222,240,7.158100451758699
AG4GZ4MJEIPVMN4LDCQ447EGXNBQ,0.05229457208239674,-0.07897215275288386,1258.903181375034,0.006916716915941131,252,280,8.707476930148802,0.05235971467014383,-3.804754274230858,1555.6649991716095,0.005616299238169014,252,280,8.73708014969371,0.05243318399929331,-8.156958953519165,2171.9472824375043,0.004033329628802314,252,280,8.760179326451853,0.052453832112101695,-13.634282943548563,3646.0829006859044,0.002406226917064187,252,280,8.773302817477893,0.0524461121274743,-19.566836524843495,5979.13972986612,0.0014688441079853984,252,280,8.782424163035257
AG4I7OL7GICMY4PRESVKVW4HK6TQ,0.09414215688850058,-0.6646393215462316,758.4854648583447,0.008082584019055735,211,168,6.130522496950117,0.0941569131031818,-4.385874400892724,1429.6309601371593,0.004308539714063215,211,168,6.159621768205276,0.0941567296489636,-8.979345630644998,1542.263343050396,0.0040089794775488175,211,168,6.18290209126487,0.09419005878707981,-14.25752307525285,2888.3356218205386,0.002145243907078203,211,168,6.196184394307443,0.09414737635131393,-20.257565167519683,5168.38369963341,0.0012006888447430421,211,168,6.205620653501609
AG4NCQHIFFYHXXDZEYE4PEFVA5DQ,0.13735734956569423,0.5142489966741041,723.5898850402467,0.00961379983073261,105,118,6.956448314319753,0.13707713029516216,-2.847697702792919,1553.99719019404,0.0044994856794770095,105,118,6.992188103225594,0.1370810193413708,-6.718372575216476,2502.296505808224,0.002804108919704664,105,118,7.016711951682655,0.1370295804875601,-11.1089467143438,4392.000552411504,0.0016006829696197694,105,118,7.030200486805715,0.13703712470089235,-16.38225777048782,7208.7837228470025,0.000976479555099901,105,118,7.039229922497049
AG5FGCIM6PBJX3JNDRKQMITZTIMA,0.09768486449822888,-0.22756571125363836,821.9030200667364,0.00967383433469094,158,169,7.950953655307772,0.09773352600012924,-4.082976677451654,1692.6675970390977,0.004718485995252059,158,169,7.986828351245938,0.09774459117292311,-8.534205230547196,2278.9558673545116,0.003515063329686383,158,169,8.010674199311469,0.09773759420279715,-13.81347400928555,4576.461811321835,0.0017538332145691329,158,169,8.02635072990345,0.09773642172818736,-19.87608688246913,7272.338088242571,0.0011050609506716928,158,169,8.036376841399296
AG5LC5HSFYGJSK3AQGHEFHKX6ZWQ,0.040920603832059865,0.09461764849314196,850.8741534077635,0.010257386703348923,1372,1367,8.727745227388064,0.04088792887605974,-3.7070990428505968,1248.5029609514581,0.007019081206021254,1372,1367,8.763343668876267,0.040904091027842426,-8.189330538687884,1624.600947825707,0.0054098811990136155,1372,1367,8.788898123541992,0.04088352003537343,-13.692026903965079,2986.6006378178317,0.0029478649846762803,1372,1367,8.804095443435031,0.040883070882985595,-19.97980863104634,4858.208802792966,0.0018143769229809104,1372,1367,8.814621938810273
AG5XOIPAFARFQZWOMMNCV5YJR2HA,0.15002148370201296,-0.0072493663782711975,991.6475074109197,0.008711427090305254,180,191,8.638664960093166,0.14997567613375307,-3.805909479201417,1441.116405906144,0.0060181764857159025,180,191,8.672892867203771,0.15005148858795958,-7.834433984456676,2064.92875948497,0.004213340941072535,180,191,8.700248882736147,0.15006721520474853,-12.908999458625058,4045.3865034450296,0.0021545653699830093,180,191,8.716049668519313,0.15007056097001015,-18.936032986689145,6192.023829896456,0.0014095873636836027,180,191,8.72819854624979
AG63W2BMC4HRP76AMS36AYY64AHA,0.05927360732477355,-0.09340584080503807,1178.1917204768044,0.008959193593081418,313,324,10.55564771351736,0.05919321686765244,-3.880003203577865,1920.22429661675,0.00551391880531198,313,324,10.587960859532068,0.05920035875683288,-8.288541543487344,3051.60758303952,0.00347668292291829,313,324,10.609471971401456,0.059210889172070236,-13.813846507273778,4333.830549858135,0.0024512612547000563,313,324,10.623350911302687,0.059209974921860475,-19.958982031798325,7490.472738874664,0.0014194021970675298,313,324,10.631993462633135
AG644AQBRT56BVFDCJMISCNTSRMA,0.06268652229760124,-0.4749435008085977,988.3947826609982,0.008474040337011534,331,354,8.375697257161047,0.06279619702075295,-4.079261909242831,1273.5964928131455,0.006603215161341147,331,354,8.409831670774674,0.06282856373308932,-8.603441675032267,2128.8411328473635,0.003961131016196105,331,354,8.432618639875745,0.06281234813153014,-14.03110685760974,3592.63931670095,0.002351252758735204,331,354,8.447203104533667,0.06280210366836153,-19.890453453386783,6358.406075470243,0.0013300505466620127,331,354,8.45700147657826
AG65BD5EVGIFAAFJEDYG5VMAO6FQ,0.05392959408030917,0.9487527042419045,1574.087653324499,0.005622072457755424,104,104,8.849634841848534,0.05391973494740798,-1.6721505953877733,1786.4699213656593,0.004973420179614773,104,104,8.884865557194786,0.05389098464891473,-5.549286281832535,2570.234587613141,0.0034669055206016934,104,104,8.910760481037414,0.053851044811638826,-9.948986951610559,5755.831571984568,0.001551045536030521,104,104,8.9275568658702,0.053851016202351665,-14.634405690969992,11267.742949788779,0.0007931560604203997,104,104,8.937078607884201
AG73BVBKUOH22USSFJA5ZWL7AKXA,0.04713224288196971,-0.8846283026692449,849.4309948973544,0.009097672094241704,709,666,7.7278446582616285,0.047096694966566766,-4.841524508189335,1283.6183879992086,0.006045746267819553,709,666,7.760431078550766,0.04710820695019158,-9.54763111386203,1694.8441123213722,0.00459212016360744,709,666,7.782927822362327,0.047127611853327034,-15.186731162573953,3071.055632117398,0.0025385746225247727,709,666,7.796103892055001,0.04715079069339201,-21.634763716052444,5339.662216447733,0.0014616797368229295,709,666,7.8048760632606635
AG73KPN6A7OHE4TDURUPA23EKGPA,0.09820387459027746,-0.45202181413875475,1575.4993181066561,0.006779622190149665,82,86,10.681290137601552,0.0981591930708483,-4.188783557701125,2472.5996058728247,0.004332842901001506,82,86,10.71338564932519,0.09820084052198463,-7.818100074582194,4634.383045194109,0.0023175589809977136,82,86,10.74045604777314,0.09824011004383204,-11.863288936347386,8400.875023708684,0.0012803031397945902,82,86,10.755666669876181,0.09828893233923341,-16.914034511496535,13847.545275302244,0.0007775329495539665,82,86,10.766922721987847
AG73WJW3CJUPPVWTGBJ6QBHUJ5XA,0.07167632644292321,0.6914994920043825,1119.66419219471,0.008923586925841684,194,187,9.991420746801804,0.07176385952342823,-3.14977792504899,1830.168847729166,0.005477476142829173,194,187,10.024706200785664,0.07180700659631079,-7.195691405281528,2542.421854257884,0.003953499809184184,194,187,10.051464315674245,0.07179605781157594,-12.386157581802136,4466.617000839456,0.002254152579990238,194,187,10.068436236270518,0.07181846815034731,-18.149066890506763,7243.031141436744,0.001391537614128608,194,187,10.078950273614096
AG773IIH5JWYUNOQQVNEXQGDRN4Q,0.10185611347871937,0.5311658927097598,932.1303106944539,0.010496692866688589,369,424,9.784285583090693,0.10189766194838379,-3.0545051588068404,1509.3654875645614,0.006510618883014854,369,424,9.826903444708755,0.101959308519316,-7.198850317377015,1873.5969334925276,0.005261279526951418,369,424,9.857517187943193,0.10200223476302206,-12.428263789530886,3356.831545861802,0.0029418340638174517,369,424,9.875241388113244,0.10201006313899552,-18.239878052444695,5598.047814102098,0.0017661707562204223,369,424,9.887108341190784
AG7J2BQ42YTOXPDVY4T4JZWUDCRA,0.08764286392549403,0.7518424691903934,1457.7814958069262,0.005985974997356618,117,153,8.726243585509392,0.08757185032191639,-2.476550125675842,2013.2365026372288,0.004355296869199146,117,153,8.76824263689336,0.08762339021245924,-6.313311247051498,2765.9294735978297,0.003178647253526207,117,153,8.791914124698929,0.08755295634665605,-10.990658028895368,4281.476065744663,0.002057199330012705,117,153,8.807849693915353,0.08752984694656074,-15.76198661371598,7282.241807720983,0.0012110130288710474,117,153,8.81888970853956
AG7SVRGJ5BM4KRSN354GSHDUY35Q,0.12998010079308148,-0.010132916348827674,1429.5115527357236,0.005224975416011938,94,95,7.469162719949209,0.13010426664291036,-3.67053467070614,1998.3323600084052,0.003756825520561657,94,95,7.507386008643781,0.13014378601595789,-7.6544890795858525,3001.037789552666,0.0025091125678987185,94,95,7.529941634505583,0.130145500888321,-12.561683227195408,4494.2623402612535,0.0016786074364269353,94,95,7.544102185616062,0.13014083766212292,-17.69776564483991,7889.9188908984115,0.0009574341938276626,94,95,7.5540781326729665
AG7Y5UMCEMWJOXKMOJKW3WNNHG6Q,0.08823138651419049,-1.0080528770454085,1190.824823603435,0.006992976490961536,139,145,8.32740999631224,0.08823261563190621,-4.739459006135426,1962.7764254953856,0.0042573684676887776,139,145,8.356262463026946,0.08816371047210558,-8.771995076048952,2701.0549690329894,0.0031017272713979895,139,145,8.377935858994675,0.0881729108473045,-13.818201152490674,5188.961393784597,0.0016169527265475154,139,145,8.3903052736298,0.08815747989437595,-19.795423058227055,8949.637371259854,0.0009383437362107977,139,145,8.397836168679754
AG7ZCPDIT7UCFJYYA23SOBDVJQUA,0.15129295146780297,0.2625449110168504,1232.0285091825442,0.006322791112575994,102,94,7.789858908299642,0.15136145987843463,-2.076734232369696,2349.92660286771,0.0033282162908484948,102,94,7.821064001962573,0.1513322867787117,-4.955048498225024,3894.36226031892,0.0020135535564712744,102,94,7.841506979452673,0.15136398242053573,-9.684006242262294,5291.531253945472,0.0014843434439470726,102,94,7.854449725234993,0.15136568682775464,-14.155200506154687,8456.429637105872,0.000929941282192623,102,94,7.863983019501933
AGA4ZROJLSQMSIRXATGSO7LJPIKQ,0.07802140382562406,-0.9109007846067387,1263.0091988013924,0.00631586083789371,196,206,7.976990336609225,0.07795362971687236,-5.020170771204943,2009.9559363717694,0.003982512818497224,196,206,8.004675281215162,0.07796549412495257,-9.774413087486389,2864.0242942095965,0.0028023052075186352,196,206,8.025870194123437,0.07798927969717717,-15.423635142953902,4346.599813477015,0.0018497529471588087,196,206,8.040135815099037,0.07797820499566266,-22.012871691702635,9861.986800813762,0.0008160152993795253,196,206,8.047532111742969
AGABRCVDMJACNEUZQF3K5N6ASOTA,0.10045601672408233,-0.12019297677414625,1174.2038959028905,0.006729717741031832,109,119,7.902060789846377,0.1005111754262542,-3.5868200201971434,2366.9888957994654,0.0033519156045318877,109,119,7.9339470155839305,0.10053655923288685,-7.7477379272348825,3069.059045415855,0.0025932098908483447,109,119,7.958714272169975,0.10059298622938595,-12.691879615809592,4494.44773300656,0.0017741981764322072,109,119,7.974040971970107,0.10055843271219811,-18.766770795497717,8141.551184331181,0.0009805530359431964,109,119,7.983222731082866
AGAQBOI26SMK7M5KPF4PFK2S4OKQ,0.09553639709265499,-0.26438268366244044,982.9652740095539,0.00845651013757527,196,198,8.312455804546245,0.09551707914235674,-4.061244608293978,1355.6015633822733,0.006156608054939376,196,198,8.345907504407714,0.09549879589861499,-8.384242950964376,2470.6011783066847,0.0033876152829090504,196,198,8.369446309604832,0.09558354864408053,-13.518811668732138,3840.802469496143,0.0021831158442325014,196,198,8.384916725724349,0.09558280138550523,-19.64282470255034,6334.794926621267,0.0013252632526858613,196,198,8.395270929551993
AGAVE3RJU2Q3N3WVKPORQ2PYU26A,0.05461636713356077,0.3088861232230762,1004.6537707430984,0.00879053082840223,185,207,8.831439943587753,0.05452785017023731,-3.2975616352965376,1282.361360110754,0.0069132203352597656,185,207,8.865246631869036,0.05453877840173538,-7.1583656839423595,2562.1211180516284,0.0034708333740301298,185,207,8.892695484840981,0.05449957826609758,-12.227624370529371,3824.9734440442103,0.002328622413422419,185,207,8.90691889254689,0.054439668156488485,-17.361975071805258,5929.17499502683,0.00150410695056051,185,207,8.918113321109432
AGBIKKQCO7YF46LVG5FMLLUAYGOA,0.10029849380447309,-0.38572230930272045,863.2965962694236,0.00983518690963249,217,221,8.49068338275932,0.10025688365247859,-4.295586607884133,1370.373363493194,0.00622159333422771,217,221,8.525905783712462,0.10026501339077121,-8.794071788667498,2516.4215465799275,0.0033974485014895742,217,221,8.549412612544051,0.10026518938953838,-14.16321401507653,3763.6316004972923,0.0022754477179829724,217,221,8.563946936680166,0.10022966697709962,-20.08446980428933,6735.20900428228,0.0012728715721915258,217,221,8.573056074319307
AGBWD5VMK2NVIAIXF7OINPOSC46A,0.057273340665134564,-0.499759702924157,964.75769446262,0.008752306035038357,437,412,8.44385459159488,0.05724892593716846,-4.614642595650448,1410.4583343529087,0.00600881774461102,437,412,8.47518706749426,0.057248872519031324,-9.179914928311755,1891.2649108239777,0.004493870617325119,437,412,8.499099812329884,0.057229717964144666,-14.748894643865794,3399.0894003294698,0.002504110575965465,437,412,8.511695716017135,0.05722068292760585,-21.245716130488237,5339.041126414628,0.0015959642211743584,437,412,8.52091861313619
AGBYWW4V2ZDUCJGRQNQWLSCPPOVQ,0.0622948946736856,0.21815027804706907,1194.1236669690493,0.006707207238367223,182,180,8.009234902600419,0.062362629512987766,-3.403475391449369,1608.5548574899271,0.004995213394977273,182,180,8.035074770689443,0.06243698628802247,-7.583267960145546,2670.971690541992,0.003016551496966494,182,180,8.057123651459573,0.0624538291800002,-12.89521813073147,3885.147973581365,0.0020773542806842376,182,180,8.07082877401094,0.062456030067604085,-18.781590836641822,8121.191108949837,0.000994866877704932,182,180,8.07950404180598
AGBZTDO6WLH4VW2YCOC7CKGJQNJA,0.08389714049229136,0.26714766527303463,1289.3806469126735,0.00640745760269606,138,144,8.261651828829773,0.0838908919481689,-2.697110796678075,2480.254730016478,0.003344336682555586,138,144,8.294806875676109,0.08388157008939301,-7.010169234971247,2809.9268808392317,0.002960109679595884,138,144,8.31769175892888,0.08388903889878052,-10.907131787284262,6983.136003335276,0.0011928620116072402,138,144,8.32991766026546,0.08390176890955126,-15.99757557854722,9576.250686607655,0.0008707571518198369,138,144,8.338588772983238
AGCXLRMTTQO4VGIB3RWMXECECWTQ,0.09608949749023588,2.061564280311508,1422.9533845249239,0.008967697359250525,195,173,12.760615308740757,0.09612777536926975,-1.195451326981074,2186.038852762783,0.005856048918566953,195,173,12.801550459666839,0.09617602934997183,-5.0123209171596335,2911.7487662048347,0.0044061250103188156,195,173,12.829529062540075,0.09617435866733892,-9.888047954699037,5457.058402449187,0.0023536812293038184,195,173,12.844175929059334,0.09615491557171674,-15.625097860762187,8512.169547922776,0.0015102709338459916,195,173,12.855682252196743
AGD4PHFQFZ3D7CQ5PWIDCVX74ZYQ,0.06967921751494338,-0.033979017277734384,1347.5584681282617,0.00752423763349704,169,144,10.139350139228288,0.06967288248635378,-3.561174968627215,1838.7325330669726,0.005532035978359681,169,144,10.171934527506924,0.06970506909565272,-7.8726818292796,3165.9755676316536,0.0032199565803383546,169,144,10.194303862186,0.06973070417660077,-13.362909608616146,5259.974225963852,0.001941120823383754,169,144,10.210245500480276,0.0697040284956601,-19.47889828967113,8772.354449243043,0.001164902548209217,169,144,10.218938051717682
AGDGBICJ5Y4GAZHCEQMQA34JBJBQ,0.11262379741679585,-0.28947116799276007,1295.9939290268417,0.007424973557799625,199,194,9.622720654093143,0.11257919976189934,-4.210047647865185,1682.2714100508151,0.005740503696992982,199,194,9.6570852487423,0.11257989047735867,-8.51618335514309,2594.3615740870773,0.0037326889190797677,199,194,9.683944699681177,0.11256618803458879,-13.740775804186505,3896.588953466251,0.0024890044947359297,199,194,9.698627419315871,0.11256107698673301,-19.77553712167381,7641.787632760091,0.0012704825211698693,199,194,9.708757617913767
AGDOGDBA3K4KIWTOCBCWKC5C6NEQ,0.11207609215157399,-1.524754431396338,822.3548132678416,0.0072462725488131935,123,142,5.95900710876716,0.11229676383153075,-5.10451115909959,1660.302440911774,0.0036059601578174584,123,142,5.986984451854932,0.11232348671847847,-9.521409353168174,2441.7619795964383,0.0024601829082030527,123,142,6.007181088103208,0.11229511426142452,-14.97236087122088,4445.4890671499015,0.0013538763874924376,123,142,6.018642678870036,0.11222479690812637,-20.649805468145733,7132.122917493354,0.0008450255079828267,123,142,6.026825791350782
AGDU4N5YF4PWUEJSUPMJUGYYJLSQ,0.11595577652043232,0.003984288312743338,1094.7474236104858,0.007455164531957426,140,133,8.161522163952666,0.11596454855062904,-3.2964356294179504,1714.754910600404,0.004776977329396271,140,133,8.191345333409059,0.11596082460925472,-7.560266887392444,2522.5252681795755,0.0032564224218938048,140,133,8.214407843093653,0.11587590809166298,-12.775142993152473,4640.384103224286,0.0017736679328974841,140,133,8.230500480216165,0.11588967378650317,-18.14592386875102,6565.4742006498545,0.0012550619005816,140,133,8.240076528487068
AGECNBG33ROS6O4KC6IL2HK2XNBA,0.17076923488211893,0.9428112078953971,1813.535889490274,0.006077132781086256,90,91,11.021098403697767,0.17070898244925237,-2.2189373990943886,3633.9007735774057,0.0030418589970177524,90,91,11.053813762376201,0.17068155209024416,-5.934697396002864,4824.323273784169,0.0022954165285432116,90,91,11.073831381679879,0.17069364414812338,-7.928845188943101,11907.990067893648,0.0009312664406815532,90,91,11.089511526198605,0.17071887342190617,-11.148370483589048,17881.465073203137,0.000620765727708567,90,91,11.10020067866227
AGEECCQF4MDXAP7RJDDPHK4U54FQ,0.09669866283392559,0.35396278607994186,1226.2811854352876,0.008409264073669978,185,213,10.312122316898396,0.09664198459942941,-3.2071379616775593,2051.9590876779935,0.005041990355313395,185,213,10.345957929570115,0.09662114830585256,-7.391167298375793,3274.2343923971594,0.003167410426976038,185,213,10.370844154842315,0.09660782101190635,-12.079045162808118,4995.551819292442,0.0020789496030190245,185,213,10.385500471578988,0.09660860843131025,-17.314311415111685,8136.454092248937,0.001277629052351392,185,213,10.395370131380615
AGENXWWALUHJKAUVANBE4SANON4Q,0.18297788604472065,1.99819129800363,1561.462390789932,0.006914524527261228,115,155,10.796769999512941,0.18291537514096917,-1.0502352565026518,1932.29227545259,0.00561405360158866,115,155,10.84799240832656,0.18276282671343247,-3.9461160664645485,4912.575982561155,0.0022144519611899875,115,155,10.87866351907738,0.18275631599973757,-7.763126878691674,8529.492329724946,0.0012778115718401189,115,155,10.89908400084407,0.18275875970285754,-10.88540542594992,12204.949480437483,0.0008939126392001932,115,155,10.910158601362896
AGEOZXPAYILCESAOSE2D3MWKWYLA,0.12447309417242025,-0.9594494834624678,1069.2843881805802,0.007905995137669973,160,143,8.45375717374208,0.12440790116840711,-4.514421058959317,1692.3816445777902,0.0050126310868270916,160,143,8.483284842386189,0.12434988796561613,-8.86987083013725,2442.9054930708753,0.0034827173625218604,160,143,8.507949375717963,0.1244218880308503,-14.075941365556062,5132.601591135343,0.0016601736566650462,160,143,8.521009951759996,0.12441452543412213,-19.539494280521282,9444.696202202254,0.0009031810131072968,160,143,8.530270284395671
AGF4BUNATUPXTAIBIMBR7DBCSA5Q,0.05488661206087894,-0.23870719323725528,1043.3714677607502,0.00781561102421936,414,392,8.154585545786853,0.05491963555619356,-4.047605140719037,1327.8458743824845,0.006164919042463833,414,392,8.186062316437617,0.05495672097324944,-8.584263500328317,2107.6773563901897,0.003894196159145341,414,392,8.207709065972283,0.05495724429401244,-14.032703629247543,3906.7047583560825,0.002104442828252582,414,392,8.221436810822695,0.054958116898430776,-20.34687236132373,5979.945522049947,0.0013764708883772965,414,392,8.231220925183926
AGF6TCJ5DIUYHXKWWLFKAY2HUIXQ,0.0297164777124187,-0.420772410633337,738.2048649367815,0.009300148238072225,366,374,6.865414673978153,0.02971751326636729,-4.186770832094747,1143.653982577301,0.006030943967224136,366,374,6.89731308681643,0.029708963947936984,-8.695601829936065,1564.075704368204,0.004424362751745923,366,374,6.92003828731745,0.02970197628538007,-14.533215809563044,2834.4522003121356,0.002445917235662217,366,374,6.9328354904041465,0.029692794524242117,-21.073710924823796,5391.18724553766,0.0012876208275159067,366,374,6.941804982392403
