uid,V_u,x_max,x_4_lam_min_med,x_4_lam_min_all_pos_3seeds,x_8_lam_min_med,x_8_lam_min_all_pos_3seeds,x_12_lam_min_med,x_12_lam_min_all_pos_3seeds,x_16_lam_min_med,x_16_lam_min_all_pos_3seeds,x_20_lam_min_med,x_20_lam_min_all_pos_3seeds,x_24_lam_min_med,x_24_lam_min_all_pos_3seeds,x_28_lam_min_med,x_28_lam_min_all_pos_3seeds,x_32_lam_min_med,x_32_lam_min_all_pos_3seeds,x_40_lam_min_med,x_40_lam_min_all_pos_3seeds,x_48_lam_min_med,x_48_lam_min_all_pos_3seeds,x_64_lam_min_med,x_64_lam_min_all_pos_3seeds
AHV6H47Q27APRA4MHJXBNUXX6UEA,20,16,0.06602103256997317,True,0.020642999232955397,True,0.004498582254727435,True,0.0008416978472867355,True,-7.712405090242882e-18,False,-1.2900987079835993e-17,False,-1.3751617037045317e-17,False,-1.5419694807186432e-17,False,-1.8622323549988e-17,False,-2.2583205659922685e-17,False,-1.6393065360629017e-17,False
AHCKJN7BM7AH67UDRPN3CVNHHRTA,23,20,0.08562665742605201,True,0.014779174668025192,True,0.006019297756439093,True,0.0014306050273519277,True,0.0003064387948979192,True,-2.4405661407941244e-19,False,-1.6349637302196158e-17,False,-2.110076723693926e-17,False,-2.2376395535440527e-17,False,-2.083880981497017e-17,False,-2.3184709528987126e-17,False
AHUBGR64B3GHNP33IYL4RW6YNIGQ,23,20,0.0928760857927421,True,0.026662728753555437,True,0.004746072370200067,True,0.0017115339746537808,True,0.00016728464243569207,True,-4.935925039286565e-18,False,-1.7130162574548424e-17,False,-2.0427323336838687e-17,False,-2.4668637603290188e-17,False,-1.6939940279312128e-17,False,-1.8527149393669168e-17,False
AEIJL24A6RZD6PE4LFOYLHMB5BOA,27,24,0.1187335593742597,True,0.02388285609960721,True,0.009466539918435445,True,0.004208083777190197,True,0.0006040300974823796,True,8.529489747879209e-05,True,-1.3904368796869476e-18,False,-9.550150400372899e-18,False,-1.8239833642885774e-17,False,-1.3605601747702093e-17,False,-1.711611601067387e-17,False
AGAG2PQ2KCR5GMH3CMIBKCBOZQSQ,19,16,0.08263047237580007,True,0.009920106421416244,True,0.0015448686848829874,True,0.0003071525050743727,True,-1.4533782166725892e-17,False,-2.7335253861934776e-17,False,-2.12581971393172e-17,False,-2.3114901546318826e-17,False,-2.2238110012846702e-17,False,-2.6455133740077637e-17,False,-2.1230309728327827e-17,False
AG2YYEC55OFZYRI6WAZ4A3267W2Q,14,12,0.05146302252636257,True,0.0050928201995479,True,0.0006312980413365288,True,-9.408373782696483e-18,False,-1.9763949469942797e-17,False,-2.2687169034440686e-17,False,-2.239500037785514e-17,False,-2.0114632678437344e-17,False,-1.503426538515024e-17,False,-2.6524307943951543e-17,False,-2.6596327364640496e-17,False
AHUX7IEXVU62RIOMQQ773RNTZ7EQ,35,32,0.11213621106107699,True,0.023252480802343062,True,0.008361088912056064,True,0.004539518763616671,True,0.001996109836035073,True,0.0006939812280826649,True,0.0003228739336638199,True,5.162183483534872e-05,True,-1.2340800101208905e-17,False,-1.1072820923554387e-17,False,-1.652163777752249e-17,False
AFL5V4KMZMLILUIYATP7RHN2BTUA,20,16,0.09253324640339178,True,0.018467607513383156,True,0.004254450174337924,True,0.00041981589494292676,True,1.469231083251287e-18,False,-1.3328527113170434e-17,False,-2.4810597461272655e-17,False,-1.293346652244693e-17,False,-2.0179005533578524e-17,False,-2.2945566446416306e-17,False,-2.3975903191401607e-17,False
AFCHDDQ4PQGOSYA66FSK4KUAOUDA,25,24,0.06785013522991395,True,0.012973747519283403,True,0.003241247527711042,True,0.0013535843666570317,True,0.0003905844834424868,True,4.763143620920666e-05,True,-9.626184944228214e-18,False,-1.5181232193208747e-17,False,-1.9524275466929794e-17,False,-1.4699267000348096e-17,False,-1.596291888762202e-17,False
AEPSNPZWAOSASXZW6F6GJZD4RZ6Q,26,24,0.088966331816489,True,0.018652860564928295,True,0.0069895549458288825,True,0.0013455526434798934,True,0.0005722170112703816,True,4.208353202376554e-05,True,-1.730109930230727e-17,False,-1.1857136547762181e-17,False,-2.745248912950891e-17,False,-1.5432750889572416e-17,False,-1.724910442672221e-17,False
AEBRHRPGW3XTHRIST5JBCSBRV2YQ,22,20,0.0848669642841777,True,0.02008937551902509,True,0.005541726518471329,True,0.0018523097404670652,True,8.378525889144294e-05,True,-1.4788298141074403e-17,False,-1.566076246190796e-17,False,-2.271287621577762e-17,False,-2.2073484995013526e-17,False,-2.2745819803983507e-17,False,-1.9445742092381084e-17,False
AEGZSPOEFGEEXIKTIPZ62HCJJILA,19,16,0.07588759326396012,True,0.007546007310847145,True,0.0016001770851563266,True,0.0006776953406304316,True,-7.153945987539328e-18,False,-2.2870976194253143e-17,False,-2.049693782769995e-17,False,-2.1010164656846516e-17,False,-2.471282456150939e-17,False,-3.044158613600429e-17,False,-2.1377875709032914e-17,False
AFLQ6X2P5FJIO6BG25LEO5BY6NUQ,20,16,0.08243226353397343,True,0.010209617623039288,True,0.0030557054926573955,True,0.0008835777553254491,True,-1.447866308682814e-17,False,-1.4622423970583415e-17,False,-1.931848834880344e-17,False,-2.393767532596074e-17,False,-2.356343200280577e-17,False,-2.0344132788286047e-17,False,-1.7112621286545823e-17,False
AF6QHJSY6N5MMHTC5L26QOTX6K3Q,54,48,0.09792235519025612,True,0.023222391866979775,True,0.009936271847715623,True,0.005394084874155525,True,0.0029127546491974432,True,0.001835959149293455,True,0.0009004280466125046,True,0.0005890074767281571,True,0.0001773656915593396,True,2.332410354837688e-05,True,-1.1916572555447707e-17,False
AE65YJ4S74KNCPHITVS2RGW6HZMA,16,12,0.06764472308437215,True,0.009325471924786765,True,0.0012837510461383508,True,1.2845075999947396e-17,False,-2.0473079939804893e-17,False,-2.94264202641135e-17,False,-2.7090979919269016e-17,False,-3.8242083350424455e-17,False,-1.9606046809174007e-17,False,-3.1420521036486e-17,False,-2.2734330398811362e-17,False
AE5ENPQDNKIJMBAKVDSJOTU573YA,23,20,0.06069357393718057,True,0.012328987845309142,True,0.0028045858183203005,True,0.0010585531408508343,True,8.159400814935481e-05,True,-2.1762417717876445e-18,False,-1.7303612606752024e-17,False,-2.029054979689465e-17,False,-1.8016333635033546e-17,False,-2.0428100074497312e-17,False,-2.002880112297497e-17,False
AE5QZEEWDFEG5S46RP5DHOGQFFPQ,26,24,0.0810097008286927,True,0.017756839442203604,True,0.004481428487917869,True,0.001895656723937673,True,0.0005424101862790876,True,4.649053018454513e-05,True,-8.367148373393018e-18,False,-2.056501569077262e-17,False,-1.986900665549674e-17,False,-1.5731562487189988e-17,False,-2.3240605397911087e-17,False
AFDRY7B5ON4J7XFAJOTBQNWCAPPQ,18,16,0.059350923901821735,True,0.010296183056266079,True,0.00210473634314122,True,0.00032238120252021273,True,-1.757550572537184e-17,False,-2.4996408570240258e-17,False,-3.266532932640129e-17,False,-1.9285873947391665e-17,False,-2.205439875455415e-17,False,-2.7895273072821654e-17,False,-2.877376441745665e-17,False
AGUJGT64W3FGFMJTIJBYJFPLUDAA,20,16,0.06184581994994019,True,0.013930074819110398,True,0.0030634182810197553,True,0.00019903024885738421,True,5.7348334674579395e-18,False,-8.08019715639039e-18,False,-1.4244570243103796e-17,False,-2.7447055433171727e-17,False,-2.0643825628779078e-17,False,-1.2881576419672373e-17,False,-1.6728961974195442e-17,False
AGAMBW4YURLNKK5KW5EDKDC2ZMOA,25,24,0.10352897554279582,True,0.023887946297191688,True,0.005379208376923032,True,0.002855943171490633,True,0.0003579224059687175,True,2.0729904992005317e-05,True,-2.022981253289144e-17,False,-1.5980759077615945e-17,False,-1.926202885762607e-17,False,-2.1802491365383843e-17,False,-1.8588107408506682e-17,False
AGHCMB24BP3XPSVIJJ24BNYUF3KQ,22,20,0.0913668812296767,True,0.015762295982900493,True,0.002753666844490262,True,0.0006455908449127949,True,0.00023963409894265462,True,-1.8051159413845187e-17,False,-2.0840670879984656e-17,False,-1.9488088841270226e-17,False,-1.8967870130750914e-17,False,-2.1528826383365676e-17,False,-2.0899046343273176e-17,False
AGT2KDRLM26MXIDQTURAONUUC3YQ,17,16,0.08243382950114331,True,0.02065328548004094,True,0.0012946049105578255,True,1.3342652699249437e-05,True,-1.2160154955495715e-17,False,-1.5451194237062775e-17,False,-1.5686071470956618e-17,False,-2.348965278244087e-17,False,-2.3491181198432807e-17,False,-2.0264936677764424e-17,False,-2.3658960809900443e-17,False
AEOOVIA4OZ4YXXMOX52QKRFPI44A,34,32,0.10741508431580093,True,0.01970027735984266,True,0.009178449741480823,True,0.0038133048801246958,True,0.0011904450622206273,True,0.0008097242311192845,True,0.00016922385712466956,True,1.2770190841533355e-05,True,-1.3369302601271869e-17,False,-1.6078855375226318e-17,False,-1.699788641103226e-17,False
AFWAQN3ITXKIYH3ZEARLO7PJLINQ,24,20,0.09745992010437773,True,0.012352606441109377,True,0.0030089461989887766,True,0.001280457085514059,True,0.0002038612348181094,True,-7.833981639095296e-18,False,-1.5766923311749385e-17,False,-1.6322338735694486e-17,False,-1.915231090526711e-17,False,-2.0058601076819272e-17,False,-2.3382639849381206e-17,False
AFUU7IDCZCKYQN4XFG2NUS2SB4MQ,26,24,0.0836081555821688,True,0.01509877738088161,True,0.004098853440562219,True,0.0011729084136833576,True,0.0002843742178626921,True,1.0864982236040021e-05,True,-1.0606803587064823e-17,False,-1.156957796416429e-17,False,-1.7544556418529886e-17,False,-1.9174268784271366e-17,False,-1.723106085452184e-17,False
AHQLV6Q4IX2WPEFGJW3HFIYXCYIQ,33,32,0.05920846742025088,True,0.01501987785034008,True,0.006425286828649175,True,0.0019402848190752376,True,0.0007205416159399118,True,0.0005265574856176579,True,9.280147067342574e-05,True,2.06794743420858e-06,True,-1.1438783777104722e-17,False,-1.863323051173177e-17,False,-1.9597729607604423e-17,False
AGKBFSXT5MSPV2DLOXJ52CES22EA,38,32,0.08402171021664397,True,0.017690318328010653,True,0.008022407468404033,True,0.0030824177206956144,True,0.0012913746074743387,True,0.0006254150193149772,True,0.00019432973136886594,True,3.998662454501281e-05,True,-6.177761883025879e-18,False,-1.1940311866787384e-17,False,-1.879081372062462e-17,False
AET3XU3MM3F7EIVNMOR3L3WGA2LQ,24,20,0.06719024228330737,True,0.015992275855468606,True,0.004150529680335432,True,0.0015322637372405677,True,0.0003059410243388856,True,-2.641536119865806e-18,False,-1.5322489792699178e-17,False,-2.6143324725319533e-17,False,-1.9133613130888608e-17,False,-1.9734193606344216e-17,False,-2.542086484995551e-17,False
AG4DR3M7IIZN3Y3YCCSSW3BJZL7Q,21,20,0.07129721961377378,True,0.012303740165052271,True,0.006192970981004435,True,0.0007878422328951328,True,0.00013198176435898437,True,-1.3696634948589619e-17,False,-1.895139370436694e-17,False,-2.1989751824493682e-17,False,-2.5275469140510745e-17,False,-1.760812617101184e-17,False,-2.1438631657366107e-17,False
AHGIDR4IJFS23Q4GTZ33FI5LYDSQ_1,104,64,0.07836846978890061,True,0.017458409726275416,True,0.009803620468173405,True,0.006091546694716976,True,0.0033511249637759987,True,0.002258903714916115,True,0.0015730639600166788,True,0.0009085896652534727,True,0.0005723757243486063,True,0.0002831978147994055,True,9.943310337709965e-05,True
AEX2FAB4OAZBA2MWYMQPDZBYWD3Q,40,32,0.08210051495099137,True,0.015629150334745052,True,0.008535421889502856,True,0.003707916244561694,True,0.0013624621446639469,True,0.0010485734733227852,True,0.00039734351664426375,True,0.00018899107409161013,True,6.880567098711311e-18,True,-1.2973107877740024e-17,False,-2.1852524795744614e-17,False
AESVYYXWEFTU2N53XMDLBA45DDYA,29,28,0.1062993598867389,True,0.012786783347051512,True,0.006370871786433643,True,0.0028087512837052598,True,0.0005213814995278451,True,0.00021245777213358693,True,2.90460977312413e-06,True,-1.0641765957874459e-17,False,-2.0310121290885043e-17,False,-1.7542564629581673e-17,False,-1.8301849925730646e-17,False
AFAQXBR4VC67CCGJBTSIXE2TASMQ,23,20,0.08261889407528424,True,0.01956100540954566,True,0.005141808930794687,True,0.0009413784647054902,True,0.00012988681618437002,True,-1.049101071720378e-18,False,-1.828645888064917e-17,False,-1.7562347599651956e-17,False,-2.3631118726083895e-17,False,-1.9838694766601804e-17,False,-2.164983536234834e-17,False
AHK2L4IXTHN63SWGMDGQERGEUP2A,17,16,0.04412286315159569,True,0.01304486909379853,True,0.0016219809309708187,True,0.00013344566651211988,True,-1.2576803622818138e-17,False,-2.406623109041775e-17,False,-2.6648520130901854e-17,False,-1.7934380985568743e-17,False,-2.716006154463878e-17,False,-2.135802260411167e-17,False,-2.456201313798629e-17,False
AGWGWBQWVHYNPPXU2MGPT55CCUDQ,25,24,0.07997442179005784,True,0.018221951021917288,True,0.007325730314454927,True,0.00131894018529588,True,0.00027075120526631,True,1.1866408480026603e-05,True,-9.667351471246399e-18,False,-1.7360363017331653e-17,False,-1.6728786369324687e-17,False,-1.399456948664454e-17,False,-2.0670910966489533e-17,False
AHL5NDZ4IEYIQJVI2PZ66LORSVHQ,29,28,0.09528536264756295,True,0.015975556722667716,True,0.009570517475841858,True,0.00334988443030467,True,0.0009712192215063748,True,0.0002149618383387362,True,1.708150349411316e-05,True,-9.025119440383677e-18,False,-1.7148912184500385e-17,False,-2.2722871807655986e-17,False,-2.1665643267969562e-17,False
AF42QWADO6J4PFNPBK3OX26TMW5A,20,16,0.09460834397658743,True,0.01391485579355013,True,0.002980484960394373,True,0.0005274014918453994,True,-7.1862265738391e-18,False,-1.2574670284573414e-17,False,-2.1908490632601157e-17,False,-1.5935373527770984e-17,False,-1.8646694631828707e-17,False,-2.113139113116672e-17,False,-1.941330268139706e-17,False
AEX7WYICU67C57WTXC4HTJEKRYEA,22,20,0.07741651407520321,True,0.01437281749233641,True,0.005095184771486927,True,0.00048807415861284905,True,0.00011526093861181875,True,-1.6130655106463456e-17,False,-1.2039495281668791e-17,False,-2.1547159497616083e-17,False,-2.3542610040086017e-17,False,-2.6548491356286686e-17,False,-2.7219154969966422e-17,False
AEKD5GQ2WB55LKLFB7ECXBCXE5LQ,19,16,0.07021549806290249,True,0.008976801054549576,True,0.0037323397966539905,True,0.00023143476696733058,True,-1.8626232984891977e-19,False,-1.3025114316974981e-17,False,-2.199489167377355e-17,False,-2.0075208108467017e-17,False,-1.9119821063066985e-17,False,-2.5756130891468624e-17,False,-1.8403961001866633e-17,False
AEGUMA7C7RCKZZMFDM7SGENNPHEQ,24,20,0.11555030870823921,True,0.02376841689065294,True,0.006236104521193629,True,0.002632520151309432,True,0.0001853353856808865,True,6.850339308920416e-19,False,-1.1941857313314151e-17,False,-1.6475054130268392e-17,False,-1.572698960600912e-17,False,-2.310961579934559e-17,False,-2.472552144312678e-17,False
AG7ZCPDIT7UCFJYYA23SOBDVJQUA,33,32,0.10105580147421553,True,0.027946089132029103,True,0.009609094885187942,True,0.004946588889502718,True,0.00191220537072902,True,0.0005710439303966015,True,0.0001809774201641706,True,3.3482286133581074e-07,True,-1.4884360114577666e-17,False,-2.1419907746470863e-17,False,-2.2289022113285616e-17,False
AEOGGJJ6BOOK4G6I4XVUWGRIFHLQ,20,16,0.10338010287610491,True,0.012506143759667283,True,0.005819024098059858,True,0.000708363247412383,True,-3.2744888140010836e-18,False,-1.6105846607107773e-17,False,-1.476552751064447e-17,False,-2.0270515957123587e-17,False,-1.5967852350663246e-17,False,-2.3202906562571938e-17,False,-2.2550522722571344e-17,False
AEIIRIHLIYKQGI7ZOCIJTRDF5NPQ,59,48,0.08743510875367892,True,0.016285240005100784,True,0.00731879031787806,True,0.004063799827700997,True,0.0019293699294097046,True,0.0011625353998001673,True,0.0005698827399050531,True,0.0003670036648381078,True,0.00011443294139605764,True,2.7688874563221433e-05,True,-8.276452911792723e-18,False
AEUJ3FOUSGG2XIDTPMGI2SHTYYEQ,23,20,0.08356349113750657,True,0.021341988587138195,True,0.004463077423332779,True,0.0009002448900790538,True,8.767349677038084e-05,True,-7.073167452108974e-18,False,-1.7052529577299175e-17,False,-2.1921217372950195e-17,False,-2.0221381177692137e-17,False,-2.5008203725411672e-17,False,-2.2759186305341718e-17,False
AGAL7TBNIA5LBEDTLYXPUVI73EGA,19,16,0.050510977089043986,True,0.007929144699371988,True,0.0028552934171903275,True,9.151883459646671e-05,True,-2.105076508502344e-17,False,-2.6499496313050038e-17,False,-2.7781194357094114e-17,False,-2.3436705458499548e-17,False,-2.6985330569824318e-17,False,-2.1279904595826193e-17,False,-3.0254913025287804e-17,False
AGVAFSJVSPGXMBKR4N6PEOAXNGFA,21,20,0.0643651727718136,True,0.014548388968388408,True,0.004921751021060174,True,0.000657648831391185,True,3.3795248528025463e-06,True,-1.5957213513100193e-17,False,-2.498820907903951e-17,False,-2.796589287032669e-17,False,-2.4952517120929954e-17,False,-2.0619489189695864e-17,False,-2.1090743270522974e-17,False
AF6XC4E3EQUHTIFENI7UCZZP2W3A,19,16,0.05924418535744442,True,0.014896555509263528,True,0.0014123654334553843,True,0.00040725837511542274,True,-1.2614977943747388e-17,False,-2.0322595026182442e-17,False,-2.733096674499983e-17,False,-2.0030447888528428e-17,False,-3.0529098472632286e-17,False,-1.9877900763046604e-17,False,-2.2623432641514485e-17,False
AEFVTTFB7NFHCAZVLUULL3YC7WMA,36,32,0.0850859901674539,True,0.016304269149012396,True,0.008755146455719544,True,0.004026947907945278,True,0.0021472388338965856,True,0.0005989535907505777,True,0.0002392348861482086,True,9.388571714414904e-05,True,-1.14125805182717e-17,False,-1.6257014206342734e-17,False,-1.9434395388666782e-17,False
AERDCAMJOVIBWC7P3ZRCGDXSHBXQ,34,32,0.07203138033063529,True,0.016520489449839137,True,0.007777745968242294,True,0.0035056547579931613,True,0.0012786957672778652,True,0.0006174116443799238,True,9.45213141781437e-05,True,3.4475495310242055e-06,True,-1.4993862116882188e-17,False,-1.4191097447434117e-17,False,-2.18711585690842e-17,False
AFGWCEWI3OHN7FY2LMERQCWMGEDA,18,16,0.04758494421568927,True,0.009747951222422724,True,0.0037420051309297354,True,0.0004304373006155993,True,-1.2292858628164495e-17,False,-2.191163853707839e-17,False,-2.6029093330226593e-17,False,-2.1403492174626788e-17,False,-2.863901100815756e-17,False,-2.2718069745469886e-17,False,-3.039542007558283e-17,False
AEENPBAQW2HUWECL2FQNMHE4V7LQ,25,24,0.10026372016131166,True,0.015134700876212567,True,0.004328583062697725,True,0.0013380815953783476,True,0.00045390608033146724,True,1.510245641558793e-05,True,-9.94923576532318e-18,False,-1.2315632851696208e-17,False,-2.2078385530219226e-17,False,-1.8613711891961045e-17,False,-1.7102305622957517e-17,False
AFUW2GXCX7JQHWKDVTGDPJMHH3MA,18,16,0.07864642623846936,True,0.010698919681427582,True,0.003557270920116433,True,0.0004990407752084919,True,-1.267943767870483e-17,False,-1.778135607590904e-17,False,-2.5321327178199138e-17,False,-1.8650497968735907e-17,False,-2.560317885508519e-17,False,-2.383803253446614e-17,False,-1.5923845586406185e-17,False
AH3QVJC4HE27T5C4YYQKCHTK2QJQ,26,24,0.09919234484717487,True,0.02144883958659774,True,0.008183616128671179,True,0.003289679513750471,True,0.0007988046595323433,True,0.00010264194406636273,True,-9.711820628203173e-18,False,-1.682030863063562e-17,False,-2.174587641277848e-17,False,-2.3829268412533288e-17,False,-2.013974316614096e-17,False
AHKMC6HKGYSGHJDP5GW6RWQSTRGQ,48,40,0.09590639931190624,True,0.01941161357210186,True,0.007080072486292718,True,0.004101827922913433,True,0.0017512885789067293,True,0.0013681507894841756,True,0.0007571554225188471,True,0.0003503361037548901,True,5.9556535448551454e-05,True,-1.3793564328979173e-18,False,-1.398147257951301e-17,False
AFUMSQC45PQBCIMVH52XX4YMAO7A,9,4,0.0387587219690273,True,-6.247382941572188e-18,False,-2.4338009667072468e-17,False,-3.0077456239455767e-17,False,-1.6434754777279502e-17,False,-2.9647880863571874e-17,False,-3.1699782672221455e-17,False,-2.376780759742269e-17,False,-3.120860900436581e-17,False,-3.6131681194818527e-17,False,-2.7070831656102072e-17,False
AHUCKCTVD7WAARGGJSAVNYJ7XNQA,44,40,0.07703760890379675,True,0.017694004689616044,True,0.008900679526996922,True,0.004632682476751721,True,0.0017008118962685596,True,0.0009994780183000909,True,0.000599577145892408,True,0.00019995271781890603,True,8.924588745104629e-06,True,-6.052806855893342e-18,False,-1.6997744528422212e-17,False
AHKJSKH6YVZBHB4RWPMNZ35XTSWA,24,20,0.08826668355788855,True,0.019943715813382598,True,0.006565954762354061,True,0.0012772287381806256,True,0.00022693892871475288,True,-6.708758298822379e-18,False,-8.489026563586038e-18,False,-1.737338751652502e-17,False,-2.1320828690197548e-17,False,-2.1036303592560498e-17,False,-2.3524475927521975e-17,False
AH5QXFJMHWDY4JTLDXHX7D7CP4UQ,22,20,0.060892081576043006,True,0.010431065134905075,True,0.004551357555185674,True,0.0017487555570579135,True,9.111098197489415e-05,True,-1.4819169432773382e-17,False,-2.1412623919641945e-17,False,-2.0385374101254272e-17,False,-2.076690540172291e-17,False,-1.798481774464377e-17,False,-2.640064300658651e-17,False
AFYGP4P2LGVKLJSWQBS2UQUNMRTQ,24,20,0.10808168176757034,True,0.01887207312113561,True,0.00586177309174707,True,0.0014660619020524929,True,0.0008866510565859079,True,5.790465864804107e-18,False,-8.23573933969772e-18,False,-2.176626109931819e-17,False,-1.8213526050744158e-17,False,-2.2723064908661943e-17,False,-1.9197737927632323e-17,False
AFX5IGBDCJTOVQYLRYGN5CIRNXQQ,24,20,0.06507061451372863,True,0.020641963654148696,True,0.007138400110423955,True,0.0018433929769744826,True,0.00013961034589441934,True,2.8253467458332843e-18,True,-1.112577447571856e-17,False,-1.6300104980635096e-17,False,-2.3805854861419676e-17,False,-2.199782387208078e-17,False,-2.534250247634336e-17,False
AHUPEIJQN2Q4QVUFILFTMR7EMJ7Q,22,20,0.09255236373402607,True,0.015857153458599373,True,0.005704412641212412,True,0.0009508381326536168,True,0.00012676398211964332,True,-1.7238202531245093e-17,False,-7.602243872223059e-18,False,-1.5152135227254286e-17,False,-2.81836062778719e-17,False,-2.5595018172961864e-17,False,-2.5201233480577554e-17,False
AGSL6AZFE33KNFOXBRS46SYVPOKQ,21,20,0.07523685114169795,True,0.012379084752951682,True,0.00400526473694917,True,0.0008995157568395753,True,2.663848743839427e-07,True,-1.760698869714435e-17,False,-1.8063608161894968e-17,False,-1.9905956820746726e-17,False,-2.1450052361257716e-17,False,-2.1285291004702824e-17,False,-2.1814681744968114e-17,False
AGG6GW3UXEHSKNM42L5S53HKF4VA,19,16,0.06507562260071441,True,0.016258713787370573,True,0.004304906334165301,True,0.0007432959697133442,True,-7.006674254471045e-18,False,-2.5618683486234012e-17,False,-2.1417688218117846e-17,False,-2.1945499335252526e-17,False,-2.3451819705070256e-17,False,-2.4464285169430972e-17,False,-2.165209464049178e-17,False
AHK246ZALZYM5VHTAYNN3NZNDPIA,18,16,0.08912943389826694,True,0.012797829700048651,True,0.0012648796086080988,True,7.831218547630226e-05,True,-4.730749779981269e-18,False,-2.0154215599328914e-17,False,-2.9823204575847486e-17,False,-2.1169708292889545e-17,False,-1.930826896801587e-17,False,-2.5263783392999006e-17,False,-2.30939606072849e-17,False
AGI7VGGY6KHYC3RL2LFTHFYHLSGQ,23,20,0.07646799169324996,True,0.011465025362579921,True,0.004130751899345447,True,0.000600296513190791,True,0.00021935483570908174,True,2.1069404463239035e-18,False,-1.184662620554927e-17,False,-2.1797377279589023e-17,False,-1.937266517458132e-17,False,-2.2825199799898083e-17,False,-2.1307627951232906e-17,False
AFHRBFA4AXNH4BI2WYWQNSSUXLNQ,23,20,0.0716994364556537,True,0.020409808154549687,True,0.005381396586822663,True,0.0007416709391370448,True,2.80049245547325e-05,True,-6.076749889164935e-18,False,-7.944264939276683e-18,False,-1.7943692752749086e-17,False,-1.6954435688715025e-17,False,-1.6701659241755883e-17,False,-2.770047363588936e-17,False
AGZYQI6JEAM6SRESPT47MFZTH5YQ,13,12,0.06667425335444066,True,0.004567250093821753,True,0.00039334254090703745,True,-1.156698323687768e-17,False,-1.9102309230048524e-17,False,-2.5107080499678856e-17,False,-2.7198801989943077e-17,False,-3.6403066029351494e-17,False,-2.7090914377091056e-17,False,-2.1969905763504852e-17,False,-2.0687382179675532e-17,False
AHBWIJ4QQRF42MJW4FKDCG7TOTJQ,22,20,0.0778468526675406,True,0.02135662855534173,True,0.004686054895862857,True,0.0011890404526521661,True,0.00012691278037970234,True,-3.337237161162115e-18,False,-1.636707750506376e-17,False,-2.1407440014030965e-17,False,-2.086001655237559e-17,False,-2.0513255978384188e-17,False,-2.5793530021219364e-17,False
AELDZFZBYIQM2S7GTSUJYQFB4LRA,23,20,0.07076381184760185,True,0.019012166669247422,True,0.0029138553013330197,True,0.00048085562078411343,True,0.00021365537519604786,True,-8.402002972864968e-18,False,-1.55746667182129e-17,False,-1.2888215193252187e-17,False,-2.1142773008277962e-17,False,-1.833854616909235e-17,False,-2.2150038575984303e-17,False
AE4DGEQFZNLTIUBHZLR4UGIBPCKQ,21,20,0.04915548062359426,True,0.010177550757983505,True,0.004025705853182702,True,0.0009261723077145067,True,2.8172474052633286e-05,True,-1.2739860975674493e-17,False,-2.817361691817087e-17,False,-2.2378032336314514e-17,False,-1.7165851274126785e-17,False,-2.936572916749634e-17,False,-3.014528241237562e-17,False
AFCZZIKMW5WVWXQVPWCQFLXF2YJA,22,20,0.09340959434326283,True,0.019492457599320542,True,0.005954187313937389,True,0.0009451247669132499,True,0.00010540094483775453,True,-4.066992743203974e-18,False,-1.426746154875344e-17,False,-1.3875919264200524e-17,False,-1.590602243141881e-17,False,-2.093004067504152e-17,False,-1.8593728332519344e-17,False
AG4F2ZYQNVQG7M6GYNFPTV72IR6Q,26,24,0.07427484195784109,True,0.01120888475251729,True,0.006597486622182933,True,0.0017630041193317787,True,0.000484658290232253,True,6.97270613900421e-05,True,-1.1429173611411686e-17,False,-1.7829760046168764e-17,False,-2.872422651010453e-17,False,-1.797653980539846e-17,False,-1.7674632255784096e-17,False
AEE3T6A7BRUSROQJ3OXHFXVJINSQ,22,20,0.08326116503563857,True,0.01743338092098219,True,0.002662696409582531,True,0.00211777688882681,True,0.00017282222391703213,True,-1.1827981980319913e-17,False,-1.736533558140001e-17,False,-1.5878793907218352e-17,False,-1.8215754721327946e-17,False,-2.3042579306017644e-17,False,-2.7463805660315028e-17,False
AFJQ7PUOS5R665KP35G6XAQJ7OOA,18,16,0.058457691256736076,True,0.007645064738461778,True,0.001120762848771471,True,9.751279542514223e-05,True,-1.568287310994359e-17,False,-1.3755351500449959e-17,False,-2.833904297045617e-17,False,-2.028703145113594e-17,False,-2.07716671737087e-17,False,-2.4226149395872262e-17,False,-1.9943264440803302e-17,False
AHLERJU22LDSKSBOBPFQSQDZ6UVQ,21,20,0.08375106084664963,True,0.019246069684043285,True,0.004356291021760052,True,0.0005734226018758945,True,1.1833542606597693e-05,True,-1.3180593582873043e-17,False,-1.4272097868852938e-17,False,-1.7820965881256443e-17,False,-2.241113203529593e-17,False,-1.895695431587417e-17,False,-1.9650489129974738e-17,False
AFULMP5FW2Q3ONUCFOKVURLJNWSA,19,16,0.06222166033091802,True,0.007901964940368985,True,0.0026896225417726584,True,0.0003865930226412505,True,-1.6617658870315773e-20,False,-6.078256234380528e-18,False,-1.6733164944304793e-17,False,-1.9842971310248112e-17,False,-2.199599430854358e-17,False,-1.5859727006219826e-17,False,-1.796867370212776e-17,False
AHUWQT5AKAF6WGOBNGDXSH5QLBXQ,26,24,0.08238049609143182,True,0.015466379342111333,True,0.004592735282568943,True,0.0027329178255454736,True,0.0006916688720659484,True,4.435449054712576e-05,True,-9.661347177493559e-18,False,-1.2201468187361754e-17,False,-1.5243283194844354e-17,False,-2.3833077699919387e-17,False,-1.792247083931849e-17,False
