user_id,N,mu_norm,sigma_norm,ratio_sigma_over_mu
AEVIVDBW7OKSXHS2P7KPTBSPPU7Q,20,75.3089,222.9062,2.9599
AET4MQOLSTJDNAS27VF6JATZECGA,20,240.5886,303.9029,1.2632
AH5VDE2Z5X2ZBRZ3IYMSCVW7ZWFQ,20,17.2480,278.8449,16.1668
AE6JXZ2HEEC3RLKQ23MI2JSCXSNA,20,28.6396,339.5237,11.8550
AFMTB6XAI3YBCJVTOGKOFJU3LUOQ,20,264.0213,332.4701,1.2593
AHWREDWG6T4UG4D5IKFYGCRCRVSA,20,145.8887,264.3446,1.8120
AF4T3AQXLGSWBXPJV3RI2DBPEYUA,20,236.2747,205.6284,0.8703
AGUZIRNJXRWDW42Y6CFVVYV3XLDA,20,242.8420,132.5033,0.5456
AH2JKHXWYTOQT3N2FH5QPJWKSRTQ,20,77.3540,229.3003,2.9643
AFKLEJK2Y4TKTISZMHKTHX3KCEYQ,20,107.1919,314.3376,2.9325
AFAGLQ3MJPGL5736PU4ECCH6JIDA,20,187.2603,284.6023,1.5198
AGIDJMSMKVJIHG23IYLC7OX5NG4A,20,7.8921,313.2437,39.6906
AGGQPSSYKEUIDKQK5CJSZHWVU7CQ,20,134.7516,416.7529,3.0927
AEKV4Q3JUQTQA2UR7PH7QLUHUTTQ,20,11.3996,334.0065,29.2999
AEYVCA7335K6ZSPAFZ2DEQGVPU3Q,20,97.3600,366.1286,3.7606
AHKJQPQ2NLTXMC4BL7KN5LSO5HZA,20,169.8528,211.4723,1.2450
AHUOOO3WCQNZA4MQPWHAOEUEQ4YQ,20,108.5457,257.4929,2.3722
AHSNEADAVKGQVSQB32NT34W7YQAQ,20,210.1645,195.0958,0.9283
AGSLJQOUHG4HEY3F6PC2TMUXDETQ,20,143.1262,222.4816,1.5544
AHPG65LKS3QKRWDUWAKZNLEK5RZQ,20,277.9406,290.0739,1.0437
AFQ7UPBGZKPGBZGMUALGKNGUGHIQ,20,145.8725,489.5197,3.3558
AE35OPCE4E5LOQAODQT5QTD5SFIQ,20,61.9638,281.5526,4.5438
AH4WEBZJR7MVVWIQFUYNPKKGRCWA,20,198.0081,410.9589,2.0755
AEFI22B7AS3VNNKN4DC5HADG77QQ,20,15.3071,212.9179,13.9098
AESDV676IPKF5Z2C2JJHNZDXZ4NA,20,23.1320,358.4960,15.4978
AEEMHCO2KYLSSU547E7HNK4PMAMA,20,97.0644,248.9878,2.5652
AGDOGDBA3K4KIWTOCBCWKC5C6NEQ,20,17.6331,386.6306,21.9264
AEA7GX2M4IUP4OTI7VFQ5QW35MGA,20,86.0495,296.2928,3.4433
AGHL4KJXMKZQKJUU5YIBPEM33YUQ,20,129.7873,239.7780,1.8475
AEGJUYLQ33YRTQUTCMCJNFRQ7SMQ,20,307.8130,308.8303,1.0033
AHOHXQZCEU3KDM3TPKZRNCJ3ITVA_2_2,20,41.2428,249.0164,6.0378
AEIEKUH6Z6OH2GVPS35MCF6C2YNQ,20,30.1035,306.0603,10.1669
AG7G7N62KQJ7MLTZ7ZYA5LRCMTNQ,20,187.5942,313.9441,1.6735
AFCAOJBDIAIIQUFMWEPZ4NCEL2PQ,20,56.4822,314.7774,5.5730
AEHAVZPKBIAPB7BTJJJ3RKGUIHAA,20,49.7257,275.0005,5.5303
AESPFWNUHN4G246P5CIB4BE5F7RQ,20,64.3843,347.6301,5.3993
AFZBRVQRMNE3RV6MZUYG4E5MZP2Q,20,19.7470,335.8240,17.0063
AEMMJOZ6MN462IVHK6GDTN2OWT6Q,20,319.2968,296.7462,0.9294
AGK7LQIMYOFD5UR6JTJYQNQHIP4Q,20,154.8218,406.0417,2.6226
AEIGRLFPH5Z3EQ73Z23CJ3WX6R6A,20,97.9276,238.4468,2.4349
AGVKHVURH5XGP6335AZCMGNTAAMQ,20,221.7142,176.8662,0.7977
AEJE3IIDZTTU3P36LWRHKGROEVIA,20,145.8937,380.1096,2.6054
AGBMWG5RST3LJWQ2YSOEISPVKSBQ,20,78.7547,255.2962,3.2417
AFNMO3HUDOYJG3NUBPQBY7Q6LKKA,20,110.1326,342.6932,3.1116
AF4MF2TEL724JVL42HY3LH2EZEOA,20,248.6085,381.7285,1.5355
AH5ONINJRNZ674DXUMV4RMYIFYVQ,20,28.3511,390.1250,13.7605
AF7TP6AYY2MOQ5YZ7UZN2U53GY5Q,20,299.0830,352.3265,1.1780
AG2XUDCCLTNCSR4AEIZ4UHZRFOSQ,20,202.0204,272.2802,1.3478
AE6SPZALZWZRHJVUFJD2YZWQ6LXA,20,61.1308,252.7824,4.1351
AHOEMNCGNZJMIS5RHBTTKMDDQU3A,20,223.8945,240.5995,1.0746
AG7PZ2PX5RJBIQYTFNIRY5QOWSOA,20,176.5516,219.4151,1.2428
AENGGJFDKQ2NVKLH5AASUYFZMXXQ,20,148.8408,313.6563,2.1073
AHGFE65TS742WVLX5LVITKOZM2CA,20,17.4947,191.6982,10.9575
AGN5KJZU3FYSKVWXWM66LXYWL5CQ,20,138.3624,283.7961,2.0511
AECKJ7U2IZYLGOYRGP62GJECL4GQ,20,166.4257,290.5292,1.7457
AHLA24J43UD2AKTINUBUWKEDPQHQ,20,117.9720,298.6101,2.5312
AE3RLEXEQRD2K7SCXE7HBCOMRDTA,20,228.2655,345.4213,1.5132
AEB2KGGJANOW27FHME4SJ3IIFGIA,20,9.5997,307.5214,32.0343
AGAG2PQ2KCR5GMH3CMIBKCBOZQSQ,20,212.1327,283.0953,1.3345
AHDKNBCGKFE7YQJCLD5CSAVGDKTA,20,19.3289,357.1589,18.4779
AF7LCMKDXRTT5HLQRLC4Z7C2C2DQ,30,68.3376,267.9586,3.9211
AGZ2367HI7GZ5GRNZJFGG3VMPZLA,30,109.4433,246.0195,2.2479
AHKOEEKH4SLCLEMAR5YCS4FKMS6A,30,16.0783,177.9364,11.0669
AG3QUFIVOQ2WTVK3GPE34FDES57A,30,8.3375,355.2011,42.6030
AGV7MJIYWVS7UVMOHQW5FYIEQC3A,30,10.4215,388.5453,37.2832
AGZIBDQ3D7BRKY7DVKB76XTWV52A,30,57.8587,274.0361,4.7363
AE75H4JVORAPLLQO3MAC3FRN4MAA,30,96.9321,402.0637,4.1479
AEQCZRWLHYXFS4QI6UEORJYM4BKQ,30,310.6523,459.6568,1.4797
AE2D3KGDRDJH7G4HXN3GTND5IPLQ,30,153.8688,167.4169,1.0880
AF4DEGIQ6C7TB4CHIWRXZACZOH5Q,30,19.7121,319.7242,16.2197
AFBJTBLXC6U3IMQB4RIPPSBCORLQ,30,95.5094,319.5493,3.3457
AE6PSXRFBXPR4AHQKR2TQC56EKKQ,30,123.7190,311.9503,2.5214
AECSBI2WN54PZ6JTA3MLM6WUN47Q,30,53.3220,394.2873,7.3945
AEYKTZXAWOPJG5MGGMKBLRJR6Q3A_2,30,139.1547,467.4180,3.3590
AFZTFBCA2JGXFPHJYUOU33TJKP5Q,30,135.1278,300.8557,2.2265
AE4D7ZEYV4QNO3O44AHU7NAJCYLA,30,34.6586,300.2057,8.6618
AE5WIXDVVE4ELVZ3GTARNEEVOBKA,30,93.8514,313.6763,3.3423
AEQXZCNKESE5KNCYCQZROO7GZRKQ,30,27.8571,241.3532,8.6640
AF7ONCCYEZYUVOL3GHBGUNXRISOA,30,112.3855,365.6619,3.2536
AHCALY2KFPY6J65IJAZJQHIDAEGA,30,42.9537,229.0729,5.3330
AHGVHBZZ3SJIXLAZYKE3BUXRBW6Q,30,150.8209,371.8812,2.4657
AGKYNKDZKGZJONU6HPIMXMUTCFSQ,30,183.5218,236.6310,1.2894
AHRNMCEMAIL7GCJZV7KUAO4FJPTQ,30,74.5128,254.3754,3.4139
AF6BAP7PONMFFA5LTZZY7SN6ANDA,30,189.4250,307.5460,1.6236
AEIIRIHLIYKQGI7ZOCIJTRDF5NPQ_2_2_1,30,9.8119,255.0017,25.9891
AEUOFJ7IEGXHNGNVGLC4BQQ7XOIA,30,61.6335,383.3788,6.2203
AHA2VLVJNU3BGAVHMXWKO7WKCGXA,30,74.3663,306.5393,4.1220
AGF6TCJ5DIUYHXKWWLFKAY2HUIXQ,30,53.3486,273.0880,5.1189
AEHTE2TSRQVOUF5DERVN3V5W7EMA,30,57.4152,345.9864,6.0260
AFNI2C3GRBCPIQOT3H66FUQYRPJQ,30,162.3506,399.2870,2.4594
AG4I7OL7GICMY4PRESVKVW4HK6TQ,30,267.4319,155.6024,0.5818
AGYTVPTJ44JFQREJVK3GIMERZADA,30,221.3739,336.5476,1.5203
AEFYY4OQWFEI5GGGONXYESM5S5BQ,30,72.5243,312.7200,4.3119
AFEAZ3JN6U6RGEXBS5RLG3GQKPOQ,30,97.9325,299.2619,3.0558
AERIK7GJLZAGV7WSQ27O6LPAEVHQ,30,41.0646,360.6562,8.7827
AGH2BA6TQ43WVJL2HXW53TOBIWPA,30,284.6985,179.3414,0.6299
AFTAXGFUHVRCHPOVABUAO25E7XUA,30,21.2528,330.6691,15.5589
AEL4PBKFH7QOW74BY4ZYRZKKRAJA,30,17.8081,331.1404,18.5949
AEP4KJDGBH6XPJKFEHPYSAPUNDBQ,30,29.3715,286.8660,9.7668
AHZTEZKKMQTPNZW3AYURV4YDN42Q,30,12.5162,333.5703,26.6510
AFJYUDW2LLMAVP2L5F7FQPYGWP6Q,30,135.1896,351.0559,2.5968
AFVAUF5XDUB2H6MA2ND3VFEO5E2Q,30,164.1829,247.9649,1.5103
AHZ4TADPCXAAIKTFERGG5YB4BNQQ,30,225.8329,341.7459,1.5133
AGYIQYQKJSRVSDJUPW6Z5KNI3GRQ,30,61.8479,381.6722,6.1711
AGSCLYM6ICDUYZPNL2EVMDECTYVA,30,29.8147,274.7449,9.2151
AEJUJLXYEFXUHS4YQTETBDYWZUXA,30,205.8736,327.7042,1.5918
AH3T7SU7USHPJ26STB3EGNFTDPSA,30,12.0802,296.0797,24.5096
AETQ662T5IP4NC524RTVV6ZWNOBQ,30,13.4144,250.2023,18.6518
AG4ZQI4W2WQ5PF5CBX4OHHVCJH5Q,30,252.1752,265.9072,1.0545
AFPSDKWBOKQRKTD2GCKDOG5KMHJQ,30,411.4816,378.4017,0.9196
AET7LRH6MCYVFN4IELYHTGCRPE6Q,30,138.9923,325.3176,2.3405
AED3PQGKE2MP7OA6YA7ITROMHQEQ,30,60.0640,386.1193,6.4285
AFNWEYQ6IYHI6PXIDURCBE62P2BA,30,103.1253,297.7200,2.8870
AF4UB2PGVLHK45WF7I6OED36OQDA,30,118.1107,246.5052,2.0871
AHAFS4E6NJTO64CTO5KBPTN7KF5A,30,215.2946,208.2309,0.9672
AFP2CXPW657I6PLKLC7XRPJWUFJQ,30,88.7339,240.7518,2.7132
AGUREQYPLUPVADJ46BNP2KHJT4CA,30,194.1097,270.0419,1.3912
AGNWFBNXATPJXGLZ24PZ42I47Q6A,30,27.6040,432.1250,15.6544
AEMT3I6AICC5YI7Z5G2V4LEGYKPA,30,65.2746,384.0937,5.8843
AHUWSVWSUJVHIDMX4QGBQBTYDG5Q,30,214.6580,390.6195,1.8197
AESVYYXWEFTU2N53XMDLBA45DDYA,30,28.8242,227.3422,7.8872
AED4A5D3XDKTGB566GFP7YQLSHBQ,30,54.6993,325.1269,5.9439
AG5LC5HSFYGJSK3AQGHEFHKX6ZWQ,30,94.8237,288.3703,3.0411
AED3HJLTUSJQBBK6H6726ARBBH6Q,30,36.9642,304.4975,8.2376
AGATU6QOCPNIZ3BFMXICJCKNGN2A,30,106.7085,350.3430,3.2832
AEWHLGO6FWZ4ZO7N6TX7I2FYO6EA,30,56.4743,290.9874,5.1526
AFVPNHXKNRBIA6WJV2DQBR3BUIJA,30,405.5045,332.4811,0.8199
AFLZUVWTQ54JZIKLCEW3YIMUGHHA,30,54.0206,267.5621,4.9530
AE3RVPQUALI4HMJUOSE6YE4VVMUA,30,86.3336,283.1209,3.2794
AHDNIUCTSZAY4XEMCN3QKD6NHY4Q,30,17.5972,241.6627,13.7330
AH5DZ3X7JLNNTZU6QNP72JXJ5NQQ,30,107.3062,252.3084,2.3513
AEOYWMLWQX43VA3EE4SZAZK4AOMA,30,74.1283,348.5916,4.7025
AFO2SXNWPO3ZX5SFC226HLM65YRQ,30,26.2809,265.6403,10.1078
AEDVEEUD4NZX7NYETDDN5N3HBJEA,30,80.3420,320.4297,3.9883
AEIIRIHLIYKQGI7ZOCIJTRDF5NPQ_1,30,67.4762,358.0481,5.3063
AFYVMSSEWRVG6CEOM4PF7J6SSDUA,30,188.3899,220.4052,1.1699
AHV5LMB2ZZ3QGYIYZ6RPDTL4OWBA,30,23.7235,404.4870,17.0501
AH5ESWZG6Q5ZEBQTOVP3NMJ5XYWA,30,19.0260,308.0646,16.1918
AHQQJATBFWW5TORPLQ4LQOGXKIWQ,30,90.0547,418.4782,4.6469
AFJ6BZFH6T6LBXYN5NKMBPTHRGDA,30,158.6215,218.3699,1.3767
AGAQBOI26SMK7M5KPF4PFK2S4OKQ,30,119.9632,279.5591,2.3304
AHCZ6MJHUWGYWZ3SXMD3QBBOFAPA,30,20.6144,252.5216,12.2498
AG3CK7F7NP5GM6BN6OHZJRWWF7QA,30,231.4139,190.4838,0.8231
AFR35RN5SZKFP7XCLRQLU7XDJQJA,30,278.9733,421.4700,1.5108
AF77WIID7TAGOWST2NGGZQIRMEOA,30,227.4675,260.3853,1.1447
AGC75KXFQTQTZ2RODT3RT4GNYIJA,30,127.3349,286.1472,2.2472
AELU7VBQWQH7VMYK6Q3CIU5C43RQ,30,207.2116,190.4577,0.9191
AH7EYATKZABJLZPV74F2UTJVZZKQ,30,77.7595,232.8649,2.9947
AEESOLSSR4LALOZ372WQ2PZBLLSA,30,56.6932,315.0517,5.5571
AEJKZRNBES64Q4UGI2WK6DEPL6OA,30,85.0111,335.1650,3.9426
AF43BDFHZRMABFFB57FXB5RVIXAA,30,27.6819,291.1367,10.5172
AGSIU3JOYC6CJLFFB7APDN3UGSHQ,30,234.6952,178.7707,0.7617
AF4AYT2KDUA3BZUYDOV54XGILQ2A,30,92.0602,307.6660,3.3420
AGW7SXB5FPGXDQKSUWGAGBTIUCKQ,30,180.9517,294.1091,1.6253
